end_index,end_seconds,phase,record,sequence_assumption,start_index,start_seconds,status,trial
616,6.16,SSSW,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",420,4.2,provisional,19
728,7.28,SLT,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",616,6.16,provisional,19
1627,16.27,SSLW,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",728,7.28,provisional,19
2000,19.99,GT,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",1627,16.27,provisional,19
205,2.05,QS,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",0,0.0,provisional,20
257,2.57,GI,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",205,2.05,provisional,20
696,6.96,SSSW,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",257,2.57,provisional,20
812,8.12,SLT,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",696,6.96,provisional,20
1474,14.74,SSLW,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",812,8.12,provisional,20
2051,20.5,GT,sir_21,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",1474,14.74,provisional,20
