time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,184,48,49,42,0,50,37,32,15.619999999999999,984.51999999999998,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,183,48,49,42,0,50,37,32.999999999999091,15.61999999999999,983.52999999999997,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,183,48,49,42,0,50,37,32.000000000001819,15.610000000000008,983.52999999999997,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,183,48,49.000000000002728,42,0,50,37,33,15.615000000000013,983.52999999999997,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,183.00000000000364,47.999999999996362,49.999999999996362,42,0,50,37,32.999999999996362,15.619999999999999,983.52999999998542,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,184,47.000000000004547,49.000000000004547,42,0,50,37,32,15.619999999999999,979.52999999999543,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,184,48,49.999999999994543,42,0,50,37,32,15.619999999999999,978.5300000000002,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,184,47.999999999999318,49,42,0,50,37,32.000000000000682,15.639999999999967,977.52000000001635,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,184,47.000000000001592,49.000000000001592,42,0,50,37,32.999999999998408,15.590000000000055,1001.5199999999825,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,183.9999999999975,48,49.999999999997499,41.999999999997499,0,50,37,32.000000000002501,15.625000000000087,990.51999999997247,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,183.00000000000341,48,49,41.000000000003411,0,50,37,33.000000000003411,15.659999999999966,979.5200000000068,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,183.99999999999568,47.99999999999568,49,42,0,50,37,33.99999999999568,15.650000000000043,981.51999999999134,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,183.00000000000523,47.00000000000523,49,42,0,50,37,32.99999999999477,15.659999999999995,979.52000000000089,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,184,48,49,42,0,50,37,32,15.66,979.52000000000089,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,184,48,49,42,0,50,37.000000000001364,32,15.660000000000014,981.51999999999725,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
