normalized_sslw_percent,fmg_channel_4_mean,fmg_channel_4_standard_deviation,contributing_trace_count
40.4682274247,327.129264214,305.595847194,40
40.8026755853,322.151003344,302.23912937,40
41.1371237458,319.051797659,300.002308795,40
41.4715719064,315.329347826,297.549759253,40
41.8060200669,308.750585284,295.245736688,40
42.1404682274,302.755476589,291.895641179,40
42.474916388,296.084698997,288.280549557,40
42.8093645485,293.280685619,288.443117242,40
43.143812709,292.359280936,287.679220744,40
43.4782608696,288.298913043,282.786519546,40
43.8127090301,281.241973244,277.284886153,40
44.1471571906,273.766889632,271.010333081,40
44.4816053512,266.934113712,266.210029514,40
44.8160535117,261.323745819,262.773650203,40
45.1505016722,259.23319398,258.531201232,40
45.4849498328,257.676588629,254.828471464,40
45.8193979933,254.70472408,249.131391313,40
46.1538461538,252.819230769,247.171577299,40
46.4882943144,251.075543478,245.980247074,40
46.8227424749,253.478846154,248.422989548,40
47.1571906355,254.169230769,249.978186908,40
47.491638796,254.329765886,251.430154641,40
47.8260869565,259.854347826,257.298093902,40
48.1605351171,269.609698997,266.506360194,40
48.4949832776,281.30367893,275.77195984,40
48.8294314381,289.768060201,281.515303013,40
49.1638795987,293.997324415,283.402167525,40
49.4983277592,297.660785953,283.876647019,40
49.8327759197,302.289046823,283.409023374,40
50.1672240803,300.843770903,280.271321708,40
50.5016722408,300.690802676,280.886012616,40
50.8361204013,304.865551839,285.491970866,40
51.1705685619,306.930351171,287.951303612,40
51.5050167224,307.753595318,288.987184097,40
51.8394648829,309.169648829,291.220051868,40
52.1739130435,308.054891304,290.839648693,40
52.508361204,312.341722408,292.590888959,40
52.8428093645,317.696153846,296.330117424,40
53.1772575251,319.16638796,297.887031157,40
53.5117056856,316.961245819,297.546890699,40
53.8461538462,311.640384615,294.678563414,40
54.1806020067,305.202424749,291.412000749,40
54.5150501672,296.042892977,287.05011601,40
54.8494983278,287.37416388,284.232463361,40
55.1839464883,280.720819398,282.567072243,40
55.5183946488,276.838879599,281.059818558,40
55.8528428094,277.143185619,279.390405445,40
56.1872909699,278.165301003,275.610746189,40
56.5217391304,276.55,271.333746413,40
56.856187291,277.34673913,267.897620359,40
57.1906354515,276.215551839,263.578479751,40
57.525083612,270.403511706,257.215827366,40
57.8595317726,266.248076923,253.392731223,40
58.1939799331,264.742809365,253.047479927,40
58.5284280936,261.301086957,251.427245458,40
58.8628762542,260.183277592,250.71474275,40
59.1973244147,259.022993311,251.204737898,40
59.5317725753,259.851212375,254.456330506,40
59.8662207358,269.372533445,261.759109738,40
60.2006688963,280.104347826,272.558102709,40
60.5351170569,284.850961538,276.748819999,40
60.8695652174,292.751086957,280.559571323,40
61.2040133779,300.875376254,284.171578623,40
61.5384615385,306.901923077,287.618752931,40
61.872909699,309.134824415,289.091754876,40
62.2073578595,309.210702341,290.434127919,40
62.5418060201,310.414966555,292.497583749,40
62.8762541806,312.917725753,294.634499803,40
63.2107023411,316.838670569,297.129455953,40
63.5451505017,315.62951505,297.288049732,40
63.8795986622,315.285994983,298.794150313,40
64.2140468227,319.007441472,304.168815356,40
64.5484949833,322.46291806,308.848911739,40
64.8829431438,324.434573579,310.379585412,40
65.2173913043,327.316304348,312.134756459,40
65.5518394649,327.685911371,312.3061439,40
65.8862876254,325.810367893,309.460344584,40
66.220735786,320.812416388,305.215048072,40
66.5551839465,314.268854515,299.592340717,40
66.889632107,305.119732441,293.374601893,40
67.2240802676,297.844397993,287.908170174,40
67.5585284281,288.877591973,281.292139988,40
67.8929765886,281.971237458,276.27769019,40
68.2274247492,274.114381271,271.286152498,40
68.5618729097,268.208528428,267.931587478,40
68.8963210702,265.444147157,265.031844849,40
69.2307692308,263.678846154,261.431965811,40
69.5652173913,261.124456522,257.786768071,40
69.8996655518,258.971989967,253.79572591,40
70.2341137124,258.337207358,251.653677352,40
70.5685618729,263.226212375,253.631009938,40
70.9030100334,268.681563545,258.249586582,40
71.237458194,272.406605351,262.134216121,40
71.5719063545,271.315886288,260.498081001,40
71.9063545151,269.487040134,258.302348562,40
72.2408026756,268.856981605,257.8911286,40
72.5752508361,271.097993311,258.542151536,40
72.9096989967,270.85514214,257.430893475,40
73.2441471572,278.097324415,263.379702784,40
73.5785953177,289.711036789,274.156386311,40
73.9130434783,298.508695652,282.299870762,40
74.2474916388,304.521404682,288.069781781,40
74.5819397993,310.483695652,291.476382942,40
74.9163879599,313.45326087,292.597629934,40
75.2508361204,315.583110368,294.341037316,40
75.5852842809,318.368478261,297.377939968,40
75.9197324415,322.233444816,300.716682748,40
76.254180602,325.630309365,303.079464919,40
76.5886287625,326.828177258,303.823531963,40
76.9230769231,326.840384615,304.121618262,40
77.2575250836,326.755476589,305.600771037,40
77.5919732441,327.153762542,307.43083069,40
77.9264214047,327.006688963,307.610216341,40
78.2608695652,329.968478261,308.586110691,40
78.5953177258,332.454180602,309.453165218,40
78.9297658863,328.623244147,305.720929357,40
79.2642140468,320.89264214,299.806994142,40
79.5986622074,311.571279264,294.014887467,40
79.9331103679,299.147073579,289.23270738,40
80.2675585284,291.063503344,287.903587872,40
80.602006689,288.929640468,288.224808642,40
80.9364548495,288.048076923,288.019873008,40
81.27090301,288.173076923,287.198843166,40
81.6053511706,289.972324415,284.863597405,40
81.9397993311,290.966220736,281.983096349,40
82.2742474916,289.572240803,279.738507106,40
82.6086956522,289.410869565,278.155308603,40
82.9431438127,289.355852843,276.833996221,40
83.2775919732,291.048913043,275.538815705,40
83.6120401338,292.833361204,275.216176329,40
83.9464882943,294.283110368,275.45959355,40
84.2809364548,294.52048495,275.431474993,40
84.6153846154,292.919230769,274.304467899,40
84.9498327759,292.859113712,274.774414838,40
85.2842809365,288.797826087,273.487726398,40
85.618729097,286.987040134,274.528975609,40
85.9531772575,292.522491639,280.861143793,40
86.2876254181,293.236622074,284.415587196,40
86.6220735786,291.073327759,284.69132,40
86.9565217391,289.434782609,283.845957518,40
87.2909698997,285.707525084,281.789157687,40
87.6254180602,283.144063545,280.065819939,40
87.9598662207,281.320986622,278.837157344,40
88.2943143813,283.8909699,280.122356511,40
88.6287625418,285.81208194,281.228592923,40
88.9632107023,291.649122074,285.130035112,40
89.2976588629,300.042600334,290.192383655,40
89.6321070234,304.526714047,291.958579693,40
89.9665551839,306.83645485,291.209889137,40
90.3010033445,304.50451505,286.382770288,40
90.635451505,301.747240803,281.701182343,40
90.9698996656,298.022366221,277.231905274,40
91.3043478261,290.899456522,271.253734945,40
91.6387959866,282.244356187,264.352127451,40
91.9732441472,277.122617057,263.6607325,40
92.3076923077,269.992307692,264.821668141,40
92.6421404682,265.288879599,269.25125346,40
92.9765886288,265.468394649,273.929674258,40
93.3110367893,267.082441472,276.183900454,40
93.6454849498,269.824665552,275.925259512,40
93.9799331104,273.501672241,274.856767211,40
94.3143812709,276.999749164,272.208446422,40
94.6488294314,277.740259197,267.464787163,40
94.983277592,275.30861204,260.653984259,40
95.3177257525,273.630518395,254.919443626,40
95.652173913,272.948913043,251.262251418,40
95.9866220736,279.065133779,255.856185531,40
96.3210702341,283.346446488,263.990737442,40
96.6555183946,282.423160535,267.872149969,40
96.9899665552,277.08277592,266.555000712,40
97.3244147157,270.151170569,261.343523587,40
97.6588628763,267.345819398,258.567889717,40
97.9933110368,272.900334448,265.4099222,40
98.3277591973,275.687792642,272.94803413,40
98.6622073579,272.214381271,275.032120809,40
98.9966555184,269.602173913,279.030868351,40
99.3311036789,271.827968227,283.845326513,40
99.6655518395,275.771237458,288.331010929,40
100,281.0125,291.424829233,40
