normalized_sslw_percent,fmg_channel_6_mean,fmg_channel_6_standard_deviation,contributing_trace_count
63.5451505017,224.703344482,178.65382355,40
63.8795986622,226.083152174,178.645729304,40
64.2140468227,230.921989967,179.715180094,40
64.5484949833,238.388252508,183.061213178,40
64.8829431438,243.617474916,188.663835556,40
65.2173913043,250.925543478,189.50050706,40
65.5518394649,255.427090301,191.386137203,40
65.8862876254,257.659698997,190.640338972,40
66.220735786,255.923662207,189.895602205,40
66.5551839465,253.345610368,187.799760061,40
66.889632107,246.641471572,183.309248726,40
67.2240802676,233.153511706,180.112084058,40
67.5585284281,222.798745819,175.704233092,40
67.8929765886,212.359448161,172.86340569,40
68.2274247492,200.907943144,169.846303269,40
68.5618729097,196.805100334,168.011962737,40
68.8963210702,194.501505017,165.612186807,40
69.2307692308,193.584615385,162.061431664,40
69.5652173913,193.78423913,156.501801296,40
69.8996655518,192.48729097,150.493999786,40
70.2341137124,192.353511706,145.676244737,40
70.5685618729,190.960033445,139.24094684,40
70.9030100334,193.24180602,132.473830702,40
71.237458194,191.992056856,125.857492719,40
71.5719063545,192.252508361,123.406637883,40
71.9063545151,189.871906355,126.445184013,40
72.2408026756,189.12583612,129.511677968,40
72.5752508361,188.866304348,131.526113734,40
72.9096989967,186.327257525,134.1899397,40
73.2441471572,191.42909699,137.455332303,40
73.5785953177,197.099080268,142.444532299,40
73.9130434783,203.588043478,150.019883681,40
74.2474916388,211.651254181,161.984213731,40
74.5819397993,216.908946488,171.601423774,40
74.9163879599,218.02069398,178.525708818,40
75.2508361204,221.047700669,181.118639417,40
75.5852842809,222.204264214,183.111658346,40
75.9197324415,224.292558528,183.626767378,40
76.254180602,225.084197324,184.003462895,40
76.5886287625,226.231521739,182.916959847,40
76.9230769231,228.875,182.521803583,40
77.2575250836,233.494816054,184.151113677,40
77.5919732441,242.47541806,183.268322289,40
77.9264214047,248.737332776,183.057390773,40
78.2608695652,253.098913043,181.912114208,40
78.5953177258,256.528511706,178.30121411,40
78.9297658863,257.158528428,174.426683295,40
79.2642140468,251.534782609,173.851789322,40
79.5986622074,241.545317726,177.184211011,40
79.9331103679,232.169105351,182.733167681,40
80.2675585284,226.853762542,187.51524699,40
80.602006689,224.388210702,189.463885961,40
80.9364548495,222.357734114,187.895342687,40
81.27090301,219.040301003,187.02261226,40
81.6053511706,218.326588629,183.924839958,40
81.9397993311,219.310953177,178.115687953,40
82.2742474916,216.641555184,175.223482089,40
82.6086956522,217.229347826,171.021057135,40
82.9431438127,215.430936455,165.997231788,40
83.2775919732,212.660994983,161.557399251,40
83.6120401338,212.598662207,156.550324959,40
83.9464882943,211.69222408,153.321748353,40
84.2809364548,211.222408027,148.407039451,40
84.6153846154,211.501923077,142.277179668,40
84.9498327759,210.122533445,139.925671873,40
85.2842809365,206.644481605,140.625887013,40
85.618729097,201.715551839,143.540310271,40
85.9531772575,204.572826087,147.513320301,40
86.2876254181,210.194147157,152.116444389,40
86.6220735786,213.186287625,158.000643723,40
86.9565217391,210.545652174,169.139234347,40
87.2909698997,207.608862876,177.167121401,40
87.6254180602,206.602550167,181.65247908,40
87.9598662207,205.034448161,181.963549473,40
88.2943143813,207.028511706,180.993402408,40
88.6287625418,207.279598662,180.166622006,40
88.9632107023,213.413879599,178.296628418,40
89.2976588629,218.910367893,177.02951721,40
89.6321070234,222.965886288,176.976972242,40
89.9665551839,227.983068562,174.564633356,40
90.3010033445,230.83812709,169.742284228,40
90.635451505,226.921488294,166.209715785,40
90.9698996656,222.620234114,163.21483454,40
91.3043478261,217.726630435,157.099226338,40
91.6387959866,207.009698997,149.847601344,40
91.9732441472,199.715301003,146.682998088,40
92.3076923077,196.940384615,148.688779344,40
92.6421404682,194.474916388,158.512751419,40
92.9765886288,194.857107023,167.749014186,40
93.3110367893,195.01680602,171.823828415,40
93.6454849498,194.778093645,172.533445235,40
93.9799331104,195.76312709,171.235621889,40
94.3143812709,198.140551839,165.270697255,40
94.6488294314,197.696864548,158.122885139,40
94.983277592,193.609364549,150.924200138,40
95.3177257525,188.474456522,143.725892456,40
95.652173913,181.534782609,137.525859125,40
95.9866220736,178.063210702,133.263558381,40
96.3210702341,180.132190635,129.904371289,40
96.6555183946,182.000919732,126.83301711,40
96.9899665552,181.830434783,124.250861442,40
97.3244147157,180.026337793,120.23347291,40
97.6588628763,179.834448161,115.493005888,40
97.9933110368,185.125083612,110.359723641,40
98.3277591973,188.715719064,114.962407568,40
98.6622073579,194.593561873,127.627112185,40
98.9966555184,200.52993311,147.357119544,40
99.3311036789,203.512207358,170.208067236,40
99.6655518395,208.330685619,186.493217495,40
100,209.7375,193.103663465,40
