normalized_sslw_percent,fmg_channel_3_mean,fmg_channel_3_standard_deviation,contributing_trace_count
29.0969899666,272.868227425,240.661542423,40
29.4314381271,265.516262542,234.593624954,40
29.7658862876,257.919732441,230.042730772,40
30.1003344482,252.198160535,227.360539844,40
30.4347826087,243.466304348,222.557730661,40
30.7692307692,234.509615385,215.082009739,40
31.1036789298,229.831605351,207.993581293,40
31.4381270903,225.086204013,200.274701548,40
31.7725752508,221.167391304,194.014379598,40
32.1070234114,218.231605351,190.029926091,40
32.4414715719,216.156270903,186.896684262,40
32.7759197324,212.766304348,183.115915189,40
33.110367893,208.452842809,177.779189483,40
33.4448160535,204.469774247,172.71296996,40
33.779264214,202.66764214,169.501620532,40
34.1137123746,203.192725753,167.826498381,40
34.4481605351,204.626923077,166.845102952,40
34.7826086957,207.692391304,168.093257543,40
35.1170568562,210.644063545,169.472539212,40
35.4515050167,213.831354515,172.337468353,40
35.7859531773,219.686287625,179.397020111,40
36.1204013378,225.064005017,187.24911805,40
36.4548494983,229.042307692,193.797094756,40
36.7892976589,232.621655518,199.230225408,40
37.1237458194,234.832316054,203.346061455,40
37.4581939799,237.322575251,207.693802503,40
37.7926421405,242.481270903,212.536168732,40
38.127090301,248.850585284,218.754545209,40
38.4615384615,254.509615385,224.160158883,40
38.7959866221,260.635953177,229.323405286,40
39.1304347826,267.782608696,235.214868386,40
39.4648829431,273.416471572,240.605456499,40
39.7993311037,276.612207358,244.093766247,40
40.1337792642,277.074874582,245.258056604,40
40.4682274247,276.494523411,244.475256552,40
40.8026755853,274.373536789,242.520872386,40
41.1371237458,272.180183946,240.558123584,40
41.4715719064,269.013001672,237.324280491,40
41.8060200669,267.404473244,235.698429681,40
42.1404682274,263.883152174,232.895216233,40
42.474916388,260.671906355,231.381967329,40
42.8093645485,258.090133779,230.057798603,40
43.143812709,256.034531773,227.612617774,40
43.4782608696,250.757065217,222.156477762,40
43.8127090301,246.392474916,218.819390987,40
44.1471571906,244.358110368,218.331128112,40
44.4816053512,243.214882943,217.725214493,40
44.8160535117,240.409071906,214.081247388,40
45.1505016722,236.116973244,208.121534892,40
45.4849498328,231.923536789,203.563654724,40
45.8193979933,225.953762542,197.884060019,40
46.1538461538,220.767307692,192.537686688,40
46.4882943144,218.89916388,190.482376609,40
46.8227424749,219.688210702,190.4830997,40
47.1571906355,219.530602007,190.785730086,40
47.491638796,220.511371237,192.869435188,40
47.8260869565,224.565217391,196.862001746,40
48.1605351171,230.651588629,201.964856748,40
48.4949832776,237.127759197,207.4541424,40
48.8294314381,242.775585284,212.018857275,40
49.1638795987,246.046488294,215.600968947,40
49.4983277592,246.731605351,217.718076055,40
49.8327759197,246.646864548,218.023861311,40
50.1672240803,246.661162207,217.869072716,40
50.5016722408,245.847826087,216.447880214,40
50.8361204013,247.384866221,215.920981352,40
51.1705685619,249.762625418,217.214651275,40
51.5050167224,253.9590301,221.904600483,40
51.8394648829,257.230183946,226.925999283,40
52.1739130435,261.771195652,231.891360035,40
52.508361204,263.46270903,233.56519134,40
52.8428093645,265.020443144,234.109831928,40
53.1772575251,267.067809365,234.989544428,40
53.5117056856,268.058068562,235.628229047,40
53.8461538462,266.292307692,233.949239804,40
54.1806020067,262.852257525,231.586735306,40
54.5150501672,260.191471572,230.562983799,40
54.8494983278,256.880978261,228.892386759,40
55.1839464883,252.838628763,227.766207715,40
55.5183946488,248.317558528,225.712429693,40
55.8528428094,243.882901338,222.645733725,40
56.1872909699,240.755267559,218.604003566,40
56.5217391304,238.245652174,213.785278332,40
56.856187291,236.967140468,208.710377179,40
57.1906354515,235.452508361,204.360617125,40
57.525083612,233.844899666,201.316030683,40
57.8595317726,232.428428094,200.32714059,40
58.1939799331,232.640510033,200.821033893,40
58.5284280936,230.919481605,198.316937698,40
58.8628762542,227.57173913,195.554011132,40
59.1973244147,225.271822742,194.614012295,40
59.5317725753,224.088879599,193.722459829,40
59.8662207358,224.354055184,194.434832756,40
60.2006688963,228.865217391,197.509485992,40
60.5351170569,234.261622074,202.032118397,40
60.8695652174,241.290217391,208.314994643,40
61.2040133779,247.902508361,214.609845603,40
61.5384615385,253.886538462,221.153709022,40
61.872909699,257.169397993,225.563444123,40
62.2073578595,258.325752508,227.837322829,40
62.5418060201,259.453093645,229.916740102,40
62.8762541806,260.085284281,230.106717361,40
63.2107023411,260.148327759,229.160509813,40
63.5451505017,261.063377926,230.127582107,40
63.8795986622,261.28382107,230.598835867,40
64.2140468227,264.311454849,233.485794876,40
64.5484949833,269.450794314,237.724852252,40
64.8829431438,273.676212375,242.187153387,40
65.2173913043,277.168478261,246.103328536,40
65.5518394649,279.822951505,249.076742121,40
65.8862876254,281.030434783,249.779499585,40
66.220735786,279.092391304,248.014940061,40
66.5551839465,277.435326087,246.314180678,40
66.889632107,272.438294314,241.333683104,40
67.2240802676,266.347742475,235.60164294,40
67.5585284281,261.414214047,230.711575711,40
67.8929765886,254.166722408,226.109003258,40
68.2274247492,246.504765886,221.736207757,40
68.5618729097,240.598327759,217.470943309,40
68.8963210702,237.974832776,214.805014362,40
69.2307692308,236.967307692,213.270210782,40
69.5652173913,234.753804348,210.639149852,40
69.8996655518,232.344732441,206.63255042,40
70.2341137124,231.09632107,204.275896911,40
70.5685618729,230.022700669,200.96124203,40
70.9030100334,227.702466555,196.882424396,40
71.237458194,227.489882943,194.547533322,40
71.5719063545,227.94548495,194.896082975,40
71.9063545151,227.646822742,196.060876262,40
72.2408026756,229.242182274,197.119946386,40
72.5752508361,231.242809365,198.649695206,40
72.9096989967,230.943520067,198.481800756,40
73.2441471572,231.931688963,199.568534674,40
73.5785953177,236.364381271,204.079860701,40
73.9130434783,244.067391304,211.580157479,40
74.2474916388,250.577424749,218.700818554,40
74.5819397993,256.970819398,225.141629576,40
74.9163879599,260.425459866,228.867848652,40
75.2508361204,261.376588629,230.69295356,40
75.5852842809,261.913545151,231.373424193,40
75.9197324415,263.431438127,232.580969369,40
76.254180602,264.70861204,233.095856286,40
76.5886287625,265.530183946,233.440704424,40
76.9230769231,267.925,235.470384379,40
77.2575250836,270.638586957,238.129609966,40
77.5919732441,272.924414716,241.12288994,40
77.9264214047,274.794272575,242.92045414,40
78.2608695652,276.165217391,243.584693585,40
78.5953177258,277.818394649,244.215160929,40
78.9297658863,278.356354515,243.265310925,40
79.2642140468,275.633361204,240.376773819,40
79.5986622074,273.073202341,239.426872392,40
79.9331103679,268.874916388,238.098156365,40
80.2675585284,266.628135452,238.245307714,40
80.602006689,263.711120401,238.221335313,40
80.9364548495,260.573453177,236.785674835,40
81.27090301,255.922240803,234.253810325,40
81.6053511706,254.071780936,232.246951152,40
81.9397993311,254.217391304,229.856344151,40
82.2742474916,253.020234114,227.071015472,40
82.6086956522,252.272826087,224.894869997,40
82.9431438127,251.140342809,222.592663284,40
83.2775919732,248.504473244,219.270549437,40
83.6120401338,245.856187291,216.516622837,40
83.9464882943,244.323411371,214.133855544,40
84.2809364548,243.137541806,212.211490534,40
84.6153846154,242.598076923,209.51630791,40
84.9498327759,243.405852843,209.039431293,40
85.2842809365,244.11722408,209.806544726,40
85.618729097,245.356521739,210.711606508,40
85.9531772575,245.358862876,211.160042292,40
86.2876254181,246.450585284,213.374569635,40
86.6220735786,247.442140468,217.030924139,40
86.9565217391,248.322282609,221.484513816,40
87.2909698997,249.141638796,224.078101207,40
87.6254180602,249.258946488,224.704509651,40
87.9598662207,249.944397993,224.631020567,40
88.2943143813,250.230518395,224.38183947,40
88.6287625418,251.103762542,224.585091598,40
88.9632107023,250.865593645,224.739732956,40
89.2976588629,251.804013378,226.230758214,40
89.6321070234,253.897742475,228.106747393,40
89.9665551839,255.918185619,229.331363365,40
90.3010033445,255.493060201,227.281685559,40
90.635451505,253.994397993,225.282189007,40
90.9698996656,252.494314381,223.54079308,40
91.3043478261,249.663043478,218.795383626,40
91.6387959866,243.331396321,211.364801298,40
91.9732441472,238.015551839,206.738090051,40
92.3076923077,239.646153846,208.663465783,40
92.6421404682,241.113294314,212.723113524,40
92.9765886288,241.864632107,216.297722394,40
93.3110367893,239.98770903,217.776629361,40
93.6454849498,238.488545151,217.073784595,40
93.9799331104,238.445819398,216.079677836,40
94.3143812709,239.633444816,214.831035048,40
94.6488294314,240.074832776,212.620103974,40
94.983277592,237.995819398,207.42923702,40
95.3177257525,235.352508361,202.931017723,40
95.652173913,233.37173913,199.803940516,40
95.9866220736,230.417976589,196.661874123,40
96.3210702341,227.599832776,193.888671852,40
96.6555183946,228.377508361,193.347111848,40
96.9899665552,226.006856187,191.074008815,40
97.3244147157,221.961789298,188.177843572,40
97.6588628763,219.914882943,185.678126603,40
97.9933110368,220.305769231,183.630811148,40
98.3277591973,226.551505017,189.380349585,40
98.6622073579,234.814464883,198.573949914,40
98.9966555184,242.679682274,209.605116499,40
99.3311036789,248.816722408,220.683883078,40
99.6655518395,252.07909699,227.416877743,40
100,252.425,230.128131429,40
