normalized_sslw_percent,fmg_channel_8_mean,fmg_channel_8_standard_deviation,contributing_trace_count
53.8461538462,215.607692308,214.097363379,40
54.1806020067,211.215635452,211.701179411,40
54.5150501672,205.350794314,208.950218155,40
54.8494983278,201.020401338,207.498423632,40
55.1839464883,196.317056856,207.064801013,40
55.5183946488,191.334615385,206.128897787,40
55.8528428094,189.403595318,203.558852797,40
56.1872909699,185.644314381,198.153646803,40
56.5217391304,183.039130435,192.185303076,40
56.856187291,180.825,185.048677762,40
57.1906354515,180.271488294,179.953471191,40
57.525083612,177.067683946,174.965349085,40
57.8595317726,174.35326087,173.069853126,40
58.1939799331,172.605476589,172.502796162,40
58.5284280936,169.337792642,170.126862953,40
58.8628762542,165.075334448,168.150242501,40
59.1973244147,162.001003344,166.864891161,40
59.5317725753,159.548620401,167.405770394,40
59.8662207358,162.210911371,168.85732068,40
60.2006688963,170.707190635,174.419703187,40
60.5351170569,177.253386288,180.472900234,40
60.8695652174,187.00326087,187.230716116,40
61.2040133779,195.028511706,193.355114189,40
61.5384615385,201.590384615,200.515838761,40
61.872909699,204.871195652,205.235191798,40
62.2073578595,205.623035117,208.916941157,40
62.5418060201,205.983110368,210.861167663,40
62.8762541806,206.914799331,210.863212807,40
63.2107023411,208.64979097,210.612225928,40
63.5451505017,208.975376254,210.427507521,40
63.8795986622,209.457525084,211.661568452,40
64.2140468227,214.442892977,215.376789371,40
64.5484949833,222.025167224,220.22610909,40
64.8829431438,228.038294314,226.168071906,40
65.2173913043,232.878804348,229.922509388,40
65.5518394649,236.111956522,232.503501741,40
65.8862876254,237.338754181,233.294915976,40
66.220735786,234.536120401,231.644788196,40
66.5551839465,230.853051839,228.572533923,40
66.889632107,223.883695652,223.492823921,40
67.2240802676,214.315886288,216.954612922,40
67.5585284281,205.487207358,210.188599025,40
67.8929765886,197.780518395,205.490257739,40
68.2274247492,190.73770903,200.84392905,40
68.5618729097,184.490635452,197.220705859,40
68.8963210702,181.529431438,194.033279489,40
69.2307692308,179.082692308,190.842959843,40
69.5652173913,176.307065217,187.583433371,40
69.8996655518,173.955434783,183.327779924,40
70.2341137124,171.866471572,179.069807929,40
70.5685618729,169.895526756,173.471115123,40
70.9030100334,170.45861204,169.095529655,40
71.237458194,170.499498328,166.62786688,40
71.5719063545,171.283779264,166.599245566,40
71.9063545151,170.207692308,168.230388992,40
72.2408026756,169.853553512,170.120266385,40
72.5752508361,171.582692308,170.861083192,40
72.9096989967,169.250543478,170.085844694,40
73.2441471572,172.764799331,173.358418181,40
73.5785953177,180.404431438,180.729134475,40
73.9130434783,189.310869565,189.008719843,40
74.2474916388,197.535367893,198.329823594,40
74.5819397993,203.042056856,203.848314558,40
74.9163879599,207.173369565,207.564453116,40
75.2508361204,208.343770903,209.930307331,40
75.5852842809,210.443394649,210.698408393,40
75.9197324415,212.311204013,212.134832619,40
76.254180602,215.036538462,213.303396209,40
76.5886287625,216.42541806,213.780655204,40
76.9230769231,217.794230769,215.244546067,40
77.2575250836,220.326797659,218.198533407,40
77.5919732441,222.899665552,221.63118835,40
77.9264214047,225.501797659,225.044834894,40
78.2608695652,227.82826087,225.957243716,40
78.5953177258,231.353846154,224.485163803,40
78.9297658863,232.353929766,223.14396487,40
79.2642140468,230.088963211,221.523680804,40
79.5986622074,225.827132107,219.97482364,40
79.9331103679,217.614214047,219.486321157,40
80.2675585284,213.221279264,220.371050323,40
80.602006689,210.499205686,221.323070193,40
80.9364548495,208.170568562,220.363216252,40
81.27090301,205.205518395,218.458338292,40
81.6053511706,203.243896321,215.375598056,40
81.9397993311,201.900668896,211.462819453,40
82.2742474916,200.557943144,208.152273476,40
82.6086956522,200.006521739,205.296505234,40
82.9431438127,198.51229097,201.951847786,40
83.2775919732,194.911998328,198.282552235,40
83.6120401338,192.570819398,194.812942731,40
83.9464882943,189.49138796,191.360377839,40
84.2809364548,188.552508361,187.971964565,40
84.6153846154,188.775,185.663175163,40
84.9498327759,190.119147157,186.397838056,40
85.2842809365,187.428762542,184.466747639,40
85.618729097,186.330602007,183.585674401,40
85.9531772575,189.975668896,186.235995504,40
86.2876254181,193.406688963,191.832330239,40
86.6220735786,195.327968227,197.213795435,40
86.9565217391,195.774456522,201.686944952,40
87.2909698997,195.43687291,205.456238702,40
87.6254180602,193.840802676,206.481761432,40
87.9598662207,192.661789298,206.104518768,40
88.2943143813,193.748411371,205.177210069,40
88.6287625418,194.22173913,205.419207815,40
88.9632107023,197.295359532,205.771680283,40
89.2976588629,201.203971572,207.586036998,40
89.6321070234,204.2215301,208.990181691,40
89.9665551839,206.690342809,209.754282102,40
90.3010033445,205.830267559,207.21030778,40
90.635451505,203.202508361,203.722808263,40
90.9698996656,198.654891304,199.124677049,40
91.3043478261,194.029891304,193.683542641,40
91.6387959866,186.912040134,185.645671465,40
91.9732441472,182.909908027,181.015756024,40
92.3076923077,182.034615385,183.581282443,40
92.6421404682,181.787123746,190.428923635,40
92.9765886288,182.584866221,195.790356233,40
93.3110367893,182.186454849,197.818702151,40
93.6454849498,182.617892977,198.668522638,40
93.9799331104,183.876254181,198.412366274,40
94.3143812709,185.494397993,196.719632153,40
94.6488294314,184.499749164,191.720579734,40
94.983277592,181.323327759,185.474411438,40
95.3177257525,177.071613712,178.900437425,40
95.652173913,171.676086957,172.374412504,40
95.9866220736,167.099749164,166.75078788,40
96.3210702341,166.255183946,164.809461887,40
96.6555183946,166.523662207,164.130269487,40
96.9899665552,165.203929766,163.353839819,40
97.3244147157,162.382441472,162.670839476,40
97.6588628763,159.403511706,160.187049312,40
97.9933110368,163.618979933,158.402156701,40
98.3277591973,171.955100334,164.408331753,40
98.6622073579,179.656939799,176.198081097,40
98.9966555184,186.461120401,190.546440665,40
99.3311036789,192.384406355,202.934084104,40
99.6655518395,195.741137124,211.809743567,40
100,197.875,215.284920222,40
