normalized_sslw_percent,fmg_channel_7_mean,fmg_channel_7_standard_deviation,contributing_trace_count
17.3913043478,189.425,216.186289005,40
17.7257525084,179.061580268,208.298631919,40
18.0602006689,174.042558528,203.429480302,40
18.3946488294,170.384908027,198.091377026,40
18.72909699,169.358862876,199.282540945,40
19.0635451505,173.322408027,202.257284722,40
19.397993311,175.727173913,208.536790715,40
19.7324414716,178.958695652,212.669836398,40
20.0668896321,184.746989967,216.100838903,40
20.4013377926,190.566513378,219.554019035,40
20.7357859532,195.519481605,221.227414058,40
21.0702341137,198.999665552,221.78845,40
21.4046822742,202.817725753,223.196578332,40
21.7391304348,203.953804348,225.063667016,40
22.0735785953,206.892182274,227.485412959,40
22.4080267559,223.774916388,235.45848636,40
22.7424749164,241.206479933,247.783278952,40
23.0769230769,252.999038462,257.051423275,40
23.4113712375,262.653762542,263.693472251,40
23.745819398,271.184908027,269.44905317,40
24.0802675585,277.722658863,275.19239362,40
24.4147157191,290.094648829,282.626341364,40
24.7491638796,303.602173913,292.009847738,40
25.0836120401,309.639381271,298.819316151,40
25.4180602007,316.461454849,302.058456707,40
25.7525083612,319.573494983,306.511767717,40
26.0869565217,323.140217391,309.974596265,40
26.4214046823,323.619147157,310.584944104,40
26.7558528428,321.35409699,308.87184313,40
27.0903010033,317.779431438,307.156861699,40
27.4247491639,314.75,306.241821772,40
27.7591973244,312.059615385,305.439385782,40
28.0936454849,306.686371237,301.991128593,40
28.4280936455,297.198118729,293.525694594,40
28.762541806,281.261998328,282.842492118,40
29.0969899666,265.532525084,275.638590291,40
29.4314381271,250.211956522,271.709697036,40
29.7658862876,231.252926421,267.948744974,40
30.1003344482,217.667140468,264.214777443,40
30.4347826087,209.75326087,257.697383264,40
30.7692307692,200.369230769,246.937711764,40
31.1036789298,191.237625418,236.446527487,40
31.4381270903,180.444899666,222.881263107,40
31.7725752508,171.407943144,209.812047373,40
32.1070234114,161.496989967,199.832998652,40
32.4414715719,153.758862876,193.875308639,40
32.7759197324,147.475167224,189.861442393,40
33.110367893,145.939172241,184.455139689,40
33.4448160535,147.265426421,177.23504535,40
33.779264214,145.980100334,168.405493978,40
34.1137123746,143.844941472,162.16762961,40
34.4481605351,145.994481605,158.630388556,40
34.7826086957,155.945652174,162.114005064,40
35.1170568562,163.21722408,168.215328835,40
35.4515050167,167.835953177,172.030677381,40
35.7859531773,176.892140468,183.485493187,40
36.1204013378,183.261538462,196.69305745,40
36.4548494983,185.95430602,207.855027969,40
36.7892976589,194.557274247,218.40473103,40
37.1237458194,199.976630435,227.162806744,40
37.4581939799,209.573327759,234.750176361,40
37.7926421405,219.43687291,241.835823854,40
38.127090301,228.199247492,250.758902864,40
38.4615384615,239.984615385,258.391637297,40
38.7959866221,250.501588629,264.613409738,40
39.1304347826,258.284782609,272.393962989,40
39.4648829431,264.509280936,279.051616098,40
39.7993311037,268.56229097,283.407407107,40
40.1337792642,271.060075251,284.767457893,40
40.4682274247,270.327633779,283.795353613,40
40.8026755853,268.762750836,281.550585357,40
41.1371237458,267.662416388,278.244755515,40
41.4715719064,263.874205686,276.523781687,40
41.8060200669,258.282023411,275.18615229,40
42.1404682274,250.848536789,270.789808699,40
42.474916388,242.868227425,266.230191205,40
42.8093645485,237.763963211,265.251748694,40
43.143812709,231.371237458,264.37890342,40
43.4782608696,227.116304348,262.03767616,40
43.8127090301,219.547909699,253.631032511,40
44.1471571906,213.006605351,247.803296193,40
44.4816053512,209.757274248,247.649646415,40
44.8160535117,206.084197324,245.681941727,40
45.1505016722,199.666220736,239.270594018,40
45.4849498328,188.733486622,227.828168317,40
45.8193979933,182.308486622,218.906152236,40
46.1538461538,177.640384615,210.782136317,40
46.4882943144,171.289130435,205.666789072,40
46.8227424749,170.149247492,206.679904523,40
47.1571906355,173.850167224,209.787271338,40
47.491638796,178.244147157,213.766515758,40
47.8260869565,185.154347826,219.501352518,40
48.1605351171,191.490175585,226.62640728,40
48.4949832776,205.610618729,237.296554481,40
48.8294314381,215.749665552,245.445721741,40
49.1638795987,222.631814381,251.102854106,40
49.4983277592,227.588043478,252.387623806,40
49.8327759197,227.93382107,248.113499483,40
50.1672240803,225.951505017,245.279970938,40
50.5016722408,228.848202341,245.75697271,40
50.8361204013,232.032274247,247.00414938,40
51.1705685619,235.304682274,250.030660448,40
51.5050167224,239.176463211,255.619862367,40
51.8394648829,241.768311037,261.427361412,40
52.1739130435,244.200543478,265.72607492,40
52.508361204,251.265133779,266.83236942,40
52.8428093645,256.5375,267.592019747,40
53.1772575251,259.409866221,269.306274601,40
53.5117056856,260.481939799,271.845278407,40
53.8461538462,259.638461538,270.704000666,40
54.1806020067,251.1909699,262.717255373,40
54.5150501672,238.209657191,257.781318671,40
54.8494983278,229.36229097,256.805928264,40
55.1839464883,221.570986622,257.39110027,40
55.5183946488,213.288294314,257.120301314,40
55.8528428094,209.544565217,253.253634319,40
56.1872909699,209.316722408,249.347668379,40
56.5217391304,209.082608696,243.727463075,40
56.856187291,207.111287625,236.793844106,40
57.1906354515,204.496906355,228.155015671,40
57.525083612,201.241429766,221.39055941,40
57.8595317726,194.197157191,215.1255074,40
58.1939799331,188.792307692,215.393358323,40
58.5284280936,184.792474916,214.839042592,40
58.8628762542,179.835702341,208.94698955,40
59.1973244147,175.217474916,209.775799552,40
59.5317725753,176.328302676,212.807676236,40
59.8662207358,180.369899666,217.50071458,40
60.2006688963,196.173411371,227.245365652,40
60.5351170569,207.898871237,237.868014445,40
60.8695652174,218.52173913,243.729544244,40
61.2040133779,227.004389632,249.289615875,40
61.5384615385,233.759615385,253.622075451,40
61.872909699,238.824707358,257.824894157,40
62.2073578595,243.083570234,260.559953278,40
62.5418060201,245.294230769,262.52573555,40
62.8762541806,245.466973244,264.390723295,40
63.2107023411,248.616220736,265.179166741,40
63.5451505017,247.923662207,266.106863642,40
63.8795986622,251.533277592,268.905815307,40
64.2140468227,258.690719064,272.907831477,40
64.5484949833,265.94138796,280.489145765,40
64.8829431438,271.152801003,286.88548251,40
65.2173913043,276.758695652,290.622540025,40
65.5518394649,281.122366221,294.011116923,40
65.8862876254,283.329347826,294.414554571,40
66.220735786,279.829264214,289.641023216,40
66.5551839465,275.090050167,285.158326617,40
66.889632107,266.02173913,278.062666537,40
67.2240802676,251.19138796,270.698907109,40
67.5585284281,238.091638796,264.664069293,40
67.8929765886,226.182608696,258.579169073,40
68.2274247492,215.198160535,254.542367306,40
68.5618729097,207.327675585,247.629477736,40
68.8963210702,200.403010033,241.938140935,40
69.2307692308,197.882692308,238.667265468,40
69.5652173913,197.74076087,234.732069862,40
69.8996655518,193.417558528,228.138498898,40
70.2341137124,187.12583612,222.243788015,40
70.5685618729,190.458110368,219.844332564,40
70.9030100334,194.68361204,218.095961949,40
71.237458194,195.005016722,217.208941082,40
71.5719063545,195.654849498,215.645004637,40
71.9063545151,191.358068562,213.516548496,40
72.2408026756,185.784615385,212.436577614,40
72.5752508361,183.761204013,212.817734761,40
72.9096989967,184.494774247,215.011941867,40
73.2441471572,193.474916388,220.32850504,40
73.5785953177,208.150501672,231.739170891,40
73.9130434783,219.27173913,240.511262455,40
74.2474916388,228.727675585,249.869751608,40
74.5819397993,235.593729097,253.846386541,40
74.9163879599,239.583653846,257.175624406,40
75.2508361204,244.532483278,259.064640416,40
75.5852842809,249.116137124,260.60596683,40
75.9197324415,253.799331104,263.55340684,40
76.254180602,256.644439799,266.344298262,40
76.5886287625,259.308026756,267.871610589,40
76.9230769231,259.401923077,268.368875063,40
77.2575250836,263.397240803,272.159288574,40
77.5919732441,267.785785953,277.788750997,40
77.9264214047,271.445025084,282.054194098,40
78.2608695652,277.355434783,284.325777281,40
78.5953177258,281.15493311,283.083470091,40
78.9297658863,283.214130435,284.603261238,40
79.2642140468,277.691053512,279.439515584,40
79.5986622074,264.598244147,272.980589377,40
79.9331103679,251.930434783,271.725049003,40
80.2675585284,242.992349498,274.039322607,40
80.602006689,235.736705686,276.432982308,40
80.9364548495,233.384866221,277.111090885,40
81.27090301,231.455685619,274.708317405,40
81.6053511706,230.711789298,269.987395,40
81.9397993311,231.949414716,265.888414691,40
82.2742474916,231.62951505,259.981286238,40
82.6086956522,228.52173913,254.382550027,40
82.9431438127,223.963377926,250.248681583,40
83.2775919732,220.661329431,244.330027377,40
83.6120401338,218.554431438,240.695377949,40
83.9464882943,216.559698997,237.805169565,40
84.2809364548,219.053929766,239.556784667,40
84.6153846154,220.6,239.164736249,40
84.9498327759,219.564172241,236.859536555,40
85.2842809365,215.397742475,237.267661553,40
85.618729097,216.622658863,238.974922303,40
85.9531772575,220.821153846,244.423195919,40
86.2876254181,223.697491639,251.145054726,40
86.6220735786,226.663461538,255.21651447,40
86.9565217391,225.992934783,257.457969315,40
87.2909698997,223.534615385,258.548694335,40
87.6254180602,221.296864549,259.086696002,40
87.9598662207,218.944648829,258.767365596,40
88.2943143813,218.958361204,259.164128831,40
88.6287625418,219.77027592,261.270212064,40
88.9632107023,226.484908027,263.132280039,40
89.2976588629,233.216931438,266.218840984,40
89.6321070234,239.196571906,269.935301303,40
89.9665551839,242.992265886,271.636327379,40
90.3010033445,241.277090301,265.813687394,40
90.635451505,236.127801003,257.626102068,40
90.9698996656,232.343979933,252.206206461,40
91.3043478261,226.031521739,247.828399825,40
91.6387959866,217.281145485,238.69651343,40
91.9732441472,208.189506689,229.361135588,40
92.3076923077,204.301923077,233.379674145,40
92.6421404682,199.825250836,240.722698199,40
92.9765886288,195.692809365,246.795582183,40
93.3110367893,195.313795987,249.192208954,40
93.6454849498,197.782190635,247.789528491,40
93.9799331104,198.815133779,243.765790535,40
94.3143812709,202.179013378,239.635854217,40
94.6488294314,203.359406355,234.115574136,40
94.983277592,200.232441472,226.077435415,40
95.3177257525,194.674958194,215.18261526,40
95.652173913,188.948913043,207.204205981,40
95.9866220736,190.57048495,205.222661741,40
96.3210702341,192.273035117,205.404294879,40
96.6555183946,191.1840301,210.638937455,40
96.9899665552,191.797909699,213.01567712,40
97.3244147157,188.533528428,210.550714319,40
97.6588628763,187.589214047,208.135340378,40
97.9933110368,196.652090301,209.135863228,40
98.3277591973,203.729431438,215.40059594,40
98.6622073579,209.458946488,232.962152339,40
98.9966555184,213.432023411,247.416194722,40
99.3311036789,214.711371237,260.40586312,40
99.6655518395,219.258361204,268.665970226,40
100,222.225,271.577450969,40
