time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,46,202,92,113,331,221,250,264,9.8599999999999994,1317,QS,provisional_assumed_short_to_long,0
0.01,46,201.99999999999909,92,113.00000000000091,331,221,250,264,9.8699999999999939,1314.9999999999995,QS,provisional_assumed_short_to_long,0
0.02,45.999999999998181,201,92,114,331,221,250.00000000000182,264,9.8649999999999896,1314.4999999999991,QS,provisional_assumed_short_to_long,0
0.03,45,200.99999999999727,92,113.99999999999454,331,221,251,263.99999999999727,9.8599999999999994,1313.9999999999973,QS,provisional_assumed_short_to_long,0
0.04,45,200,92,112.00000000000182,331,221,250.99999999999818,263.00000000000182,9.8599999999998182,1313.0000000000146,QS,provisional_assumed_short_to_long,0
0.05,45,200,92,112.50000000000227,331,221,250.49999999999773,263.50000000000227,9.8100000000000005,1317,QS,provisional_assumed_short_to_long,0
0.06,45,200,92,112.99999999999454,331.00000000000546,221,250,263.99999999999454,9.8100000000000556,1316.9999999999891,QS,provisional_assumed_short_to_long,0
0.07,44.999999999993634,199.99999999999363,92,111.99999999998727,331.99999999999363,221,250,263,9.8200000000000003,1314.9999999999682,QS,provisional_assumed_short_to_long,0
0.08,44,199,92,110.00000000001455,331,221,250,263,9.8200000000000003,1310,QS,provisional_assumed_short_to_long,0
0.09,44,199,92,112,331,221,250.00000000000819,263,9.8200000000001229,1309.9999999999714,QS,provisional_assumed_short_to_long,0
0.10,44,198.99999999999091,92,112,331,221.00000000000909,250.99999999999091,263,9.8350000000001359,1306.4999999999682,QS,provisional_assumed_short_to_long,0
0.11,44,198,92,112.00000000001,331,222,250,263.00000000001,9.8500000000003993,1303.00000000002,QS,provisional_assumed_short_to_long,0
0.12,44,198,92,112.99999999999955,331,222,250,263.99999999999955,9.8900000000000006,1304.9999999999782,QS,provisional_assumed_short_to_long,0
0.13,45,199,92.999999999999545,113.00000000000091,332,221.99999999999955,250.99999999999955,264,9.8900000000001196,1303,QS,provisional_assumed_short_to_long,0
0.14,45,199.00000000000136,92.000000000001364,114.99999999999864,332,221.00000000000136,250.00000000000136,264,9.8999999999998725,1302.9999999999873,QS,provisional_assumed_short_to_long,0
0.15,45,199.99999999999773,92.999999999997726,114.00000000000227,331.99999999999773,222,251,264,9.8899999999999331,1301.9999999999795,QS,provisional_assumed_short_to_long,0
0.16,45,199,92.000000000003183,115.00000000000318,331.00000000000318,222,251,264,9.8849999999999287,1300.4999999999782,QS,provisional_assumed_short_to_long,0
0.17,45.000000000004093,199,93,116,332,222.00000000000409,251.00000000000409,264.00000000000409,9.8799999999998462,1298.9999999999227,QS,provisional_assumed_short_to_long,0
0.18,46,199.000000000005,93,116,332.000000000005,223,251.999999999995,265,9.8699999999998358,1294,QS,provisional_assumed_short_to_long,0
0.19,46,200,93,116.00000000001182,332.99999999999409,223,251,265,9.8600000000001717,1294,QS,provisional_assumed_short_to_long,0
0.20,46.000000000006821,200.00000000000682,93,117.99999999998636,332.00000000000682,223,251.00000000000682,265,9.8699999999999992,1294,QS,provisional_assumed_short_to_long,0
0.21,47,201,93,116,333,223.00000000000773,251.99999999999227,265,9.8699999999998074,1294,QS,provisional_assumed_short_to_long,0
0.22,47.00000000000864,201,93,116.00000000000864,333,223.99999999999136,251.00000000000864,265,9.859999999999399,1294.00000000004,QS,provisional_assumed_short_to_long,0
0.23,48,201,93,117,333,223.00000000000955,252,265,9.8300000000003145,1296,QS,provisional_assumed_short_to_long,0
0.24,48,201.00000000001046,93.000000000031378,117.00000000002092,333.00000000001046,224,252,265,9.845000000000157,1296,QS,provisional_assumed_short_to_long,0
0.25,48,202,96,119,334,224,252,265,9.8599999999999994,1296,QS,provisional_assumed_short_to_long,0
0.26,48,201,96,119.00000000000364,334,224,253,265,9.8599999999999994,1295.0000000000027,QS,provisional_assumed_short_to_long,0
0.27,48,201,96,123.00000000000182,334,224.00000000000182,252.99999999999818,265,9.8599999999999817,1297.9999999999982,QS,provisional_assumed_short_to_long,0
0.28,48.000000000002728,201,96,124,334,225,252.00000000000273,265,9.8500000000000263,1296.9999999999973,QS,provisional_assumed_short_to_long,0
0.29,49,201,96.000000000010914,124,334,225,253,265,9.8599999999999994,1296,QS,provisional_assumed_short_to_long,0
0.30,49,201.00000000000455,99.000000000009095,124,334,225,253,265,9.86000000000009,1295.9999999999727,QS,provisional_assumed_short_to_long,0
0.31,49,202,101.00000000000546,124.00000000000546,334,225,253,265,9.8800000000000274,1289.9999999999945,QS,provisional_assumed_short_to_long,0
0.32,49,202,101.99999999999363,124.99999999999363,334,225,253,265,9.8850000000000318,1288.9999999999936,QS,provisional_assumed_short_to_long,0
0.33,49,202,100.99999999999272,124,334,225,253,265.00000000000728,9.8900000000000006,1287.9999999999927,QS,provisional_assumed_short_to_long,0
0.34,49,202,100.00000000000819,124.00000000000819,334,225,252.99999999999181,265.99999999999181,9.8900000000000823,1287.0000000000082,QS,provisional_assumed_short_to_long,0
0.35,49,201.99999999999091,101,124.99999999999091,334,225,252.00000000000909,265,9.9000000000000909,1288.0000000000091,QS,provisional_assumed_short_to_long,0
0.36,49,201,101.00000000001,124,334,225,253,265,9.9099999999997994,1289.00000000002,QS,provisional_assumed_short_to_long,0
0.37,49,201,101.99999999999955,124,334,225,253,265,9.8899999999997821,1291.0000000000164,QS,provisional_assumed_short_to_long,0
0.38,48.999999999999773,201,101,123.00000000000023,333,225,252,265,9.869999999999763,1292.5000000000177,QS,provisional_assumed_short_to_long,0
0.39,48.499999999999318,201,101,123.50000000000068,333,225,252,265,9.8499999999997456,1293.9999999999618,QS,provisional_assumed_short_to_long,0
0.40,48.000000000002274,201,101,124,333,225,252,265,9.8300000000002736,1291,QS,provisional_assumed_short_to_long,0
0.41,49,201,101.00000000000318,124,333,225,252.00000000000318,265,9.8499999999999996,1291,QS,provisional_assumed_short_to_long,0
0.42,49,201,102.00000000002454,124,333.00000000000409,225,253,265,9.8499999999999996,1290.9999999999691,QS,provisional_assumed_short_to_long,0
0.43,49.000000000005002,201,108.000000000005,124,334,225,252.999999999995,265,9.8499999999999996,1289,QS,provisional_assumed_short_to_long,0
0.44,49.999999999994088,201.00000000000591,109,124,334,225,252,265,9.8499999999993086,1289.0000000003629,QS,provisional_assumed_short_to_long,0
0.45,49,202,109,124,334,225,252,265,9.8100000000000005,1310,QS,provisional_assumed_short_to_long,0
0.46,49,202,109,123.99999999999227,334,225,252.00000000000773,265,9.8100000000000005,1310,QS,provisional_assumed_short_to_long,0
0.47,49,202,108.99999999999136,123.00000000000864,334,225,252.99999999999136,265,9.8100000000002012,1309.99999999998,QS,provisional_assumed_short_to_long,0
0.48,49,202,108,124,334,225,252,265.00000000000955,9.8199999999997907,1309,QS,provisional_assumed_short_to_long,0
0.49,49,201.99999999998954,108,124,334,225,252.00000000001046,266,9.810000000000219,1308.9999999999345,QS,provisional_assumed_short_to_long,0
0.50,49,201,108,124,334,225,253,266,9.8200000000000003,1306,QS,provisional_assumed_short_to_long,0
0.51,49,201.00000000000091,108.99999999999909,123,334.00000000000091,225.99999999999909,253,266,9.830000000000009,1303.9999999999955,QS,provisional_assumed_short_to_long,0
0.52,49.000000000001819,202,107.99999999999271,123,334.99999999999818,225.00000000000182,253,266,9.8400000000000176,1299.0000000000127,QS,provisional_assumed_short_to_long,0
0.53,50,202,104.00000000001093,123,334.00000000000273,225.99999999999727,253,266,9.8500000000000263,1306.0000000000191,QS,provisional_assumed_short_to_long,0
0.54,50,202,108.00000000000364,123,335,225.00000000000364,253,266,9.8599999999999621,1313.0000000000036,QS,provisional_assumed_short_to_long,0
0.55,49.999999999995445,202,109.00000000000455,123,334.99999999999545,226,253,266,9.8500000000000458,1313.9999999999955,QS,provisional_assumed_short_to_long,0
0.56,49,202,110,123.00000000000546,334.00000000000546,226,252.99999999999454,266,9.8599999999999994,1313,QS,provisional_assumed_short_to_long,0
0.57,49.000000000006374,201.99999999999363,110,123.99999999999363,335,225.99999999999363,252.00000000000637,266,9.8599999999999355,1312.9999999999936,QS,provisional_assumed_short_to_long,0
