time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,65,101,51,96,125,106,31,183,15.949999999999999,2309.8899999999999,QS,provisional_assumed_short_to_long,0
0.01,65,100,51.000000000000909,97.000000000000909,124,105.00000000000091,31.000000000000909,183.00000000000091,15.940000000000005,2308.8999999999996,QS,provisional_assumed_short_to_long,0
0.02,65.000000000001819,100,52,98,124,106,32,183.99999999999818,15.944999999999981,2308.4000000000019,QS,provisional_assumed_short_to_long,0
0.03,65.999999999997272,100,51.999999999997272,98,124.00000000000273,106,31.999999999997272,183,15.949999999999957,2307.9000000000046,QS,provisional_assumed_short_to_long,0
0.04,65,99.999999999996362,51,98.000000000003638,124.99999999999636,106,31,183,15.949999999999999,2306.9000000000078,QS,provisional_assumed_short_to_long,0
0.05,65,98.999999999995453,51.000000000004547,99,124,106,31.000000000004547,183,15.959999999999933,2308.8999999999864,QS,provisional_assumed_short_to_long,0
0.06,65,98.000000000005912,51.999999999994088,99,124,106,31.999999999994088,183,15.950000000000058,2306.9100000000117,QS,provisional_assumed_short_to_long,0
0.07,65.999999999994998,98.999999999994998,51.000000000005002,98.000000000005002,124.999999999995,105.000000000005,32,183,15.920000000000149,2294.9400000000601,QS,provisional_assumed_short_to_long,0
0.08,65.000000000004093,99,51,98.999999999995907,124.00000000000409,105.99999999999591,31.000000000004093,182.00000000000409,15.92,2299.9799999999796,QS,provisional_assumed_short_to_long,0
0.09,65,99,51.999999999996817,98.000000000003183,124,106,31.999999999996817,183.99999999999363,15.92,2299.4800000000018,QS,provisional_assumed_short_to_long,0
0.10,65,99,51.000000000002274,98.999999999997726,123.00000000000227,105.00000000000227,32,184,15.92,2298.9800000000009,QS,provisional_assumed_short_to_long,0
0.11,65,99,51.999999999998636,98.000000000001364,123.99999999999864,106.99999999999727,31.000000000001364,184,15.92,2303.989999999993,QS,provisional_assumed_short_to_long,0
0.12,65,99,52,98.999999999999545,124,105.00000000000091,31.999999999999545,184,15.92,2306.9899999999984,QS,provisional_assumed_short_to_long,0
0.13,64.999999999999545,98.000000000000455,51.000000000000455,98.999999999999545,124,106,31.000000000000455,183,15.920000000000005,2306.9900000000025,QS,provisional_assumed_short_to_long,0
0.14,64,99.000000000001364,51.999999999998636,98,123.99999999999864,105.99999999999864,32,183.00000000000136,15.930000000000014,2312.9800000000041,QS,provisional_assumed_short_to_long,0
0.15,64,100,51.000000000002274,97.999999999990905,123.00000000000455,105.00000000000227,32,184.00000000000227,15.939999999999909,2315.9699999999725,QS,provisional_assumed_short_to_long,0
0.16,64.000000000003183,100,51.999999999996817,94.000000000003183,124.99999999999363,106,31.999999999996817,184.99999999999682,15.944999999999958,2319.9699999999671,QS,provisional_assumed_short_to_long,0
0.17,64.999999999995907,100,51,94.999999999995907,123,106,31,184,15.949999999999964,2323.9699999999707,QS,provisional_assumed_short_to_long,0
0.18,64.000000000006366,100,51,94.000000000006366,123,106,31,184,15.959999999999937,2322.9600000000064,QS,provisional_assumed_short_to_long,0
0.19,64.999999999994543,100,51.999999999994543,94,123.99999999999454,107.99999999998909,31.999999999994543,184,15.960000000000001,2325.9599999999837,QS,provisional_assumed_short_to_long,0
0.20,65,100,52,94,123.00000000000455,107.00000000000455,32,184.99999999999545,15.960000000000001,2324.9600000000046,QS,provisional_assumed_short_to_long,0
