time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,66,84,49,117,120,114,33,187,15.24,2187.9200000000001,QS,provisional_assumed_short_to_long,0
0.01,66,84,49,116.99999999999955,120,113,33,187,15.260000000000005,2190.8799999999992,QS,provisional_assumed_short_to_long,0
0.02,66,84,49,116.49999999999909,120,113,33,187,15.265000000000009,2189.8749999999982,QS,provisional_assumed_short_to_long,0
0.03,66,84,49,116,119.99999999999727,113.00000000000273,33,186.99999999999727,15.27,2188.8699999999972,QS,provisional_assumed_short_to_long,0
0.04,66,83.999999999996362,49,116,119.00000000000182,114,33,185.99999999999818,15.27,2187.8699999999999,QS,provisional_assumed_short_to_long,0
0.05,66,82.999999999998295,49,116,119.50000000000085,114,33,185.49999999999915,15.27,2187.8699999999999,QS,provisional_assumed_short_to_long,0
0.06,66,82.000000000000227,49,116,119.99999999999989,114,33,185.00000000000011,15.279999999999941,2183.8600000000238,QS,provisional_assumed_short_to_long,0
0.07,66,82.000000000001364,49,116,119.00000000000136,113.99999999999932,33,185.99999999999932,15.279999999999999,2184.8499999999949,QS,provisional_assumed_short_to_long,0
0.08,66,83.999999999996817,49,116,120.99999999999841,113.00000000000159,33,185,15.240000000000164,2156.8600000001147,QS,provisional_assumed_short_to_long,0
0.09,66,81.999999999997499,49,116,120.0000000000025,114,33,185,15.230000000000032,2156.8849999999998,QS,provisional_assumed_short_to_long,0
0.10,66,81.000000000006821,49,116,120.99999999999829,114,32.999999999996589,185.00000000000341,15.220000000000024,2156.9099999999999,QS,provisional_assumed_short_to_long,0
0.11,66,83.000000000002956,49,116,120.49999999999926,114,31.999999999998522,186.00000000000148,15.210000000000015,2155.9400000000014,QS,provisional_assumed_short_to_long,0
0.12,66,84.999999999999091,49,116,120.00000000000023,114,31.000000000000455,186.99999999999955,15.210000000000001,2153.9500000000007,QS,provisional_assumed_short_to_long,0
0.13,66,81.000000000001819,49,115.99999999999955,120.99999999999955,114,33,186,15.210000000000001,2155.9499999999998,QS,provisional_assumed_short_to_long,0
0.14,66,84.999999999998636,49,115.00000000000136,120.00000000000136,114.00000000000136,33,186,15.209999999999891,2155.949999999978,QS,provisional_assumed_short_to_long,0
0.15,66,83.999999999993179,49,116,121,114.99999999999773,33,186.00000000000227,15.12999999999999,2140.0700000000061,QS,provisional_assumed_short_to_long,0
0.16,66,81.000000000006366,49,116,121,113.99999999999682,33,186.99999999999682,15.124999999999984,2142.595000000008,QS,provisional_assumed_short_to_long,0
0.17,66,83.000000000008185,49,116,120.99999999999591,113,33,186.00000000000409,15.119999999999999,2145.1200000000163,QS,provisional_assumed_short_to_long,0
0.18,66,84.999999999989996,49,116,120.000000000005,113.000000000005,33,187,15.119999999999999,2149.1299999999746,QS,provisional_assumed_short_to_long,0
0.19,66,83.000000000000227,49,116,121,114,33,187,15.119999999999999,2153.1299999999783,QS,provisional_assumed_short_to_long,0
0.20,66,83.999999999998863,49,115.99999999999886,121.00000000000114,114,33,187,15.129999999999955,2157.1399999999817,QS,provisional_assumed_short_to_long,0
0.21,66,83.000000000006139,49,115,121.99999999999795,114,33,187,15.139999999999965,2164.1199999999744,QS,provisional_assumed_short_to_long,0
0.22,66,85.999999999994088,49,115.00000000000296,121,114,33,187,15.144999999999987,2168.1249999999891,QS,provisional_assumed_short_to_long,0
0.23,66,84,49,116,120.99999999999613,114.00000000000387,33,187.00000000000387,15.149999999999991,2172.1299999999928,QS,provisional_assumed_short_to_long,0
0.24,66,84,49,116,120,115,33,188,15.159999999999991,2174.1299999999983,QS,provisional_assumed_short_to_long,0
0.25,66,84,49,116,120,115,33,188,15.15,2174.1399999999999,QS,provisional_assumed_short_to_long,0
0.26,66,83.000000000002728,49,116.00000000000091,120,115,33,188,15.150000000000009,2177.1400000000053,QS,provisional_assumed_short_to_long,0
0.27,66,85.999999999996362,49,116.99999999999818,119.99999999999818,115.00000000000182,33,188,15.159999999999982,2183.1399999999944,QS,provisional_assumed_short_to_long,0
0.28,66,83.999999999994543,49,116.00000000000273,119.00000000000273,115.9999999999918,33,187.99999999999727,15.15,2180.1400000000094,QS,provisional_assumed_short_to_long,0
0.29,66,82.000000000014538,49,116.99999999999636,120,113.00000000000728,33,187,15.15,2183.6399999999926,QS,provisional_assumed_short_to_long,0
0.30,66,86,49,116,120.00000000000455,114.99999999999545,33,187.00000000000455,15.15,2187.1399999999758,QS,provisional_assumed_short_to_long,0
0.31,66,86,49,116,120.99999999999977,114.00000000000023,33,187.99999999999977,15.15,2188.139999999994,QS,provisional_assumed_short_to_long,0
0.32,66,82.000000000001364,49,116.00000000000068,121,113.00000000000068,33,186,15.15,2186.1500000000101,QS,provisional_assumed_short_to_long,0
0.33,66,83.999999999998408,49,117,121,114,33,186.00000000000159,15.15,2188.1499999999919,QS,provisional_assumed_short_to_long,0
0.34,66,82.999999999997499,49,116.9999999999975,121,114.000000000005,33,186.9999999999975,15.140000000000033,2189.1499999999969,QS,provisional_assumed_short_to_long,0
0.35,66,82.000000000006821,49,116,121,115.99999999999659,33,186,15.140000000000001,2189.6499999999992,QS,provisional_assumed_short_to_long,0
0.36,66,83.99999999999568,49,116,120.99999999999568,115,32.99999999999136,186.00000000000864,15.140000000000001,2190.1499999999992,QS,provisional_assumed_short_to_long,0
0.37,66,83.000000000000455,49,116,120.00000000000045,115,31.000000000000909,187.99999999999909,15.140000000000001,2190.1500000000001,QS,provisional_assumed_short_to_long,0
0.38,66,85.999999999998636,49,116.99999999999955,120.00000000000045,114.99999999999955,33,187,15.149999999999995,2187.1400000000003,QS,provisional_assumed_short_to_long,0
0.39,66,83.000000000001364,49,116.00000000000136,120.99999999999864,114,33,187.00000000000136,15.140000000000001,2188.1500000000028,QS,provisional_assumed_short_to_long,0
0.40,66.000000000002274,84,49,116.99999999999773,120,114,33,187.99999999999773,15.140000000000024,2190.1500000000001,QS,provisional_assumed_short_to_long,0
0.41,66.999999999996817,84.000000000006366,49,116.00000000000318,120,114.00000000000318,33,187.00000000000318,15.15,2190.1500000000019,QS,provisional_assumed_short_to_long,0
0.42,66,85.999999999995907,49,117,120.00000000000409,115,33,187.99999999999591,15.15,2190.6499999999992,QS,provisional_assumed_short_to_long,0
0.43,65.999999999994998,85.000000000010004,49,117,121,115.000000000005,33,187.000000000005,15.15,2191.1499999999969,QS,provisional_assumed_short_to_long,0
0.44,65.000000000000455,87,49,117,120.99999999999977,116,33,187.99999999999955,15.15,2190.1500000000055,QS,provisional_assumed_short_to_long,0
