time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,64,99,54,94,115,127,36,203,16.460000000000001,2290.3299999999999,QS,provisional_assumed_short_to_long,0
0.01,63.499999999999545,99,54,94,116.00000000000091,126.49999999999955,36,202.49999999999955,16.460000000000001,2292.3199999999993,QS,provisional_assumed_short_to_long,0
0.02,63.000000000001819,99.000000000001819,54,94,116.99999999999636,125.99999999999818,36,201.99999999999818,16.459999999999983,2291.3300000000036,QS,provisional_assumed_short_to_long,0
0.03,64,100,53.999999999997272,94,115.00000000000273,125,36,201,16.449999999999999,2293.3299999999972,QS,provisional_assumed_short_to_long,0
0.04,64,99.999999999996362,53,94,115.99999999999636,124.99999999999636,35.999999999996362,201.00000000000364,16.450000000000017,2292.3299999999945,QS,provisional_assumed_short_to_long,0
0.05,64,99,53,93.999999999995453,115,123.99999999998181,35,201.99999999999091,16.455000000000023,2290.824999999993,QS,provisional_assumed_short_to_long,0
0.06,63.999999999994543,99,52.999999999994543,93,115,120.00000000001091,34.999999999994543,199.99999999999454,16.459999999999948,2289.3199999999947,QS,provisional_assumed_short_to_long,0
0.07,63.000000000006366,99,52,93,115,122.00000000001273,34.000000000006366,199,16.449999999999999,2288.3300000000127,QS,provisional_assumed_short_to_long,0
0.08,63.999999999992724,99,52,93,115,123.99999999999272,35,198.99999999997817,16.449999999999999,2290.3299999999999,QS,provisional_assumed_short_to_long,0
0.09,63.000000000003183,99,52,93,115,123.00000000000318,35,196.00000000000955,16.449999999999999,2290.330000000004,QS,provisional_assumed_short_to_long,0
0.10,63,99,52,93,115,123,34.000000000002274,196,16.449999999999999,2290.829999999999,QS,provisional_assumed_short_to_long,0
0.11,63.999999999998636,99,52,92.000000000001364,115,123,34,196,16.449999999999999,2291.3299999999936,QS,provisional_assumed_short_to_long,0
0.12,63.000000000000455,99,52,92,115,123,34.999999999999545,196,16.449999999999999,2290.3300000000118,QS,provisional_assumed_short_to_long,0
0.13,62.999999999999545,99,52,92,114.99999999999909,122.00000000000045,35,195.99999999999955,16.449999999999999,2292.3299999999781,QS,provisional_assumed_short_to_long,0
0.14,62.000000000001364,99,52,91.999999999998636,112.99999999999864,122.99999999999727,34.999999999998636,195.00000000000136,16.449999999999999,2289.3300000000299,QS,provisional_assumed_short_to_long,0
