time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,60,180,69,55,241,92,184,225,8.6999999999999993,1076,QS,provisional_assumed_short_to_long,0
0.01,56.999999999999545,178,67,55,240.99999999999864,92,184,225,8.6999999999999993,1075.0000000000105,QS,provisional_assumed_short_to_long,0
0.02,56.500000000000512,178,67,55,239.50000000000153,92,184,225,8.6999999999999993,1075,QS,provisional_assumed_short_to_long,0
0.03,56.000000000001478,178,67,55,238.00000000000443,92,184,225,8.6999999999999993,1075,QS,provisional_assumed_short_to_long,0
0.04,54.000000000004093,178,67,55,238.99999999999795,92,184,224.00000000000205,8.6900000000000777,1073.0000000000155,QS,provisional_assumed_short_to_long,0
0.05,52.500000000001705,177.50000000000057,67.499999999999432,55,239,92,184,224,8.6800000000000672,1071.0000000000136,QS,provisional_assumed_short_to_long,0
0.06,51.000000000000341,177.00000000000011,67.999999999999886,55,239,92,184,224,8.6000000000004722,1058.0000000000769,QS,provisional_assumed_short_to_long,0
0.07,50.999999999999659,177,67.000000000000341,53.000000000000682,238.99999999999966,92,184,224.00000000000034,8.5600000000002012,1054.00000000002,QS,provisional_assumed_short_to_long,0
0.08,50.500000000000625,177,67.499999999999375,53.999999999998749,238.50000000000063,92,184,224.49999999999937,8.5699999999999594,1054.9999999999959,QS,provisional_assumed_short_to_long,0
0.09,50.000000000001592,177,67.999999999998408,54.999999999996817,238.00000000000159,92,184,224.99999999999841,8.5600000000000325,1053.0000000000064,QS,provisional_assumed_short_to_long,0
0.10,48.000000000004547,176.00000000000227,68,55,238,92,183.00000000000227,225,8.5600000000000005,1053.9999999999977,QS,provisional_assumed_short_to_long,0
0.11,48,176,68,55,238.99999999999864,92,183,224.00000000000136,8.5600000000000005,1054.9999999999986,QS,provisional_assumed_short_to_long,0
0.12,48,176,67.000000000000455,55,239,92,183,224,8.569999999999995,1053.0000000000009,QS,provisional_assumed_short_to_long,0
0.13,47,176,67.999999999999545,55,238,92,184,224.99999999999955,8.5700000000000003,1053.9999999999991,QS,provisional_assumed_short_to_long,0
0.14,47,176,67.000000000001364,55,238.00000000000136,92,183.99999999999864,224.00000000000136,8.5700000000000003,1052.00000000002,QS,provisional_assumed_short_to_long,0
0.15,47,176,68,54.999999999997726,238.99999999999773,92,183.00000000000227,224.99999999999773,8.5799999999999095,1053.9999999999818,QS,provisional_assumed_short_to_long,0
0.16,47,176,68,54.000000000002501,238.0000000000025,92,183.9999999999975,224.0000000000025,8.5800000000000001,1053.0000000000082,QS,provisional_assumed_short_to_long,0
0.17,47.999999999998408,176,66.000000000003183,54.999999999998408,238,92,184,224,8.589999999999927,1052.0000000000073,QS,provisional_assumed_short_to_long,0
0.18,48,176,66.999999999999318,55,238.49999999999966,92,184,224.49999999999966,8.5899999999999999,1052.4999999999968,QS,provisional_assumed_short_to_long,0
0.19,47.999999999999773,176,68,55,238.99999999999977,92,184,225.00000000000023,8.5899999999999999,1052.9999999999973,QS,provisional_assumed_short_to_long,0
0.20,47.000000000001137,176,68.000000000001137,55,238.00000000000114,92,184,225.99999999999886,8.5899999999999999,1052.0000000000045,QS,provisional_assumed_short_to_long,0
0.21,48.000000000002046,176,68.999999999997954,55,238.99999999999795,92,184,225,8.5899999999999999,1052,QS,provisional_assumed_short_to_long,0
0.22,48.999999999997272,176,68.000000000002728,55,238.00000000000273,92,184,225,8.5800000000000267,1052,QS,provisional_assumed_short_to_long,0
0.23,49.999999999998181,176,68.999999999998181,55,238,92,184,225,8.570000000000018,1052,QS,provisional_assumed_short_to_long,0
0.24,50.999999999999091,176,67.000000000001819,55,238,92,184,225,8.5600000000000094,1051.0000000000009,QS,provisional_assumed_short_to_long,0
0.25,51,177,68,55,238,91,184,225,8.5500000000000576,1054.9999999999773,QS,provisional_assumed_short_to_long,0
0.26,52.000000000001819,176.00000000000091,68.999999999999091,55,239,92,183.99999999999909,225,8.540000000000104,1058.9999999999582,QS,provisional_assumed_short_to_long,0
0.27,54.000000000001819,177,68.000000000001819,55,239,92,183.00000000000182,225.00000000000182,8.5499999999999048,1057.0000000000191,QS,provisional_assumed_short_to_long,0
0.28,54.999999999997044,177,68.999999999997044,55,239,92,183.99999999999704,225.99999999999704,8.5599999999999135,1056.0000000000086,QS,provisional_assumed_short_to_long,0
0.29,56.9999999999959,177,69,55,240.99999999999591,92.999999999997954,184.99999999999795,226,8.5699999999999221,1056,QS,provisional_assumed_short_to_long,0
0.30,57.999999999998863,177.99999999999886,67.000000000002274,55,241,93,184.00000000000114,226,8.5500000000001375,1061.9999999999591,QS,provisional_assumed_short_to_long,0
0.31,57.000000000000227,177.00000000000023,68.999999999999545,55,241,93,184,226.99999999999977,8.4600000000005338,1094.9999999998049,QS,provisional_assumed_short_to_long,0
0.32,59.000000000001364,177,67,53.000000000000682,239.99999999999932,93,184,226,8.4600000000000009,1094.000000000005,QS,provisional_assumed_short_to_long,0
0.33,61,177,67.000000000003183,54.000000000001592,239,93,184.00000000000159,226.00000000000159,8.4600000000000009,1093.0000000000041,QS,provisional_assumed_short_to_long,0
0.34,61,177,68.999999999993634,54.999999999996817,239,93,184.99999999999682,226.99999999999682,8.4600000000000009,1092.0000000000032,QS,provisional_assumed_short_to_long,0
0.35,61.999999999997726,177,69,55,240.99999999999545,93,184.00000000000227,226.00000000000227,8.4600000000000009,1090.0000000000045,QS,provisional_assumed_short_to_long,0
0.36,62,177,69,55,239.00000000000273,93,184,226.99999999999864,8.4600000000000009,1089.0000000000014,QS,provisional_assumed_short_to_long,0
0.37,62,177,69,55,239,92.000000000000455,184,227,8.4699999999999953,1084.0000000000023,QS,provisional_assumed_short_to_long,0
0.38,62,177,67.000000000000909,54.999999999999545,240,93,184.00000000000045,226.99999999999955,8.5800000000000001,1114.9999999999998,QS,provisional_assumed_short_to_long,0
0.39,61.999999999998636,177,69,54.000000000001364,240,92.999999999998636,184.99999999999864,226,8.5800000000000001,1114.500000000002,QS,provisional_assumed_short_to_long,0
0.40,61,177,69.000000000006821,55,240,92,184,226,8.5800000000000001,1114.0000000000045,QS,provisional_assumed_short_to_long,0
0.41,61,177,71.999999999992511,55,240,92,184,226,8.5800000000000001,1114,QS,provisional_assumed_short_to_long,0
0.42,61,177,71.000000000001592,55,240,92.999999999998408,184,226.99999999999841,8.5800000000000001,1113.0000000000073,QS,provisional_assumed_short_to_long,0
0.43,61.999999999999318,177,69.000000000001364,55,240,93,184,226.00000000000068,8.5600000000001284,1107.0000000000382,QS,provisional_assumed_short_to_long,0
0.44,61,177,69,55,239.99999999999977,93,184,226,8.5899999999998364,1112.9999999999673,QS,provisional_assumed_short_to_long,0
0.45,61.000000000001137,177,68.999999999998863,55,239.00000000000114,92.999999999998863,184,226,8.5999999999999535,1114.9999999999909,QS,provisional_assumed_short_to_long,0
0.46,62,177.00000000000205,68.000000000002046,55,240,92.000000000002046,184.00000000000205,226,8.5999999999999996,1114.0000000000036,QS,provisional_assumed_short_to_long,0
0.47,62,177.99999999999727,68.999999999997272,55,240,92.999999999997272,184.99999999999727,226,8.5900000000000265,1113.0000000000027,QS,provisional_assumed_short_to_long,0
