baseline,gain,offset,record,side,signal,trial
30.206394356109673,1.0,200,Rishabh_1,L,Channel 1,1
0.12874993668426826,1.0,170,Rishabh_1,L,Channel 2,1
35.97967389440062,1.0,145,Rishabh_1,L,Channel 3,1
30.1470292702581,1.0,120,Rishabh_1,L,Channel 4,1
39.40955712578687,1.0,100,Rishabh_1,L,Channel 5,1
38.7680861410957,1.0,80,Rishabh_1,L,Channel 6,1
0.0,1.0,60,Rishabh_1,L,Channel 7,1
26.843228370476638,1.0,40,Rishabh_1,L,Channel 8,1
9.810000000000064,2.5,400,Rishabh_1,L,CoP,1
1031.850000000008,0.08,380,Rishabh_1,L,vGRF,1
0.5007124380298767,0.6779684407288147,200,Rishabh_1,R,Channel 1,1
28.889078562837753,1.0,170,Rishabh_1,R,Channel 2,1
36.76062757161902,0.8432819980101612,145,Rishabh_1,R,Channel 3,1
40.80977030471942,1.0,120,Rishabh_1,R,Channel 4,1
0.016833564858652533,1.0,100,Rishabh_1,R,Channel 5,1
48.02524029245571,0.9387136946143835,80,Rishabh_1,R,Channel 6,1
60.02169833973779,1.0,60,Rishabh_1,R,Channel 7,1
42.638572583843285,1.0,40,Rishabh_1,R,Channel 8,1
7.18,2.5,400,Rishabh_1,R,CoP,1
807.0,0.0688976377952756,380,Rishabh_1,R,vGRF,1
29.988119101125598,1.0,200,Rishabh_2,L,Channel 1,1
0.0,1.0,170,Rishabh_2,L,Channel 2,1
31.31850828537889,1.0,145,Rishabh_2,L,Channel 3,1
14.208161691338482,0.991921080945423,120,Rishabh_2,L,Channel 4,1
42.30144465709038,1.0,100,Rishabh_2,L,Channel 5,1
38.19335893502569,1.0,80,Rishabh_2,L,Channel 6,1
0.0,1.0,60,Rishabh_2,L,Channel 7,1
0.0,1.0,40,Rishabh_2,L,Channel 8,1
9.804999999999982,2.5,400,Rishabh_2,L,CoP,1
880.3500000000001,0.08,380,Rishabh_2,L,vGRF,1
0.0,0.7368421052631579,200,Rishabh_2,R,Channel 1,1
33.42650049670226,1.0,170,Rishabh_2,R,Channel 2,1
38.371780556530986,0.868101080456967,145,Rishabh_2,R,Channel 3,1
42.08707561705498,1.0,120,Rishabh_2,R,Channel 4,1
0.0,1.0,100,Rishabh_2,R,Channel 5,1
52.64323083469854,0.9652625430788516,80,Rishabh_2,R,Channel 6,1
67.5156784102694,0.9903133386606946,60,Rishabh_2,R,Channel 7,1
42.32159858725394,1.0,40,Rishabh_2,R,Channel 8,1
7.189999999999936,2.5,400,Rishabh_2,R,CoP,1
840.0000000000091,0.06386861313868507,380,Rishabh_2,R,vGRF,1
31.795915094154246,1.0,200,Rishabh_3,L,Channel 1,1
15.0,1.0,170,Rishabh_3,L,Channel 2,1
38.418609171117886,1.0,145,Rishabh_3,L,Channel 3,1
48.500000000002615,1.0,120,Rishabh_3,L,Channel 4,1
43.94426809494897,1.0,100,Rishabh_3,L,Channel 5,1
43.03200931505792,1.0,80,Rishabh_3,L,Channel 6,1
24.0,1.0,60,Rishabh_3,L,Channel 7,1
146.70675199152276,0.20448956569997206,40,Rishabh_3,L,Channel 8,1
9.435867944693907,2.5,400,Rishabh_3,L,CoP,1
801.7232149581187,0.08,380,Rishabh_3,L,vGRF,1
0.0,0.6930693069306961,200,Rishabh_3,R,Channel 1,1
31.78293977017463,0.4247694985890828,170,Rishabh_3,R,Channel 2,1
37.99999999998818,0.8515283842794928,145,Rishabh_3,R,Channel 3,1
39.939949029934795,1.0,120,Rishabh_3,R,Channel 4,1
0.0,1.0,100,Rishabh_3,R,Channel 5,1
50.99999999999909,0.9420289855072992,80,Rishabh_3,R,Channel 6,1
75.68880139167736,1.0,60,Rishabh_3,R,Channel 7,1
41.85839785924125,1.0,40,Rishabh_3,R,Channel 8,1
6.179999999999854,2.5,400,Rishabh_3,R,CoP,1
887.0,0.06044905008635579,380,Rishabh_3,R,vGRF,1
31.0,1.0,200,Rishabh_4,L,Channel 1,1
0.0,1.0,170,Rishabh_4,L,Channel 2,1
31.000000000001823,1.0,145,Rishabh_4,L,Channel 3,1
0.0,0.9565217391304348,120,Rishabh_4,L,Channel 4,1
41.99999999999591,1.0,100,Rishabh_4,L,Channel 5,1
39.0,1.0,80,Rishabh_4,L,Channel 6,1
0.0,1.0,60,Rishabh_4,L,Channel 7,1
3.0,1.0,40,Rishabh_4,L,Channel 8,1
9.630000000000047,2.5,400,Rishabh_4,L,CoP,1
830.2399999999931,0.08,380,Rishabh_4,L,vGRF,1
0.0,0.8045977011494253,200,Rishabh_4,R,Channel 1,1
30.0,1.0,170,Rishabh_4,R,Channel 2,1
34.99999999999455,0.8441558441558242,145,Rishabh_4,R,Channel 3,1
41.0,1.0,120,Rishabh_4,R,Channel 4,1
0.0,1.0,100,Rishabh_4,R,Channel 5,1
47.0,0.9737827715355806,80,Rishabh_4,R,Channel 6,1
53.0,1.0,60,Rishabh_4,R,Channel 7,1
40.0,1.0,40,Rishabh_4,R,Channel 8,1
5.980000000000018,2.5,400,Rishabh_4,R,CoP,1
737.9999999999918,0.08,380,Rishabh_4,R,vGRF,1
31.000000000030013,1.0,200,Rishabh_5,L,Channel 1,1
0.0,1.0,170,Rishabh_5,L,Channel 2,1
31.0,1.0,145,Rishabh_5,L,Channel 3,1
10.000000000030015,1.0,120,Rishabh_5,L,Channel 4,1
41.0,1.0,100,Rishabh_5,L,Channel 5,1
38.0,1.0,80,Rishabh_5,L,Channel 6,1
0.0,1.0,60,Rishabh_5,L,Channel 7,1
0.0,1.0,40,Rishabh_5,L,Channel 8,1
9.84,2.5,400,Rishabh_5,L,CoP,1
846.45,0.04470044317325427,380,Rishabh_5,L,vGRF,1
0.0,0.7253886010363773,200,Rishabh_5,R,Channel 1,1
32.00000000003001,1.0,170,Rishabh_5,R,Channel 2,1
34.00000000003047,0.8333333333337531,145,Rishabh_5,R,Channel 3,1
42.0,1.0,120,Rishabh_5,R,Channel 4,1
0.0,1.0,100,Rishabh_5,R,Channel 5,1
53.0,0.9848484848487393,80,Rishabh_5,R,Channel 6,1
64.0,1.0,60,Rishabh_5,R,Channel 7,1
43.0,1.0,40,Rishabh_5,R,Channel 8,1
5.480000000000009,2.5,400,Rishabh_5,R,CoP,1
702.0000000000309,0.07269789983845654,380,Rishabh_5,R,vGRF,1
27.24444600456295,1.0,200,Rishabh_6,L,Channel 1,1
0.0,1.0,170,Rishabh_6,L,Channel 2,1
32.99999999997908,1.0,145,Rishabh_6,L,Channel 3,1
7.31812466536117,1.0,120,Rishabh_6,L,Channel 4,1
41.9762076954666,1.0,100,Rishabh_6,L,Channel 5,1
36.96531239981045,1.0,80,Rishabh_6,L,Channel 6,1
0.0,1.0,60,Rishabh_6,L,Channel 7,1
9.934981404508147,1.0,40,Rishabh_6,L,Channel 8,1
10.549999999999983,2.5,400,Rishabh_6,L,CoP,1
963.5600000000492,0.08,380,Rishabh_6,L,vGRF,1
0.0,0.8092485549132948,200,Rishabh_6,R,Channel 1,1
32.8186724899968,1.0,170,Rishabh_6,R,Channel 2,1
32.51203859690026,0.8245662859245388,145,Rishabh_6,R,Channel 3,1
43.599886004511816,1.0,120,Rishabh_6,R,Channel 4,1
0.0,1.0,100,Rishabh_6,R,Channel 5,1
48.82770677758923,0.9517802736616765,80,Rishabh_6,R,Channel 6,1
71.79792232913694,1.0,60,Rishabh_6,R,Channel 7,1
41.02261035364497,1.0,40,Rishabh_6,R,Channel 8,1
6.12,2.5,400,Rishabh_6,R,CoP,1
828.0,0.08,380,Rishabh_6,R,vGRF,1
33.0,1.0,200,Rishabh_7,L,Channel 1,1
27.0,1.0,170,Rishabh_7,L,Channel 2,1
42.99999999999546,1.0,145,Rishabh_7,L,Channel 3,1
50.0,1.0,120,Rishabh_7,L,Channel 4,1
46.99999999999818,1.0,100,Rishabh_7,L,Channel 5,1
41.0,1.0,80,Rishabh_7,L,Channel 6,1
25.0,1.0,60,Rishabh_7,L,Channel 7,1
166.0,0.18072289156626506,40,Rishabh_7,L,Channel 8,1
10.899999999999237,2.5,400,Rishabh_7,L,CoP,1
1024.6699999999946,0.08,380,Rishabh_7,L,vGRF,1
0.0,0.7865168539326204,200,Rishabh_7,R,Channel 1,1
28.0,1.0,170,Rishabh_7,R,Channel 2,1
36.0,0.8369098712446595,145,Rishabh_7,R,Channel 3,1
41.99999999999454,1.0,120,Rishabh_7,R,Channel 4,1
0.0,1.0,100,Rishabh_7,R,Channel 5,1
53.0,1.0,80,Rishabh_7,R,Channel 6,1
90.99999999999773,0.943396226415198,60,Rishabh_7,R,Channel 7,1
42.000000000008185,1.0,40,Rishabh_7,R,Channel 8,1
5.5,2.5,400,Rishabh_7,R,CoP,1
764.00000000054,0.079225352112764,380,Rishabh_7,R,vGRF,1
31.999999999988177,1.0,200,Rishabh_8,L,Channel 1,1
0.0,1.0,170,Rishabh_8,L,Channel 2,1
36.0,1.0,145,Rishabh_8,L,Channel 3,1
35.99999999997635,1.0,120,Rishabh_8,L,Channel 4,1
42.0,0.9561752988055849,100,Rishabh_8,L,Channel 5,1
39.0,1.0,80,Rishabh_8,L,Channel 6,1
0.0,1.0,60,Rishabh_8,L,Channel 7,1
4.0,1.0,40,Rishabh_8,L,Channel 8,1
11.309999999999919,2.5,400,Rishabh_8,L,CoP,1
1045.6400000000158,0.08,380,Rishabh_8,L,vGRF,1
0.0,0.7567567567567568,200,Rishabh_8,R,Channel 1,1
30.000000000011823,1.0,170,Rishabh_8,R,Channel 2,1
30.999999999976353,0.8405172413793334,145,Rishabh_8,R,Channel 3,1
42.0,1.0,120,Rishabh_8,R,Channel 4,1
0.0,1.0,100,Rishabh_8,R,Channel 5,1
48.0,0.9219858156029322,80,Rishabh_8,R,Channel 6,1
54.0,1.0,60,Rishabh_8,R,Channel 7,1
41.0,1.0,40,Rishabh_8,R,Channel 8,1
6.529999999999773,1.491265445260247,400,Rishabh_8,R,CoP,1
783.9999999999964,0.08,380,Rishabh_8,R,vGRF,1
32.999999999989996,1.0,200,Rishabh_9,L,Channel 1,1
0.0,0.9770114942530111,170,Rishabh_9,L,Channel 2,1
38.0,1.0,145,Rishabh_9,L,Channel 3,1
44.0,1.0,120,Rishabh_9,L,Channel 4,1
42.0,1.0,100,Rishabh_9,L,Channel 5,1
37.0,1.0,80,Rishabh_9,L,Channel 6,1
22.0,1.0,60,Rishabh_9,L,Channel 7,1
4.0,1.0,40,Rishabh_9,L,Channel 8,1
11.660208580466925,2.5,400,Rishabh_9,L,CoP,1
993.9430820553788,0.08,380,Rishabh_9,L,vGRF,1
0.0,0.7179487179487516,200,Rishabh_9,R,Channel 1,1
34.0,1.0,170,Rishabh_9,R,Channel 2,1
36.9999999999818,0.9420289855072053,145,Rishabh_9,R,Channel 3,1
42.999999999991815,1.0,120,Rishabh_9,R,Channel 4,1
0.0,1.0,100,Rishabh_9,R,Channel 5,1
54.0,1.0,80,Rishabh_9,R,Channel 6,1
90.0,0.8159887374411335,60,Rishabh_9,R,Channel 7,1
43.0,1.0,40,Rishabh_9,R,Channel 8,1
6.309999999999427,2.5,400,Rishabh_9,R,CoP,1
810.0000000002401,0.08,380,Rishabh_9,R,vGRF,1
30.999999999994543,1.0,200,Rishabh_10,L,Channel 1,1
0.0,1.0,170,Rishabh_10,L,Channel 2,1
33.0,1.0,145,Rishabh_10,L,Channel 3,1
21.0,1.0,120,Rishabh_10,L,Channel 4,1
43.0,1.0,100,Rishabh_10,L,Channel 5,1
40.0,1.0,80,Rishabh_10,L,Channel 6,1
0.0,1.0,60,Rishabh_10,L,Channel 7,1
0.0,0.9464155723703408,40,Rishabh_10,L,Channel 8,1
11.289999999999235,2.5,400,Rishabh_10,L,CoP,1
1063.6400000000144,0.08,380,Rishabh_10,L,vGRF,1
0.0,0.7692307692308429,200,Rishabh_10,R,Channel 1,1
30.000000000011823,1.0,170,Rishabh_10,R,Channel 2,1
31.99999999998181,0.8783783783783065,145,Rishabh_10,R,Channel 3,1
41.0,1.0,120,Rishabh_10,R,Channel 4,1
0.0,1.0,100,Rishabh_10,R,Channel 5,1
46.0,0.9594095940962617,80,Rishabh_10,R,Channel 6,1
52.0,1.0,60,Rishabh_10,R,Channel 7,1
43.00000000000273,1.0,40,Rishabh_10,R,Channel 8,1
6.6300000000004005,2.5,400,Rishabh_10,R,CoP,1
799.0000000000273,0.08,380,Rishabh_10,R,vGRF,1
32.0,1.0,200,Rishabh_11,L,Channel 1,1
15.0,1.0,170,Rishabh_11,L,Channel 2,1
38.0,1.0,145,Rishabh_11,L,Channel 3,1
42.0,1.0,120,Rishabh_11,L,Channel 4,1
45.0,1.0,100,Rishabh_11,L,Channel 5,1
