channel_index,donors,end_seconds,method,missing_samples,model_holdout_normalized_rmse,record,start_seconds,temporal_holdout_normalized_rmse,training_source,trial,validation_points,warning
0,,0.58,cross_sensor_ridge_within_recording,59,0.15687363511429978,Rishabh_1,0.0,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,1.06,cross_sensor_ridge_within_recording,38,0.15687363511429978,Rishabh_1,0.6900000000000001,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,20.51,cross_sensor_ridge_within_recording,37,0.15687363511429978,Rishabh_1,20.150000000000002,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,21.650000000000002,cross_sensor_ridge_within_recording,38,0.15687363511429978,Rishabh_1,21.28,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,22.25,cross_sensor_ridge_within_recording,36,0.15687363511429978,Rishabh_1,21.900000000000002,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,22.740000000000002,cross_sensor_ridge_within_recording,37,0.15687363511429978,Rishabh_1,22.38,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,23.23,cross_sensor_ridge_within_recording,38,0.15687363511429978,Rishabh_1,22.86,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,24.05,cross_sensor_ridge_within_recording,74,0.15687363511429978,Rishabh_1,23.32,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,24.59,cross_sensor_ridge_within_recording,37,0.15687363511429978,Rishabh_1,24.23,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,29.71,cross_sensor_ridge_within_recording,473,0.15687363511429978,Rishabh_1,24.990000000000002,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,30.19,cross_sensor_ridge_within_recording,37,0.15687363511429978,Rishabh_1,29.830000000000002,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,30.740000000000002,cross_sensor_ridge_within_recording,39,0.15687363511429978,Rishabh_1,30.36,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,31.470000000000002,cross_sensor_ridge_within_recording,37,0.15687363511429978,Rishabh_1,31.11,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,32.4,cross_sensor_ridge_within_recording,38,0.15687363511429978,Rishabh_1,32.03,0.3953204457953674,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
