time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,72,94,48,55,120,46,27,157,14.809999999999887,2603.9900000000343,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,71,94.000000000002728,48,54.999999999999091,121,46,27,156.99999999999909,14.804999999999882,2605.5000000000359,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,71.000000000001819,97,48,54,120.99999999999818,46,27,156.00000000000182,14.800000000000246,2607.0099999999761,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,72,96.999999999997272,48,54,120,46,27,157,14.81,2606.0200000000509,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,72,96,47.999999999996362,54,119.99999999999636,46.000000000003638,27,157,14.809999999998682,2608.0199999995539,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,72,96,47,53.999999999995453,119.00000000000455,47,27,156.99999999999545,14.76,2591.1000000001914,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,72,96.000000000005457,47.000000000005457,53.000000000005457,120,46.999999999994543,27,156.00000000000546,14.760000000000282,2598.1199999999999,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,72,96.999999999994998,47.999999999994998,53.999999999994998,120,46.000000000005002,27,156.999999999995,14.77,2598.1200000000435,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,71.000000000004093,96.000000000004093,48,54,120,46,27,157,14.77,2599.6200000000449,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,71.999999999996817,96,48,54,120,46,26.000000000003183,157.99999999999682,14.77,2601.119999999969,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,72,96.999999999997726,47.000000000002274,54,119.00000000000227,46,26.999999999997726,157.00000000000227,14.77,2600.1199999999994,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,71.000000000001364,97.999999999998636,47.999999999998636,54,119.99999999999864,46,27,157,14.77,2600.1100000000661,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,71.999999999999545,96.000000000000909,48,54,119.00000000000045,46,27,157,14.769999999999664,2602.120000000034,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,71.999999999999545,96.000000000000455,47.999999999999545,54,121,46,27,157.00000000000045,14.76,2603.1300000000347,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,71,96.999999999997272,47.000000000001364,54,121,46,27,157.99999999999864,14.76,2604.1350000000357,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,71.000000000002274,95,48,54.000000000002274,121,46,27,157.00000000000227,14.76,2605.1399999999999,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,72,95,48,55,121.00000000000318,46.000000000003183,27,158,14.760000000000373,2605.1400000002232,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,72,95,48,55.000000000004093,122,46.999999999995907,27,158,14.77,2611.1299999999619,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,72,95.000000000005002,48,56,122,46,27,158.000000000005,14.77,2610.1300000000783,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,72,95.999999999994543,48,56,122,46,27,158.99999999999454,14.77,2612.1299999999601,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,72,96.999999999995453,47.000000000004547,56,122.99999999999545,46.999999999995453,27,159,14.769999999999795,2611.130000000041,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,71.000000000003638,96.000000000003638,47.999999999996362,56,123.99999999999636,46.000000000003638,26.000000000003638,159.99999999999636,14.764999999999848,2612.1350000000307,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,71.999999999997272,96,47.000000000002728,55.000000000002728,124,46.999999999997272,26.999999999997272,160,14.76,2613.1399999999999,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.23,72,96,47,55,124.99999999999818,46.000000000001819,27,159.00000000000182,14.760000000000209,2613.1399999999785,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.24,72,96.999999999999091,47.999999999999091,54.000000000000909,125,46,27,159,14.77,2612.1200000000654,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.25,71,95,47,54,125,46,27,160,14.77,2615.1200000000231,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.26,72,96.999999999999091,47,54,125.00000000000091,46.999999999999091,27,158.00000000000091,14.77,2616.1299999999883,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
