channel_index,donors,end_seconds,method,missing_samples,model_holdout_normalized_rmse,record,start_seconds,temporal_holdout_normalized_rmse,training_source,trial,validation_points,warning
17,,21.51,cross_sensor_ridge_within_recording,1,0.09188922014555471,Alif_1,21.51,0.3530231402553659,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,21.51,cross_sensor_ridge_within_recording,1,0.12243453974635647,Alif_1,21.51,0.24635469708778693,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,21.51,cross_sensor_ridge_within_recording,1,0.12243453974635647,Alif_1,21.51,0.24635469708778693,within_recording,1,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
16,,21.240000000000002,cross_sensor_ridge_within_recording,1,0.10210478633160647,Alif_1,21.240000000000002,0.3919882000815612,within_recording,2,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
17,,21.240000000000002,cross_sensor_ridge_within_recording,1,0.10210478633160647,Alif_1,21.240000000000002,0.3919882000815612,within_recording,2,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,21.240000000000002,cross_sensor_ridge_within_recording,1,0.10043853479236922,Alif_1,21.240000000000002,0.32772962598450495,within_recording,2,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,21.240000000000002,cross_sensor_ridge_within_recording,1,0.10043853479236922,Alif_1,21.240000000000002,0.32772962598450495,within_recording,2,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
1,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
2,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
3,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
4,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
5,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
6,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
7,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
8,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
9,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
10,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
11,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
12,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
13,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
14,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
15,,22.97,cross_sensor_ridge_within_recording,1,0.12750157975232956,Alif_1,22.97,0.3587721351488614,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
16,,22.97,cross_sensor_ridge_within_recording,1,0.07116661758415768,Alif_1,22.97,0.2841024750571787,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
17,,22.97,cross_sensor_ridge_within_recording,1,0.07116661758415768,Alif_1,22.97,0.2841024750571787,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,22.97,cross_sensor_ridge_within_recording,1,0.11829901886755385,Alif_1,22.97,0.3362434647613566,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,22.97,cross_sensor_ridge_within_recording,1,0.11829901886755385,Alif_1,22.97,0.3362434647613566,within_recording,3,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
16,,21.81,cross_sensor_ridge_within_recording,1,0.10470240130317897,Alif_1,21.81,0.32405884327208306,within_recording,4,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
17,,21.81,cross_sensor_ridge_within_recording,1,0.10470240130317897,Alif_1,21.81,0.32405884327208306,within_recording,4,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,21.81,cross_sensor_ridge_within_recording,1,0.10594156494166983,Alif_1,21.81,0.30982772875378156,within_recording,4,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,21.81,cross_sensor_ridge_within_recording,1,0.10594156494166983,Alif_1,21.81,0.30982772875378156,within_recording,4,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
16,,19.740000000000002,cross_sensor_ridge_within_recording,12,0.0961145370822297,Alif_1,19.63,0.3110732392998902,within_recording,6,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
17,,19.740000000000002,cross_sensor_ridge_within_recording,12,0.0961145370822297,Alif_1,19.63,0.3110732392998902,within_recording,6,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,21.5,cross_sensor_ridge_within_recording,1,0.13432599747536694,Alif_1,21.5,0.3158014982958528,within_recording,6,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,21.5,cross_sensor_ridge_within_recording,1,0.13432599747536694,Alif_1,21.5,0.3158014982958528,within_recording,6,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
1,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
2,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
3,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
4,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
5,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
6,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
7,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
8,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
9,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
10,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
11,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
12,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
13,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
14,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
15,,22.45,cross_sensor_ridge_within_recording,1,0.11980725790078078,Alif_1,22.45,0.3090333087833204,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
16,,22.45,cross_sensor_ridge_within_recording,2,0.08837808631942244,Alif_1,22.44,0.3081429269899292,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
17,,22.45,cross_sensor_ridge_within_recording,2,0.08837808631942244,Alif_1,22.44,0.3081429269899292,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,22.45,cross_sensor_ridge_within_recording,1,0.08380358516633606,Alif_1,22.45,0.27055693621882815,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,22.45,cross_sensor_ridge_within_recording,1,0.08380358516633606,Alif_1,22.45,0.27055693621882815,within_recording,7,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
16,,23.56,cross_sensor_ridge_within_recording,1,0.08779292387486622,Alif_1,23.56,0.373239990759574,within_recording,8,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
17,,23.56,cross_sensor_ridge_within_recording,1,0.08779292387486622,Alif_1,23.56,0.373239990759574,within_recording,8,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,23.56,cross_sensor_ridge_within_recording,2,0.08939925872513448,Alif_1,23.55,0.34671962565382175,within_recording,8,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,23.56,cross_sensor_ridge_within_recording,2,0.08939925872513448,Alif_1,23.55,0.34671962565382175,within_recording,8,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
16,,23.31,cross_sensor_ridge_within_recording,2,0.07246030383112086,Alif_1,23.3,0.3680038787594111,within_recording,10,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
17,,23.31,cross_sensor_ridge_within_recording,2,0.07246030383112086,Alif_1,23.3,0.3680038787594111,within_recording,10,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
1,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
2,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
3,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
4,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
5,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
6,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
7,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
8,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
9,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
10,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
11,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
12,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
13,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
14,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
15,,22.69,cross_sensor_ridge_within_recording,1,0.15623817697990025,Alif_1,22.69,0.3384538002430581,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
16,,22.69,cross_sensor_ridge_within_recording,1,0.0661521618957073,Alif_1,22.69,0.3325705087563857,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
17,,22.69,cross_sensor_ridge_within_recording,1,0.0661521618957073,Alif_1,22.69,0.3325705087563857,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,0.0,cross_sensor_ridge_within_recording,1,0.09171822356579325,Alif_1,0.0,0.50416067114964,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,22.69,cross_sensor_ridge_within_recording,1,0.09171822356579325,Alif_1,22.69,0.50416067114964,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,0.0,cross_sensor_ridge_within_recording,1,0.09171822356579325,Alif_1,0.0,0.50416067114964,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,22.69,cross_sensor_ridge_within_recording,1,0.09171822356579325,Alif_1,22.69,0.50416067114964,within_recording,11,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
1,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
1,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
2,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
2,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
3,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
3,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
4,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
4,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
5,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
5,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
6,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
6,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
7,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
7,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
8,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
8,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
9,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
9,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
10,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
10,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
11,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
11,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
12,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
12,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
13,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
13,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
14,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
14,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
15,,2.2600000000000002,cross_sensor_ridge_within_recording,37,0.16071131932329136,Alif_1,1.9000000000000001,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
15,,22.42,cross_sensor_ridge_within_recording,1,0.16071131932329136,Alif_1,22.42,0.32338409490865705,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
16,,22.42,cross_sensor_ridge_within_recording,1,0.06605832014601623,Alif_1,22.42,0.34807037498143145,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
17,,22.42,cross_sensor_ridge_within_recording,1,0.06605832014601623,Alif_1,22.42,0.34807037498143145,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
18,,22.42,cross_sensor_ridge_within_recording,1,0.11408060644306786,Alif_1,22.42,0.2974011292681912,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
19,,22.42,cross_sensor_ridge_within_recording,1,0.11408060644306786,Alif_1,22.42,0.2974011292681912,within_recording,12,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
0,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
1,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
2,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
3,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
4,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
5,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
6,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
7,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
8,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
9,,22.88,cross_sensor_ridge_within_recording,1,0.16986614377689704,Alif_1,22.88,0.43523301282901283,within_recording,13,400,"ESTIMATE, not recovered measurement; long gaps/absent streams unverified"
