time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,0,177,55,48,237,88,153,42,9.4499999999999993,1404,QS,provisional_assumed_short_to_long,0
0.01,0,178,53.000000000000909,49,237,88,153.00000000000091,44,9.4499999999999993,1403,QS,provisional_assumed_short_to_long,0
0.02,0,178.00000000000182,54.000000000003638,49,237,88.000000000003638,154.00000000000364,44.000000000001819,9.4500000000000171,1402.9999999999964,QS,provisional_assumed_short_to_long,0
0.03,0,178.99999999999136,55.99999999998272,49,237,89.99999999998272,155.99999999998272,44.99999999999136,9.4599999999999138,1401.0000000000173,QS,provisional_assumed_short_to_long,0
0.04,0,179.99999999999227,56.999999999992269,49,237.99999999999227,92.999999999976808,156,45.999999999992269,9.4300000000002324,1402.9999999999845,QS,provisional_assumed_short_to_long,0
0.05,0,180.99999999999318,58.999999999986358,49,237.00000000000682,94.999999999986358,156.99999999999318,47.999999999986358,9.4599999999997966,1396.0000000000477,QS,provisional_assumed_short_to_long,0
0.06,0,181,57.000000000011823,48.000000000005912,237.99999999999409,95.999999999994088,157.99999999999409,47.000000000005912,9.4600000000000009,1396,QS,provisional_assumed_short_to_long,0
0.07,0,181.999999999995,59.999999999984993,48.999999999994998,238,97.999999999989996,158.999999999995,48.999999999989996,9.4600000000000009,1396,QS,provisional_assumed_short_to_long,0
0.08,0,182.99999999999591,60,49,238,98.999999999995907,159.99999999999591,49.999999999995907,9.4699999999999598,1396,QS,provisional_assumed_short_to_long,0
0.09,0,182.00000000000318,58.000000000006366,49,238,100.99999999999363,160,50.999999999996817,9.4600000000000328,1397.9999999999936,QS,provisional_assumed_short_to_long,0
0.10,0,182.99999999999773,59.999999999995453,49,238.99999999999773,103.99999999999318,160.99999999999773,51,9.7399999999993643,1448.999999999884,QS,provisional_assumed_short_to_long,0
0.11,0,183,60.999999999998636,49,239,105.99999999999727,162.99999999999727,50.000000000001364,9.7400000000000002,1446.0000000000041,QS,provisional_assumed_short_to_long,0
0.12,0,183.99999999999955,60.000000000000455,49,239,107.99999999999909,163,50.999999999999545,9.7400000000000002,1446.9999999999995,QS,provisional_assumed_short_to_long,0
0.13,0,184,62,48.999999999999545,239,110.00000000000136,165.00000000000136,51,9.7399999999999984,1447.9999999999998,QS,provisional_assumed_short_to_long,0
0.14,0,184,61.999999999997272,48.000000000001364,239.00000000000136,113.00000000000273,168.00000000000136,50.999999999998636,9.7350000000000225,1447.500000000002,QS,provisional_assumed_short_to_long,0
0.15,0,184.00000000000227,60.000000000002274,49,240,115,169,50.000000000002274,9.7300000000000466,1447.0000000000045,QS,provisional_assumed_short_to_long,0
0.16,0,184.99999999999181,60.999999999991815,49,240,115,169,50.999999999991815,9.7000000000002444,1447.9999999999918,QS,provisional_assumed_short_to_long,0
0.17,0,185,59.000000000014552,49,240,116.99999999998545,170.99999999998545,51,9.6999999999999993,1448.9999999999927,QS,provisional_assumed_short_to_long,0
0.18,0,185,59,49,240,117.99999999999363,171.99999999999363,51.999999999993634,9.6800000000001276,1446.0000000000191,QS,provisional_assumed_short_to_long,0
0.19,0,185,59.999999999994543,49,240,118.99999999999454,172.99999999999454,52,9.6899999999999444,1446.9999999999945,QS,provisional_assumed_short_to_long,0
0.20,0,185,61.999999999990905,48.000000000004547,240,119,173,52,9.6899999999999995,1447.4999999999977,QS,provisional_assumed_short_to_long,0
0.21,0,185.99999999999636,60.000000000007276,48,240,120.99999999999272,173.99999999999636,52.999999999996362,9.6899999999999995,1447.9999999999982,QS,provisional_assumed_short_to_long,0
0.22,0,186.99999999999727,61.999999999994543,48.999999999997272,240.99999999999727,121,174.99999999999727,53.999999999997272,9.6899999999999995,1448,QS,provisional_assumed_short_to_long,0
0.23,0,186.00000000000182,62,49,241,122.99999999999636,178.99999999999272,54,9.6999999999999815,1449.9999999999964,QS,provisional_assumed_short_to_long,0
0.24,0,187.99999999999818,64.999999999997272,49,241,125.99999999999727,178.00000000000091,54.999999999999091,9.6999999999999993,1448.0000000000018,QS,provisional_assumed_short_to_long,0
0.25,0,187,66,49,241,126,182,54,9.6999999999999993,1447,QS,provisional_assumed_short_to_long,0
0.26,0,188.00000000000182,70.000000000000909,49,241,128.00000000000273,183.00000000000091,55.000000000000909,9.6699999999999999,1461.0000000000009,QS,provisional_assumed_short_to_long,0
0.27,0,190,71.000000000010928,49,241,131.00000000000182,184,56.000000000001819,9.669999999999991,1461.9999999999991,QS,provisional_assumed_short_to_long,0
0.28,0,190,76.999999999948173,49,241,131.99999999999136,184,56.99999999999136,9.6650000000000151,1461.5000000000014,QS,provisional_assumed_short_to_long,0
0.29,0,190.99999999999227,84.99999999993814,49,241,132,185.99999999998454,61.999999999961339,9.6600000000000392,1461.0000000000039,QS,provisional_assumed_short_to_long,0
0.30,0,191,88.999999999972715,49,241,132,186,62.999999999993179,9.6600000000000001,1461,QS,provisional_assumed_short_to_long,0
0.31,0,190.00000000000591,92.999999999976353,49,241,133.99999999998818,188.99999999998226,63.999999999994088,9.6600000000000001,1461,QS,provisional_assumed_short_to_long,0
0.32,0,190.999999999995,95.999999999984993,49,241.999999999995,135.99999999999,189.999999999995,64,9.6500000000000501,1461,QS,provisional_assumed_short_to_long,0
0.33,0,191.99999999999591,100.99999999997955,49,242,137.99999999999181,190.99999999999591,65.999999999991815,9.6599999999999593,1464.9999999999836,QS,provisional_assumed_short_to_long,0
0.34,0,193.99999999999363,105.9999999999841,49,242,144.99999999997775,191.99999999999682,66,9.6500000000000323,1463.0000000000064,QS,provisional_assumed_short_to_long,0
0.35,0,199.99999999998639,112.99999999998411,49,242,147.99999999999318,197.99999999998639,67.999999999995453,9.6500000000000004,1463.4999999999989,QS,provisional_assumed_short_to_long,0
0.36,0,204.99999999999318,113.99999999999864,49.999999999998636,242.99999999999864,151.99999999999454,200.99999999999591,68.999999999998636,9.6500000000000004,1463.9999999999993,QS,provisional_assumed_short_to_long,0
0.37,0,206.99999999999909,115.99999999999909,50,243,153.99999999999909,204.99999999999818,69,9.6500000000000004,1464,QS,provisional_assumed_short_to_long,0
0.38,0,212.00000000000136,121.00000000000227,50.000000000000455,243.00000000000091,156.00000000000227,209.00000000000091,73.000000000004547,9.649999999999995,1477.9999999999995,QS,provisional_assumed_short_to_long,0
0.39,0,215.00000000000273,126.00000000000546,51,245,161.00000000000136,211.00000000000546,83.000000000005457,9.6400000000000006,1477.0000000000041,QS,provisional_assumed_short_to_long,0
0.40,0,217.00000000000682,130.00000000000455,51,245.00000000000227,162.00000000000682,215.00000000000455,87.000000000006821,9.6400000000000006,1479.9999999999727,QS,provisional_assumed_short_to_long,0
0.41,0,219.99999999997544,131.99999999998363,51,245.99999999999181,164.99999999997544,216.99999999998363,89.999999999975458,9.6100000000002446,1480.9999999999918,QS,provisional_assumed_short_to_long,0
0.42,0,222.99999999997817,135.9999999999709,50.000000000007276,246,167.99999999997817,217,92.999999999978172,9.605000000000036,1482.4999999999891,QS,provisional_assumed_short_to_long,0
0.43,0,225.9999999999809,139.99999999997453,51.999999999987267,246,168.99999999999363,217.99999999999363,93,9.6000000000000316,1483.9999999999905,QS,provisional_assumed_short_to_long,0
0.44,0,227.99999999998909,141.99999999998909,52,246.99999999999454,169,215.00000000001637,99.999999999961801,9.5800000000001084,1484,QS,provisional_assumed_short_to_long,0
0.45,0,229.99999999999091,144.99999999998636,52,247,169.99999999999545,212.00000000001364,99.000000000004547,9.5700000000000465,1486.9999999999864,QS,provisional_assumed_short_to_long,0
0.46,0,230,143.00000000000728,52,246.00000000000364,169.00000000000364,208.00000000001455,104.99999999997819,9.5500000000000735,1489.9999999999891,QS,provisional_assumed_short_to_long,0
0.47,0,230.99999999999727,146.99999999998909,52,246,169,206.00000000000546,104.00000000000273,9.5300000000000544,1490.9999999999973,QS,provisional_assumed_short_to_long,0
0.48,0,231,148.99999999999636,51.000000000001819,246,168.00000000000182,204.00000000000364,105.99999999999636,9.5499999999999652,1496.9999999999891,QS,provisional_assumed_short_to_long,0
0.49,0,232.99999999999818,148.00000000000091,51,246,167.00000000000091,203.00000000000091,104.00000000000182,9.5400000000000098,1495.0000000000018,QS,provisional_assumed_short_to_long,0
0.50,0,233,149,52,246,166,203,106,9.5299999999999994,1493,QS,provisional_assumed_short_to_long,0
0.51,0,234.00000000000182,150.99999999999818,51,245,164.99999999999909,202.00000000000091,104.99999999999818,9.2699999999999996,1448,QS,provisional_assumed_short_to_long,0
0.52,0,236.00000000000546,149,51.000000000000909,245,163.99999999999909,202.99999999999909,103.00000000000091,9.2699999999999818,1447.9999999999945,QS,provisional_assumed_short_to_long,0
0.53,0,238.99999999999113,149,51.499999999998522,245,163.50000000000148,202.50000000000148,103.49999999999852,9.2600000000000868,1445.0000000000259,QS,provisional_assumed_short_to_long,0
0.54,0,241.99999999997681,149,51.999999999996135,245,163.00000000000387,202.00000000000387,103.99999999999613,9.2500000000000782,1445,QS,provisional_assumed_short_to_long,0
0.55,0,244.99999999997954,150.99999999998636,52,245,163,204.99999999997954,106.99999999997955,9.25,1443.0000000000136,QS,provisional_assumed_short_to_long,0
0.56,0,246.99999999998818,150.00000000000591,50.000000000011809,244.00000000000591,163,205.99999999999409,108.99999999998819,9.25,1442.0000000000059,QS,provisional_assumed_short_to_long,0
0.57,0,251.99999999997502,151.99999999999,51.99999999999001,244,162.000000000005,206.999999999995,108.000000000005,9.2549999999999741,1441.000000000005,QS,provisional_assumed_short_to_long,0
0.58,0,254.99999999998772,148.0000000000164,52,244,162,207,108.99999999999591,9.2599999999999785,1440.0000000000041,QS,provisional_assumed_short_to_long,0
0.59,0,255.99999999999682,148,52,244,161.00000000000318,207.99999999999682,110.99999999999363,9.2599999999999998,1438.0000000000064,QS,provisional_assumed_short_to_long,0
0.60,0,256,148,51.000000000002274,243.00000000000227,160.00000000000227,208,111,9.2899999999999316,1429.0000000000205,QS,provisional_assumed_short_to_long,0
0.61,0,256.99999999999864,148,51,243,160.99999999999864,208.99999999999864,109.00000000000273,9.2999999999999865,1425.0000000000055,QS,provisional_assumed_short_to_long,0
0.62,0,257.99999999999955,146.00000000000091,51.999999999999545,243,160.00000000000045,209.99999999999955,107.00000000000091,9.3000000000000007,1424.0000000000005,QS,provisional_assumed_short_to_long,0
0.63,0,258,146.99999999999955,51.999999999999545,243,160,211.00000000000091,105,9.3199999999999985,1421.9999999999995,QS,provisional_assumed_short_to_long,0
0.64,0,258,145.99999999999727,51,243,160,213.00000000000273,104.99999999999454,9.3150000000000226,1421.0000000000043,QS,provisional_assumed_short_to_long,0
0.65,0,257.99999999999773,143.99999999999773,51.000000000002274,243,159.99999999999773,215,101,9.3100000000000467,1420.0000000000091,QS,provisional_assumed_short_to_long,0
0.66,0,257.00000000000819,143.00000000000819,51.999999999991815,243,159.00000000000819,215,101,9.3299999999998366,1421.9999999999836,QS,provisional_assumed_short_to_long,0
0.67,0,255.00000000001455,142.00000000000728,51.000000000007269,243,158.00000000000728,215.99999999999272,99.000000000014538,9.3300000000000001,1418.0000000000291,QS,provisional_assumed_short_to_long,0
0.68,0,249.00000000003817,139.00000000001907,51,242.00000000000637,156.00000000001273,216,88.000000000069974,9.3300000000000001,1418.9999999999936,QS,provisional_assumed_short_to_long,0
0.69,0,247.00000000001091,139,51,242,153.00000000001634,216,87.000000000005457,9.3200000000000554,1417.0000000000109,QS,provisional_assumed_short_to_long,0
0.70,0,244.00000000001361,139.99999999999545,51,242,152.00000000000455,214.00000000000909,84.000000000013628,9.3200000000000003,1417,QS,provisional_assumed_short_to_long,0
0.71,0,243.00000000000364,139.00000000000364,51,242,152.99999999999636,214,82.000000000007276,9.3200000000000003,1417,QS,provisional_assumed_short_to_long,0
0.72,0,242.00000000000273,139,51,241.00000000000273,153.99999999999727,215.99999999999454,81.000000000002728,9.3200000000000003,1415.0000000000055,QS,provisional_assumed_short_to_long,0
0.73,0,241.00000000000182,139,51,241.99999999999818,153.00000000000182,213.00000000000546,78.000000000005457,9.2400000000001459,1418.9999999999927,QS,provisional_assumed_short_to_long,0
0.74,0,240.00000000000091,134.00000000000455,50.000000000000909,242,154.99999999999818,212.00000000000091,76.000000000001819,9.2300000000000093,1415.0000000000036,QS,provisional_assumed_short_to_long,0
0.75,0,236,137,51,241,154,211,74,9.2400000000000002,1414,QS,provisional_assumed_short_to_long,0
0.76,0,233.99999999999818,136.99999999999818,50.999999999999091,241,153.99999999999909,210,72,9.2499999999999822,1411.9999999999964,QS,provisional_assumed_short_to_long,0
0.77,0,231.99999999999636,134.99999999999818,50,240.99999999999818,153,209.99999999999818,72,9.2300000000000004,1407.9999999999982,QS,provisional_assumed_short_to_long,0
0.78,0,230.00000000001728,134.00000000000864,50,240.00000000000864,153,209.00000000000864,72,9.2300000000000004,1407.000000000003,QS,provisional_assumed_short_to_long,0
0.79,0,226.00000000003092,134.99999999999227,50,240,153,207.00000000001546,72.999999999992269,9.2300000000000004,1406.0000000000077,QS,provisional_assumed_short_to_long,0
0.80,0,225.00000000000682,135.99999999999318,50,240,153,207,71.000000000013628,9.2300000000000004,1406,QS,provisional_assumed_short_to_long,0
0.81,0,223.00000000001182,131.00000000002953,50,240,151.00000000001182,206.00000000000591,71,9.2399999999999416,1405.0000000000059,QS,provisional_assumed_short_to_long,0
0.82,0,222.000000000005,131,50,240,151,206.999999999995,70.000000000005002,9.2400000000000002,1404.000000000005,QS,provisional_assumed_short_to_long,0
0.83,0,220.00000000000819,128.00000000001225,49.000000000004086,240,150.00000000000409,205.00000000000819,70,9.2499999999999591,1401.0000000000123,QS,provisional_assumed_short_to_long,0
0.84,0,219.00000000000318,127.00000000000318,49,239.00000000000318,150,205,70,9.2999999999998408,1397.0000000000127,QS,provisional_assumed_short_to_long,0
0.85,0,214.00000000001137,126.00000000000227,49,239,150.99999999999773,205,70,9.3099999999999774,1398.4999999999966,QS,provisional_assumed_short_to_long,0
0.86,0,213.00000000000136,125.00000000000136,49,239,151,205.99999999999864,70,9.3199999999999861,1399.999999999998,QS,provisional_assumed_short_to_long,0
0.87,0,210.00000000000136,118.00000000000318,49,239.99999999999955,150.00000000000045,205.00000000000045,70,9.3200000000000003,1399.0000000000005,QS,provisional_assumed_short_to_long,0
0.88,0,209.99999999999955,115.00000000000091,49,240,151,205,70.999999999999545,9.3200000000000003,1397.9999999999995,QS,provisional_assumed_short_to_long,0
0.89,0,209,116.99999999999864,49.000000000001364,240,151,204.99999999999864,70.000000000002728,9.3200000000000003,1396.9999999999973,QS,provisional_assumed_short_to_long,0
