time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,0,235,147,51,249,200,179,104,9.8499999999999996,1495,QS,provisional_assumed_short_to_long,0
0.01,0,232.99999999999909,145.00000000000273,51,247.99999999999909,195.99999999999727,173.99999999999636,102.99999999999727,9.8599999999998946,1495.9999999999895,QS,provisional_assumed_short_to_long,0
0.02,0,231.99999999999636,147.99999999999636,51,246.99999999999818,192.99999999999454,169.99999999999091,100,9.8699999999999051,1495.0000000000095,QS,provisional_assumed_short_to_long,0
0.03,0,229.99999999999727,146,51,245.99999999999727,189.99999999998909,164.99999999998909,99.999999999989086,9.8799999999999137,1494.0000000000086,QS,provisional_assumed_short_to_long,0
0.04,0,228.99999999999636,146.00000000000364,51,244.99999999999272,185.99999999997817,160.99999999998545,96.000000000003638,9.9199999999996908,1486.0000000000618,QS,provisional_assumed_short_to_long,0
0.05,0,227.99999999999545,147.00000000000455,51,243,179.99999999998181,156.99999999999545,96.999999999986358,9.9100000000000676,1486.9999999999932,QS,provisional_assumed_short_to_long,0
0.06,0,226.99999999999454,147.99999999999454,51,243,175.99999999998363,155.99999999998909,94.000000000005457,9.9199999999999413,1487.9999999999941,QS,provisional_assumed_short_to_long,0
0.07,0,225.99999999998727,147.00000000000637,51,243,172.99999999997453,153.99999999999363,94.999999999987267,9.9199999999999999,1491.99999999998,QS,provisional_assumed_short_to_long,0
0.08,0,223.99999999997817,148.00000000001455,51,242.99999999998545,168.9999999999709,152.99999999999272,93,9.910000000000041,1491.0000000000041,QS,provisional_assumed_short_to_long,0
0.09,0,220.99999999997544,149.99999999998363,51,240.99999999998363,164.99999999996726,151.99999999999181,92.999999999942702,9.9100000000000001,1491.9999999999968,QS,provisional_assumed_short_to_long,0
0.10,0,217.99999999997272,147.99999999999091,51,238.99999999999091,160.99999999997272,150.99999999999091,85.99999999998181,9.9100000000000001,1492.9999999999977,QS,provisional_assumed_short_to_long,0
0.11,0,214.99999999996999,147.00000000003001,51,238,157.99999999991996,149.99999999999,83.999999999959982,9.9100000000000001,1493.9999999999986,QS,provisional_assumed_short_to_long,0
0.12,0,211.99999999996726,150.00000000003274,51,238,149.99999999996726,148.99999999998909,79.999999999989086,9.8900000000000095,1493.0000000000005,QS,provisional_assumed_short_to_long,0
0.13,0,208.99999999999955,153.00000000000091,51,237.99999999999955,146.99999999999818,147.99999999999955,78.999999999999545,9.8300000000006555,1499.9999999999236,QS,provisional_assumed_short_to_long,0
0.14,0,208,155,51,237.00000000000136,142.99999999999454,147,78.000000000001364,9.8200000000000998,1500,QS,provisional_assumed_short_to_long,0
0.15,0,208,155,51,237.99999999999773,138.99999999998636,146.99999999999773,79,9.8200000000000003,1498.0000000000182,QS,provisional_assumed_short_to_long,0
0.16,0,208,155.00000000000318,51,237,132.99999999999363,146,79,9.8100000000000822,1497.0000000000082,QS,provisional_assumed_short_to_long,0
0.17,0,207.99999999999591,156,51,237,130.99999999998772,146,79.000000000004093,9.814999999999964,1497.4999999999964,QS,provisional_assumed_short_to_long,0
0.18,0,207.000000000005,156,51,237,127.999999999995,146,80.000000000005002,9.8199999999999683,1497.9999999999968,QS,provisional_assumed_short_to_long,0
0.19,0,208,156,51,237,126.99999999999409,146,80.999999999994088,9.8899999999996187,1502.9999999999727,QS,provisional_assumed_short_to_long,0
0.20,0,208,156.00000000001364,50.999999999993179,237,125.99999999999318,146,80.000000000020464,9.880000000000047,1502.0000000000045,QS,provisional_assumed_short_to_long,0
0.21,0,208,157.99999999999227,50.000000000007731,237,125,146.00000000000773,83.000000000007731,9.889999999999965,1503.9999999999927,QS,provisional_assumed_short_to_long,0
0.22,0,208,156.99999999999136,51,237,124.99999999999136,147,84,9.8600000000000811,1502.0000000000055,QS,provisional_assumed_short_to_long,0
0.23,0,208,156.0000000000191,51,237,124,147.00000000000955,84,9.8699999999999815,1503.9999999999964,QS,provisional_assumed_short_to_long,0
0.24,0,208,157.99999999998954,51,237,124,147.99999999998954,84.000000000010459,9.8799999999999919,1504.9999999999991,QS,provisional_assumed_short_to_long,0
0.25,0,208,157,51,237,124,147,85,9.8800000000000008,1505,QS,provisional_assumed_short_to_long,0
0.26,0,209,157.99999999999909,51,237,124,148,86.000000000001819,9.8800000000000008,1505,QS,provisional_assumed_short_to_long,0
0.27,0,209.00000000000182,157.00000000000728,51,237,124,147.99999999999818,88.000000000005457,9.8400000000003818,1498.0000000000668,QS,provisional_assumed_short_to_long,0
0.28,0,210.00000000000273,161.00000000000273,51,237.00000000000273,123.9999999999918,147.00000000000273,91,9.8499999999999126,1500.9999999999741,QS,provisional_assumed_short_to_long,0
0.29,0,211.00000000000364,162.00000000000364,51,238.00000000000364,121,148,91,9.840000000000078,1500.0000000000077,QS,provisional_assumed_short_to_long,0
0.30,0,212.00000000000455,162.99999999999091,51,239,120.99999999999545,148,91,9.8399999999999999,1500,QS,provisional_assumed_short_to_long,0
0.31,0,213,161.00000000000546,51,239.00000000000546,120.00000000000546,147.99999999999454,91.000000000010914,9.8350000000000293,1500.9999999999941,QS,provisional_assumed_short_to_long,0
0.32,0,213.00000000000637,162.00000000000637,51,240.00000000000637,121,147,92.999999999993634,9.8300000000000249,1501.999999999995,QS,provisional_assumed_short_to_long,0
0.33,0,214.00000000000728,163,51,241,121.00000000001455,146.99999999999272,92,9.8300000000000001,1501.0000000000041,QS,provisional_assumed_short_to_long,0
0.34,0,215.00000000001637,162.99999999997544,51,240.99999999999181,123.00000000000819,145.99999999989356,92.000000000016371,9.8300000000000001,1501.9999999999968,QS,provisional_assumed_short_to_long,0
0.35,0,217,160,51,240,124.00000000001819,132.99999999998181,94,9.8300000000000001,1500.0000000000045,QS,provisional_assumed_short_to_long,0
0.36,0,217,160.00000000001,51,240,126,131,94,9.8300000000000001,1500,QS,provisional_assumed_short_to_long,0
0.37,0,216.99999999998909,161,51,240,126.00000000002183,131,94,9.8399999999999945,1502.9999999999986,QS,provisional_assumed_short_to_long,0
0.38,0,216.00000000000045,160.99999999999909,51,240.00000000000045,128.00000000000182,131,94,9.8300000000000516,1501.0000000000105,QS,provisional_assumed_short_to_long,0
0.39,0,217,159.00000000000273,51,241,132,131.00000000000136,94.000000000001364,9.8200000000000998,1499.00000000002,QS,provisional_assumed_short_to_long,0
0.40,0,217.00000000000227,161,51,241,132.00000000000455,132,95.000000000009109,9.8299999999999095,1499,QS,provisional_assumed_short_to_long,0
0.41,0,218,160.99999999999682,51,241,134,132,99,9.8399999999999181,1499.9999999999918,QS,provisional_assumed_short_to_long,0
0.42,0,218,160,51,241,134,132,99,9.8399999999999999,1500.9999999999927,QS,provisional_assumed_short_to_long,0
0.43,0,218.00000000001,159.999999999995,51,241,134.000000000005,132.000000000005,99,9.830000000000064,1501,QS,provisional_assumed_short_to_long,0
0.44,0,220.00000000000591,159.00000000001182,51,241,135,132.99999999999409,99.000000000005912,9.859999999999836,1495.0000000000327,QS,provisional_assumed_short_to_long,0
0.45,0,221,161,51.000000000006821,241,135.00000000002046,132.00000000000682,100,9.8599999999999994,1493.0000000000091,QS,provisional_assumed_short_to_long,0
0.46,0,221.00000000000773,161,51.999999999992269,241,138.00000000000773,133,100.00000000000773,9.8599999999999994,1493.4999999999982,QS,provisional_assumed_short_to_long,0
0.47,0,222,160.99999999999136,51,241,139.00000000001728,133.00000000000864,100.99999999997407,9.8599999999999994,1493.9999999999986,QS,provisional_assumed_short_to_long,0
0.48,0,222.00000000000955,160.0000000000191,51,241,141.00000000000955,134.00000000000955,98.000000000028649,9.8699999999999815,1492.0000000000036,QS,provisional_assumed_short_to_long,0
0.49,0,223,162,51,241.00000000001046,141.99999999998954,135.00000000001046,101,9.8600000000000083,1492.9999999999991,QS,provisional_assumed_short_to_long,0
0.50,0,223,162,51,242,141,136,101,9.8699999999999992,1493,QS,provisional_assumed_short_to_long,0
0.51,0,224.00000000000091,160.00000000000091,51,242.99999999999909,141.00000000000091,137.00000000000091,100.99999999999727,9.879999999999896,1493,QS,provisional_assumed_short_to_long,0
0.52,0,225,161.00000000000182,51,242.00000000000182,142.00000000000182,138,98.00000000000729,9.8400000000003818,1492.0000000000095,QS,provisional_assumed_short_to_long,0
0.53,0,225.00000000000273,161.99999999999727,51,243,143.00000000000546,138.00000000000273,102,9.8499999999999126,1492.9999999999914,QS,provisional_assumed_short_to_long,0
0.54,0,226,161,51,243,145,139,101.99999999999636,9.8499999999999996,1492.0000000000077,QS,provisional_assumed_short_to_long,0
0.55,0,226,161,51,243.00000000000455,145.00000000000455,139,101,9.8499999999999996,1491.0000000000068,QS,provisional_assumed_short_to_long,0
0.56,0,226,160.99999999999454,51,244,146.00000000001091,139.00000000000546,101,9.8499999999999996,1491,QS,provisional_assumed_short_to_long,0
0.57,0,226,159.99999999999682,51,244,148.00000000000318,140.00000000000637,101.00000000000318,9.8599999999999497,1491.999999999995,QS,provisional_assumed_short_to_long,0
0.58,0,226,159.49999999999636,51,244,148.50000000000364,141.00000000000728,101.50000000000364,9.8100000000002048,1508.9999999999304,QS,provisional_assumed_short_to_long,0
0.59,0,226.00000000000819,159.00000000002456,51,244.00000000000819,149.00000000003274,142.00000000002456,102,9.8199999999999683,1508.0000000000032,QS,provisional_assumed_short_to_long,0
0.60,0,227,161.99999999999091,51,245,153.00000000003638,145.00000000000909,102,9.8100000000000236,1508,QS,provisional_assumed_short_to_long,0
0.61,0,227.000000000005,161.000000000005,51,244.999999999995,157.00000000001,146.000000000005,102.00000000001,9.8149999999999942,1508.4999999999993,QS,provisional_assumed_short_to_long,0
0.62,0,227.50000000000261,161.50000000000261,51,244.49999999999739,158.00000000000523,146.50000000000261,103.00000000000523,9.8199999999999985,1508.9999999999998,QS,provisional_assumed_short_to_long,0
0.63,0,228.00000000000045,162,51.000000000000455,244,159.00000000000045,147.000000000005,104,9.8200000000000003,1509,QS,provisional_assumed_short_to_long,0
0.64,0,229.00000000000136,161.99999999999727,51.999999999998636,244.00000000000136,160,158.00000000000136,103.99999999999864,9.8200000000000003,1508.00000000001,QS,provisional_assumed_short_to_long,0
0.65,0,230,160.00000000000227,51,245,160.00000000000455,159.00000000000114,103.00000000000114,9.8200000000000003,1507.0000000000091,QS,provisional_assumed_short_to_long,0
0.66,0,230,161.00000000000318,51,245,162.00000000000637,159.50000000000159,103.50000000000159,9.8399999999998364,1520.9999999998854,QS,provisional_assumed_short_to_long,0
0.67,0,230,162,51,245,164.0000000000164,160.00000000000409,104.00000000001229,9.8399999999999999,1521,QS,provisional_assumed_short_to_long,0
0.68,0,230,162,51.000000000005009,245,168.000000000005,161.000000000005,106.99999999998998,9.8399999999999999,1520.0000000000064,QS,provisional_assumed_short_to_long,0
0.69,0,230.00000000000591,161.99999999999409,51.999999999994081,245,169.00000000000591,162.00000000000591,105.00000000000591,9.8399999999999999,1519.0000000000055,QS,provisional_assumed_short_to_long,0
0.70,0,231,160.99999999999318,51.000000000006828,245.00000000000682,170.00000000001364,162.99999999999318,105.99999999999318,9.8399999999999999,1520.9999999999909,QS,provisional_assumed_short_to_long,0
0.71,0,231.00000000000773,160.00000000000773,51.999999999992269,246,172.00000000000773,162.00000000000773,105,9.8399999999999999,1519.0000000000073,QS,provisional_assumed_short_to_long,0
0.72,0,232,160.99999999999136,51.00000000000864,246,173.00000000001728,163.00000000000864,105.00000000000864,9.8399999999999999,1519.9999999999973,QS,provisional_assumed_short_to_long,0
