time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,92,28,44,977,122,189,109,58,15.08,1748.21,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,92.000000000000909,28,44.999999999999091,977,121.99999999999909,189,112.00000000000091,59,15.050000000000006,1735.2100000000037,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,93,28,44,977,121,189,112.99999999999636,59,15.05500000000001,1739.2100000000073,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,93,27.999999999997272,44,977,121.00000000000273,189,111.00000000000273,59,15.060000000000027,1743.2100000000028,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,93,26.999999999996362,44.000000000003638,977,121.99999999999636,189,112.00000000000728,59,15.070000000000036,1744.2100000000037,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,92.999999999995453,26.000000000009095,44.999999999995453,977,121,189,114.00000000000455,59.000000000004547,15.079999999999954,1745.2100000000046,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,92,28,44,977,121.00000000000546,189.00000000000546,114.99999999999454,60,15.070000000000109,1746.2100000000328,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,92,28,44,977,122,190,114.00000000000637,60,15.089999999999968,1752.2000000000191,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,92,27.999999999992724,44,977,122,189.99999999999272,115.00000000000728,60,15.084999999999964,1755.2100000000219,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,92,27.000000000008185,44,977,121.99999999999181,189.00000000000819,115.99999999996726,60,15.08,1758.2200000000491,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,92,28,44,977,121.00000000000909,190,112.00000000002728,60,15.079999999999909,1764.2300000000364,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,92.000000000010004,28,44,977,122,190,115,60,15.070000000000201,1768.2399999999295,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,92.999999999989086,27.999999999989086,44,977,122.00000000001091,190,115,60,15.089999999999892,1761.2000000000437,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,92.000000000023647,27.000000000011823,44,977,123,190,115.00000000001182,60,15.080000000000119,1765.2100000000239,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,93.999999999961801,28,44,977,122.99999999998727,190.00000000001273,115.99999999997453,60,15.089999999999936,1767.2199999999937,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,91.000000000013642,28,44,977,122,191,114,60.000000000013642,15.084999999999932,1766.7249999999933,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,92,28,44,977,122,191,114.0000000000291,60.999999999985448,15.08,1766.2300000000437,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,92.000000000015461,28,44,977,122,191,116,60,15.079999999999846,1769.229999999628,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,92.999999999967258,27.999999999983629,44,977,122,191,116,60.000000000016371,15.070000000000819,1745.1800000003104,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,91,27,44,977,122,191,116,60.99999999998272,15.120000000000518,1764.1400000002247,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,91,27.00000000001819,44.00000000001819,977,122,191,115.99999999996362,60,15.150000000000182,1777.1399999999637,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,91,28,44.999999999980901,977,122,191,114.0000000000573,60,15.159999999999965,1775.1400000000074,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,91,28,44.000000000002728,977,122,191,116.99999999999181,60,15.16,1776.639999999996,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.23,92.999999999996362,27.000000000001819,44.999999999998181,977,122,191,116.00000000000182,60,15.16,1778.1399999999974,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.24,92.000000000000909,27.999999999999091,44.000000000000909,977,122,191,114.00000000000182,60,15.130000000000027,1737.1000000000372,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.25,91,27,45,977,122,191,116,60,15.15,1745.0999999999999,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.26,93.000000000000909,27,44,977,121.99999999999909,191,116.99999999999727,60,15.160000000000009,1751.0999999999963,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.27,93.999999999994543,27.000000000001823,44,977,121,191.00000000000182,114.00000000000182,60,15.17,1747.1000000000072,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.28,91,27.999999999997268,44.000000000001364,977,121.00000000000136,192,114.99999999999727,60,15.169999999999986,1751.100000000004,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.29,91,26.999999999996366,44.500000000001819,977,121.50000000000182,192,113.99999999999636,60,15.164999999999981,1752.6050000000055,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.30,91.000000000004547,26.000000000004547,44.999999999995453,977,122,192.00000000000455,113.00000000001819,60.000000000004547,15.159999999999863,1754.1099999998407,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.31,92,26.999999999994543,44.000000000005457,977,122.00000000000546,193,117.00000000000546,61,15.129999999999837,1719.1000000000001,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.32,91.999999999996817,26,45,977,123,193,117.99999999999363,60.999999999996817,15.099999999999936,1719.1500000000576,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.33,91.499999999996362,26,45,977,123,193,116.99999999999272,60.499999999996362,15.090000000000218,1728.1700000000073,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.34,90.999999999991815,26.000000000008189,45,977,123,193,116,60,15.119999999999958,1729.1800000000123,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.35,90.00000000001819,26.999999999990902,45,977,123,193,116,60.000000000009095,15.114999999999954,1730.6800000000137,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.36,91.999999999989996,26,44.999999999989996,977,123,193.00000000001,115.99999999997999,60.999999999989996,15.110000000000099,1732.1799999999398,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.37,91.000000000021828,26.000000000010914,44,977,123,194,114.00000000004366,60.000000000010914,15.120000000000218,1726.1500000000874,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.38,92.999999999976353,27,44,977,123,194,117.99999999998818,60.999999999988177,15.140000000000001,1734.1500000000356,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.39,91,26.999999999987267,44,977,123.00000000008914,194,116.99999999998727,60.000000000012733,15.140000000000255,1737.1499999999492,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.40,91,26.000000000013646,44.000000000006821,977,130.00000000000682,194,116,61,15.159999999999863,1733.1500000000274,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.41,91,27.000000000014555,44.500000000007276,977,130.50000000000728,194,116,61,15.15,1735.1500000000219,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.42,91,28.000000000015461,45,977,131,194.00000000001546,116.00000000004638,61,15.15,1736.6500000000233,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.43,91.000000000016371,28.999999999967258,45,977,130.99999999998363,195,118.99999999998363,60.999999999983629,15.14999999999951,1738.1499999995251,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
