time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,7,42,42,55,251,136,155,184,10.65000000000216,407.00000000005684,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,6.0000000000009095,42,41.999999999998181,55,251.99999999999909,136,154.99999999999909,184.00000000000182,10.840000000000122,411.99999999998772,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,6.999999999998181,42,40.000000000003638,55,251,136.00000000000182,154,186.00000000000546,10.849999999999927,410.99999999999091,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,5.9999999999972715,42,41.999999999997272,55,251,136.99999999999727,154,188.99999999998636,10.80999999999996,405.99999999999591,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,5.000000000003638,42,41.000000000003638,55,251,136,154,184.00000000001091,10.794999999999945,404.49999999999454,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,6.0000000000045475,42.000000000004547,42,54.999999999995453,251.00000000000455,136,154,186.99999999999091,10.780000000000181,403,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,6.9999999999940883,42.999999999994088,42,54.000000000005912,251.99999999999409,136,154,185.00000000001182,10.819999999999945,402.99999999999454,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,6.0000000000050013,43,40.000000000010004,54.999999999994998,251.000000000005,136,154.999999999995,186.99999999999,10.809999999998473,401.99999999999363,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,6,43,40,55,251.99999999999591,136,155,185.00000000000819,10.569999999999927,400.99999999999272,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,6.9999999999968168,43,41.999999999993634,55,251.00000000000318,136,153.00000000000637,184.00000000000318,10.560000000000164,400,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,7.9999999999977272,42.000000000002274,41.000000000002274,55,251.99999999999773,135.00000000000227,153.99999999999773,184.99999999999773,10.580000000000091,400,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,8,42.999999999998636,40.000000000001364,55,252,135,153.00000000000136,185,10.589999999999986,400,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,7.0000000000004547,43,41.999999999999091,55,251.00000000000045,135.99999999999955,153.99999999999955,184.00000000000045,10.599999999999994,400,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,6,42.000000000000455,41.000000000000455,55,251.00000000000045,136,153,184.99999999999955,10.609999999999999,400,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,6.000000000001366,43,41.999999999997272,54.999999999998636,251.99999999999864,135.99999999999864,153,184.00000000000273,10.61000000000004,400,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,7.0000000000022728,43,40.000000000004547,54.000000000002274,251,135,153,185.99999999999773,10.640000000000024,399.99999999999773,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,8,42.999999999996817,41.999999999993634,55,251,135.00000000000318,153,185,10.650000000000064,398.99999999997453,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,8,42.000000000002046,40,55,251.00000000000205,136,153.00000000000205,185.00000000000409,10.670000000000408,391.00000000000409,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
