time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,0,37,35,42,178,58,58,47,7.4500000000000002,445,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,0,36.999999999999091,34.999999999999091,41.999999999998181,180,58,58,48,7.4500000000000002,445,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,0,36.000000000001023,34.000000000001023,40.000000000002046,180,58,58,48,7.3999999999999098,441.99999999999091,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,0,36.999999999999886,34,39.000000000000114,180.99999999999989,58,58,48.999999999999886,7.3499999999998638,436.99999999998636,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,0,37,35.000000000000796,41.999999999999204,180,58,58,47.000000000000796,7.300000000001746,431.99999999987267,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,0,37,35.999999999998863,41.000000000001137,180,58,58,47.999999999998863,7.7799999999912695,397.00000000063665,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,0,37,34.000000000000455,41.999999999999773,180,58,58.999999999999773,48,7.54,453,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,0,37,35.999999999999318,41.999999999999318,180.99999999999932,58,58.999999999999318,48,7.54,453,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,0,37,35.000000000001251,41.000000000001251,180.00000000000125,58,58.000000000001251,48,7.5200000000000724,452,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,0,37,35.999999999999659,41.999999999999659,180.99999999999966,58,58,48,7.5299999999998546,452,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,0,37,35,42,181,58,58.000000000000568,47.000000000000568,7.509999999999863,449.99999999998181,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,0,37,35,42,181,58,58.999999999998636,47.999999999998636,7.49499999999985,447.99999999997999,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,0,37,34.000000000000455,42,181,58.999999999999545,59,48,7.4800000000008735,446.0000000000764,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,0,37,35.999999999999091,42,181.00000000000045,59,59.000000000000455,47.999999999999545,7.5599999999991265,452.9999999999236,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,0,37,34.000000000002956,42,181.99999999999852,59,59.999999999998522,47.000000000001478,7.5800000000000001,453.00000000001273,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,0,37,34,42,182,59,60.999999999999432,47.999999999999432,7.5800000000000001,453.99999999999091,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,0,37,35.999999999999659,42,183,59,64.000000000000341,47.999999999999659,7.4999999999997087,449.99999999998545,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,0,37,34.999999999998749,41.999999999998749,183,59,65,47.000000000001251,7.4800000000001461,449.00000000000728,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,0,37,34.000000000000682,41.000000000000682,183,59,65,47.999999999999318,7.6649999999988223,425.50000000014961,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,0,37,35.999999999999545,41.000000000000227,182.99999999999977,59,65.000000000000227,48,7.8499999999989898,402.00000000012824,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,0,37,34.000000000002274,42,182.00000000000114,59,66.000000000001137,48,7.8300000000005454,400.00000000005457,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,0,37,35.999999999998408,42,182.9999999999992,59,66.999999999999204,48,7.8599999999998911,400.99999999999636,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,0,37,34.000000000000227,41.000000000000114,184,59,67,48,7.879999999999491,400.00000000002547,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.23,0,37,36,42,184,59,67,48.000000000001023,7.8600000000000367,400.99999999999818,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.24,0,37,36,42,184,59,67,48.999999999999091,7.8999999999990544,401,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.25,0,37,34,42,184,59,68,48,7.71,389,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.26,0,37,35.999999999998181,42,185,59,68.000000000000909,48,7.7550000000000407,392.00000000000273,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.27,0,37,34.000000000002046,42,185,59,68.999999999998977,48,7.800000000000054,395,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.28,0,37.999999999999886,35.99999999999978,42,185.99999999999989,59,69.999999999999886,48.999999999999886,7.8299999999993997,395,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.29,0,37.000000000000796,34,41.000000000000796,186,60.000000000001585,79.000000000001592,49,7.7299999999998548,392.99999999999272,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.30,0,37.999999999998863,34,41.999999999998863,186,61.999999999997726,80.999999999997726,49,7.6900000000007278,391.00000000003638,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.31,0,37.000000000000227,34,42,186.99999999999977,62.999999999999773,81.999999999999773,49,7.6799999999998905,389.99999999998363,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.32,0,37.999999999999318,35.000000000000682,42,187,63,83.000000000000682,48.999999999999318,7.6600000000003279,387.00000000004911,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.33,0,37.000000000001251,35.999999999998749,42,187,63,83.999999999998749,48.000000000001251,7.7599999999999998,396.00000000000364,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.34,0,37,34.000000000000675,42,187.99999999999966,63,84,48,7.7599999999999998,396.50000000000409,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.35,0,38,34.000000000000568,41.000000000000568,188,63,85,48,7.7600000000001819,397,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.36,0,38,34.999999999998636,41.999999999998636,188,63,85,48,7.7799999999997453,397,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.37,0,38,35,42,188,63,85,48.999999999999545,7.7899999999997815,398.99999999996726,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.38,0,37.999999999999545,34.999999999999545,42,188,63,85,48,7.7700000000002181,396.00000000003274,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.39,0,37.000000000001478,34.000000000001478,42,188,63,85,48,7.7699999999978351,395.99999999980901,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.40,0,37.999999999999432,34,41.000000000000568,188,63,85,48.999999999999432,7.6000000000015451,381.00000000013637,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.41,0,37.000000000000341,35,42,189,63,86,48.000000000000689,7.6299999999999999,385,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.42,0,37.999999999998749,34.999999999998749,42,189,63,85.999999999998749,49.999999999996255,7.6299999999999999,385,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.43,0,37.000000000000682,34.000000000000682,42,189,63,85.000000000000682,47.000000000002046,7.6299999999996722,384.99999999998363,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.44,0,38,34.000000000000227,42,189,63,86,49.000000000000227,7.6100000000001096,384.00000000000546,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.45,0,38,34.999999999998863,42,189.00000000000341,63.000000000001137,85.999999999998863,49.999999999996589,7.6000000000002723,383.00000000002728,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.46,0,38,34.000000000000796,42,191.99999999999761,63.999999999999204,85.000000000000796,47.00000000000238,7.5999999999999996,383,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.47,0,37.000000000000114,35.999999999999766,42,191,64,85.999999999999886,47.999999999999886,7.6199999999994912,383.99999999997453,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.48,0,37.999999999998977,34.000000000001023,42,191,63.999999999998977,85.000000000001023,47.000000000001023,7.610000000000019,383.00000000000182,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.49,0,37.000000000000909,34.999999999999091,42,191,63.000000000000909,85.999999999999091,47.999999999999091,7.6799999999983442,383.99999999997635,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.50,0,38,36,42,191,64,86,48,7.6799999999999997,384,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.51,0,38,35.999999999998181,41.999999999999091,192,63.000000000000909,86,48.000000000001819,7.6799999999999997,384,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.52,0,38,34.000000000002046,41.000000000001023,192,63.999999999998977,86,49.999999999997954,7.6799999999999455,383.99999999999636,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.53,0,38,35.99999999999978,41.999999999999886,191.00000000000011,63.000000000000114,86,47.000000000000334,7.6500000000006008,382.00000000004002,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.54,0,38,35.999999999998401,42,191,62.000000000000796,85.999999999999204,47.000000000001599,7.6499999999999639,382.99999999999636,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.55,0,38,34.000000000002267,42,191,62.99999999999887,85.000000000001137,48.999999999997733,7.6400000000001818,382.00000000001819,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.56,0,38,34,42,191,63,85,47.000000000000441,7.6400000000000547,382.00000000000273,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.57,0,38,35.999999999999311,42,191.99999999999932,60,83.999999999995865,47,7.6500000000000634,382.50000000000318,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.58,0,38,35.000000000001258,42,191.00000000000125,60,78.000000000007532,47,7.6599999999989823,382.99999999993457,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.59,0,38,34.000000000000341,41.000000000000341,191,60,72.000000000002061,49.99999999999897,7.5200000000020371,374.00000000013097,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.60,0,37.000000000000568,34.00000000000113,41.000000000000568,190.99999999999886,59.999999999999432,71,47.999999999999432,7.579999999999818,377.99999999997272,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
