normalized_gi_percent,fmg_channel_6_mean,fmg_channel_6_standard_deviation,contributing_trace_count
0,194.5625,129.475103181,40
0.334448160535,194.67993311,129.473856666,40
0.66889632107,194.799038462,129.476577432,40
1.00334448161,194.909531773,129.454457583,40
1.33779264214,195.032943144,129.47340591,40
1.67224080268,195.12826087,129.545298919,40
2.00668896321,195.269397993,129.613860406,40
2.34113712375,195.374498328,129.699133788,40
2.67558528428,195.455100334,129.729424179,40
3.01003344482,195.546237458,129.705229456,40
3.34448160535,195.617056856,129.695443477,40
3.67892976589,195.675,129.72573486,40
4.01337792642,195.730769231,129.719492965,40
4.34782608696,195.783695652,129.67047719,40
4.68227424749,195.897742475,129.626647061,40
5.01672240803,196.083444816,129.610976088,40
5.35117056856,196.305016722,129.634589665,40
5.6856187291,196.472993311,129.673600403,40
6.02006688963,196.620986622,129.72793932,40
6.35451505017,196.749331104,129.831714745,40
6.6889632107,196.893645485,129.904150701,40
7.02341137124,197.066889632,129.910370752,40
7.35785953177,197.190050167,129.916716355,40
7.69230769231,197.255769231,129.963487576,40
8.02675585284,197.30367893,129.993050841,40
8.36120401338,197.381354515,130.033261092,40
8.69565217391,197.481521739,130.030490603,40
9.03010033445,197.593561873,130.005742076,40
9.36454849498,197.688294314,130.016221948,40
9.69899665552,197.749247492,129.96475754,40
10.0334448161,197.763628763,129.880486357,40
10.3678929766,197.825083612,129.814466468,40
10.7023411371,197.874916388,129.78591471,40
11.0367892977,197.936287625,129.772901163,40
11.3712374582,198.084531773,129.727324984,40
11.7056856187,198.225877926,129.695339689,40
12.0401337793,198.31722408,129.672058178,40
12.3745819398,198.378051839,129.648105817,40
12.7090301003,198.523160535,129.538261279,40
13.0434782609,198.767934783,129.35474163,40
13.3779264214,199.025250836,129.178839373,40
13.7123745819,199.345568562,128.895394647,40
14.0468227425,199.736914716,128.57708493,40
14.381270903,199.957608696,128.304278137,40
14.7157190635,200.102717391,128.036031486,40
15.0501672241,200.316555184,127.701269793,40
15.3846153846,200.490384615,127.414908881,40
15.7190635452,200.596989967,127.195047925,40
16.0535117057,200.698829431,127.006827183,40
16.3879598662,200.684698997,126.72690847,40
16.7224080268,200.639297659,126.4505837,40
17.0568561873,200.740133779,126.33870325,40
17.3913043478,200.972282609,126.278084618,40
17.7257525084,201.141555184,126.182058931,40
