normalized_gi_percent,fmg_channel_7_mean,fmg_channel_7_standard_deviation,contributing_trace_count
0,224.45,221.235163344,40
0.334448160535,224.543060201,221.257394236,40
0.66889632107,224.644314381,221.290372548,40
1.00334448161,224.768979933,221.355169677,40
1.33779264214,224.884280936,221.393121401,40
1.67224080268,225.003344482,221.410304673,40
2.00668896321,225.080351171,221.438406454,40
2.34113712375,225.157608696,221.479997508,40
2.67558528428,225.304682274,221.563903699,40
3.01003344482,225.48770903,221.629391847,40
3.34448160535,225.674247492,221.694269017,40
3.67892976589,225.857943144,221.736407905,40
4.01337792642,225.999832776,221.785689358,40
4.34782608696,226.145652174,221.829676004,40
4.68227424749,226.27458194,221.891964565,40
5.01672240803,226.419983278,221.930944414,40
5.35117056856,226.577842809,221.926435161,40
5.6856187291,226.750752508,221.910774903,40
6.02006688963,226.92583612,221.858118494,40
6.35451505017,227.063879599,221.837006717,40
6.6889632107,227.192056856,221.855999485,40
7.02341137124,227.362458194,221.874718279,40
7.35785953177,227.530016722,221.890067984,40
7.69230769231,227.692307692,221.868772185,40
8.02675585284,227.854431438,221.848491337,40
8.36120401338,228.020819398,221.862740958,40
8.69565217391,228.114130435,221.823815817,40
9.03010033445,228.228762542,221.782300123,40
9.36454849498,228.310702341,221.710996567,40
9.69899665552,228.394983278,221.643305316,40
10.0334448161,228.525167224,221.589119774,40
10.3678929766,228.66638796,221.513618823,40
10.7023411371,228.810284281,221.429871116,40
11.0367892977,228.953177258,221.332317341,40
11.3712374582,229.076254181,221.226526447,40
11.7056856187,229.258319398,221.233995421,40
12.0401337793,229.4625,221.238773809,40
12.3745819398,229.697282609,221.236378975,40
12.7090301003,229.954222408,221.230897934,40
13.0434782609,230.102717391,221.129272915,40
13.3779264214,230.15756689,220.971174207,40
13.7123745819,230.286705686,220.893219098,40
14.0468227425,230.402675585,220.818135135,40
14.381270903,230.524414716,220.739200169,40
14.7157190635,230.647826087,220.674122666,40
15.0501672241,230.888879599,220.700841325,40
15.3846153846,231.027884615,220.529086756,40
15.7190635452,231.088252508,220.256451023,40
16.0535117057,231.06166388,219.97929926,40
16.3879598662,231.043687291,219.702289187,40
16.7224080268,231.01291806,219.468573379,40
17.0568561873,230.956479933,219.284528561,40
17.3913043478,230.947826087,219.178003906,40
17.7257525084,231.014673913,219.191257382,40
18.0602006689,231.026630435,219.137337167,40
18.3946488294,231.009866221,219.009470518,40
18.72909699,230.958779264,218.797115836,40
19.0635451505,230.936622074,218.67884333,40
19.397993311,230.952508361,218.534651469,40
19.7324414716,230.938628763,218.321714157,40
20.0668896321,230.955351171,218.167467044,40
20.4013377926,230.939966555,218.063578556,40
20.7357859532,230.90798495,217.935632495,40
21.0702341137,230.94138796,217.847438794,40
21.4046822742,230.950501672,217.690813228,40
21.7391304348,230.913586957,217.50786367,40
22.0735785953,230.866095318,217.368939443,40
22.4080267559,230.774205686,217.25957311,40
22.7424749164,230.672198997,217.148125512,40
23.0769230769,230.532692308,216.98221738,40
23.4113712375,230.376505017,216.774614202,40
23.745819398,230.192307692,216.502868947,40
24.0802675585,229.94138796,216.243962936,40
24.4147157191,229.630769231,216.049040881,40
24.7491638796,229.380685619,215.766546658,40
25.0836120401,229.137541806,215.463768454,40
25.4180602007,228.799498328,215.123227726,40
25.7525083612,228.471404682,214.830155658,40
26.0869565217,228.160869565,214.550348853,40
26.4214046823,227.824498328,214.241508331,40
26.7558528428,227.481856187,213.946570578,40
27.0903010033,227.117725753,213.560523833,40
27.4247491639,226.695735786,213.180263576,40
27.7591973244,226.126755853,212.790729206,40
28.0936454849,225.728302676,212.547700975,40
28.4280936455,225.379347826,212.365460688,40
28.762541806,224.927132107,212.010063649,40
29.0969899666,224.523327759,211.710798878,40
29.4314381271,224.065175585,211.45173708,40
29.7658862876,223.556856187,211.21025859,40
30.1003344482,223.005476589,210.964054837,40
30.4347826087,222.559782609,210.732876684,40
30.7692307692,222.1625,210.537531702,40
31.1036789298,221.727257525,210.279001447,40
31.4381270903,221.239464883,209.976824953,40
31.7725752508,220.878846154,209.742001939,40
32.1070234114,220.698745819,209.695040433,40
32.4414715719,220.488963211,209.669805953,40
32.7759197324,220.197491639,209.57806466,40
33.110367893,219.852173913,209.4549889,40
33.4448160535,219.626505017,209.312684586,40
33.779264214,219.499916388,209.20352688,40
34.1137123746,219.403093645,209.114972554,40
34.4481605351,219.35326087,209.16553184,40
34.7826086957,219.239130435,209.215483475,40
35.1170568562,219.209531773,209.278134282,40
35.4515050167,218.931187291,209.232931891,40
35.7859531773,218.645986622,209.142260558,40
36.1204013378,218.414882943,209.123622026,40
36.4548494983,218.254682274,209.202938397,40
36.7892976589,218.263837793,209.312228309,40
37.1237458194,218.252090301,209.417103582,40
37.4581939799,218.119523411,209.56234628,40
37.7926421405,217.852299331,209.791508445,40
38.127090301,217.505811037,210.047251011,40
38.4615384615,217.443269231,210.314929745,40
38.7959866221,217.311245819,210.627260971,40
39.1304347826,216.978804348,211.065386972,40
39.4648829431,216.647784281,211.522719323,40
39.7993311037,216.293269231,211.907443697,40
40.1337792642,215.884489967,212.447970581,40
40.4682274247,215.667809365,212.841488883,40
40.8026755853,215.436956522,213.279625769,40
41.1371237458,215.48361204,213.713284989,40
41.4715719064,215.593938127,214.082876236,40
41.8060200669,215.758361204,214.434323751,40
42.1404682274,215.875041806,214.873259355,40
42.474916388,215.904180602,215.33359749,40
42.8093645485,216.034573579,215.684879542,40
43.143812709,216.226254181,216.000470552,40
43.4782608696,216.473913043,216.347156087,40
43.8127090301,216.773244147,216.695360413,40
44.1471571906,217.030434783,217.0734246,40
44.4816053512,217.347533445,217.48532864,40
44.8160535117,217.714297659,217.919613642,40
45.1505016722,218.179556856,218.382717015,40
45.4849498328,218.731688963,218.885411822,40
45.8193979933,219.302591973,219.392080958,40
46.1538461538,219.715384615,219.961451168,40
46.4882943144,220.100919732,220.480527757,40
46.8227424749,220.612959866,221.01694393,40
47.1571906355,221.172491639,221.544788166,40
47.491638796,221.728093645,222.154702837,40
47.8260869565,222.30326087,222.773351445,40
48.1605351171,222.850250836,223.412499218,40
48.4949832776,223.284531773,224.050984614,40
48.8294314381,223.768060201,224.681982747,40
49.1638795987,224.388377926,225.250488782,40
49.4983277592,224.940468227,225.813162851,40
49.8327759197,225.656270903,226.51063167,40
50.1672240803,226.398327759,227.250711113,40
50.5016722408,227.124331104,227.981213094,40
50.8361204013,228.006521739,228.602553131,40
51.1705685619,228.954765886,229.256730185,40
51.5050167224,229.73729097,229.979556598,40
51.8394648829,230.551421405,230.665083919,40
52.1739130435,231.536956522,231.370332928,40
52.508361204,232.531605351,232.085212393,40
52.8428093645,233.468645485,232.777132088,40
53.1772575251,234.353929766,233.459004899,40
53.5117056856,235.182608696,234.241012171,40
53.8461538462,235.948076923,235.066522995,40
54.1806020067,236.704974916,235.85605149,40
54.5150501672,237.425250836,236.617400827,40
54.8494983278,238.107399666,237.284364052,40
55.1839464883,238.755685619,237.916668851,40
55.5183946488,239.463419732,238.589089464,40
55.8528428094,240.245986622,239.482462475,40
56.1872909699,240.996989967,240.308163977,40
56.5217391304,241.651086957,241.018235489,40
