normalized_gi_percent,fmg_channel_5_mean,fmg_channel_5_standard_deviation,contributing_trace_count
64.5484949833,173.455267559,205.952362415,40
64.8829431438,174.08277592,206.57344332,40
65.2173913043,174.803804348,207.243338628,40
65.5518394649,175.520568562,207.934313214,40
65.8862876254,176.197784281,208.531771994,40
66.220735786,176.790635452,209.156945254,40
66.5551839465,177.382901338,209.760114216,40
66.889632107,177.988795987,210.323082734,40
67.2240802676,178.428595318,210.895260728,40
67.5585284281,178.733946488,211.352439082,40
67.8929765886,179.227382943,211.854378134,40
68.2274247492,179.825752508,212.315292985,40
68.5618729097,180.418018395,212.755854333,40
68.8963210702,180.877299331,213.117515031,40
69.2307692308,181.332692308,213.462330828,40
69.5652173913,181.951630435,213.76624887,40
69.8996655518,182.60083612,214.084398953,40
70.2341137124,183.25,214.43619115,40
70.5685618729,184.005183946,214.758918559,40
70.9030100334,184.983862876,215.082922296,40
71.237458194,185.700167224,215.459722093,40
71.5719063545,186.307190635,215.858499785,40
71.9063545151,186.766220736,216.255072149,40
72.2408026756,187.263879599,216.654033481,40
72.5752508361,187.964464883,217.04402741,40
72.9096989967,188.552173913,217.4533081,40
73.2441471572,189.107023411,217.884875473,40
73.5785953177,189.834782609,218.328187564,40
73.9130434783,190.539130435,218.710529531,40
74.2474916388,191.205518395,219.053173338,40
74.5819397993,191.827675585,219.399391328,40
74.9163879599,192.380769231,219.792701187,40
75.2508361204,192.934364548,220.265142525,40
75.5852842809,193.455518395,220.743860699,40
75.9197324415,194.052173913,221.206872681,40
76.254180602,194.648244147,221.690400751,40
76.5886287625,195.243896321,222.20740959,40
76.9230769231,195.659615385,222.689441916,40
77.2575250836,195.909615385,223.163688076,40
77.5919732441,196.039799331,223.672435024,40
77.9264214047,196.210869565,224.167329104,40
78.2608695652,196.457608696,224.666912238,40
78.5953177258,196.590886288,225.22421084,40
78.9297658863,196.658862876,225.83724445,40
79.2642140468,197.033444816,226.387112299,40
79.5986622074,197.420819398,226.884129177,40
79.9331103679,197.44243311,227.420208439,40
80.2675585284,197.59590301,227.927183426,40
80.602006689,197.726128763,228.435128652,40
80.9364548495,198.297491639,228.834806673,40
81.27090301,199.143770903,229.11104959,40
81.6053511706,200.293311037,229.258740692,40
81.9397993311,201.332692308,229.456433854,40
82.2742474916,202.08319398,229.735681976,40
82.6086956522,202.890217391,229.980717115,40
82.9431438127,203.735117057,230.268153371,40
83.2775919732,204.394314381,230.609299395,40
83.6120401338,205.170652174,230.954154161,40
83.9464882943,206.227006689,231.313735059,40
84.2809364548,207.358026756,231.717944026,40
84.6153846154,208.153846154,232.11836656,40
84.9498327759,208.996070234,232.515605719,40
85.2842809365,209.892976589,232.883026685,40
85.618729097,210.714046823,233.261119097,40
85.9531772575,211.484866221,233.648072272,40
86.2876254181,212.372826087,234.071284778,40
86.6220735786,213.259949833,234.50825126,40
86.9565217391,214.063043478,234.93816605,40
87.2909698997,214.913963211,235.409161729,40
87.6254180602,215.830685619,235.918770531,40
87.9598662207,216.763377926,236.462154085,40
88.2943143813,217.703846154,237.053617687,40
88.6287625418,218.405183946,237.680589696,40
88.9632107023,219.188712375,238.363098346,40
89.2976588629,220.144816054,239.162938475,40
89.6321070234,221.040551839,239.888190851,40
89.9665551839,221.988628763,240.65169052,40
90.3010033445,222.94590301,241.358279107,40
90.635451505,223.94180602,242.040514962,40
90.9698996656,224.895735786,242.681394744,40
91.3043478261,225.7,243.291542885,40
91.6387959866,226.460117057,244.010385268,40
91.9732441472,227.252173913,244.788218324,40
92.3076923077,227.955769231,245.532632526,40
92.6421404682,228.764381271,246.203250714,40
92.9765886288,229.555016722,246.872443938,40
93.3110367893,230.348578595,247.561768189,40
93.6454849498,231.123745819,248.251420305,40
93.9799331104,231.82541806,248.835016441,40
94.3143812709,232.50861204,249.394891975,40
94.6488294314,233.251672241,249.975275181,40
94.983277592,233.968311037,250.49276364,40
95.3177257525,234.5534699,250.915987491,40
95.652173913,235.080434783,251.420505641,40
95.9866220736,235.632065217,251.958490924,40
96.3210702341,236.256020067,252.553602813,40
96.6555183946,236.854598662,253.119746583,40
96.9899665552,237.293060201,253.536429023,40
97.3244147157,237.6965301,253.945194317,40
97.6588628763,238.053511706,254.303836357,40
97.9933110368,238.418603679,254.627430308,40
98.3277591973,238.781270903,254.941636261,40
98.6622073579,239.082023411,255.17587399,40
98.9966555184,239.332859532,255.357975902,40
99.3311036789,239.500250836,255.464720815,40
99.6655518395,239.621906355,255.532327122,40
100,239.725,255.580905732,40
