normalized_gi_percent,fmg_channel_1_mean,fmg_channel_1_standard_deviation,contributing_trace_count
30.4347826087,328.192934783,177.773994921,40
30.7692307692,327.440384615,177.500666086,40
31.1036789298,326.577299331,177.20815862,40
31.4381270903,325.811747492,176.89325211,40
31.7725752508,325.007399666,176.620244829,40
32.1070234114,324.29180602,176.480499112,40
32.4414715719,323.585702341,176.401434087,40
32.7759197324,323.180685619,176.326061898,40
33.110367893,322.939882943,176.322268795,40
33.4448160535,322.752508361,176.37446745,40
33.779264214,322.520401338,176.40278943,40
34.1137123746,322.246822742,176.439996087,40
34.4481605351,322.046655518,176.531570384,40
34.7826086957,321.894565217,176.66308431,40
35.1170568562,322.017558528,176.79196606,40
35.4515050167,322.161036789,176.919753809,40
35.7859531773,322.364130435,177.039138183,40
36.1204013378,322.497909699,177.122201504,40
36.4548494983,322.588461538,177.230280455,40
36.7892976589,322.61291806,177.442008397,40
37.1237458194,322.515384615,177.711924345,40
37.4581939799,322.25514214,178.0680607,40
37.7926421405,322.094607023,178.434899906,40
38.127090301,322.041513378,178.769756928,40
38.4615384615,321.760576923,179.281289407,40
38.7959866221,321.357901338,179.758947324,40
39.1304347826,321.222282609,180.023345307,40
39.4648829431,321.320526756,180.213622982,40
39.7993311037,321.340342809,180.544057091,40
40.1337792642,321.381145485,180.952790801,40
40.4682274247,321.39159699,181.242640442,40
40.8026755853,321.353595318,181.531283757,40
41.1371237458,321.287876254,181.872570604,40
41.4715719064,321.327717391,182.153117042,40
41.8060200669,321.580016722,182.304522624,40
42.1404682274,321.813419732,182.529084219,40
42.474916388,322.016011706,182.824605682,40
42.8093645485,322.188586957,182.96069846,40
43.143812709,322.4,183.057447196,40
43.4782608696,322.656521739,183.227482079,40
43.8127090301,322.982859532,183.388756083,40
44.1471571906,323.36680602,183.424244078,40
44.4816053512,323.719983278,183.444090092,40
44.8160535117,324.108528428,183.545858713,40
45.1505016722,324.523662207,183.734091397,40
45.4849498328,324.882274247,184.048708694,40
45.8193979933,325.17541806,184.449982445,40
46.1538461538,325.636538462,184.833864302,40
46.4882943144,326.130183946,185.195657399,40
46.8227424749,326.53770903,185.60670365,40
47.1571906355,326.943645485,186.008944226,40
47.491638796,327.443561873,186.455697616,40
47.8260869565,327.922826087,186.982059299,40
48.1605351171,328.400083612,187.557396353,40
48.4949832776,328.762876254,188.150160015,40
48.8294314381,329.055267559,188.734653336,40
49.1638795987,329.333277592,189.371446191,40
49.4983277592,329.589632107,190.036209964,40
49.8327759197,329.859782609,190.780449882,40
50.1672240803,330.147324415,191.493594625,40
50.5016722408,330.497240803,192.190348792,40
50.8361204013,331.074331104,192.945902193,40
51.1705685619,331.686914716,193.766039849,40
51.5050167224,332.385033445,194.616579271,40
51.8394648829,333.105643813,195.484789891,40
52.1739130435,334.018478261,196.251643675,40
52.508361204,335.014590301,197.0342061,40
52.8428093645,336.027006689,197.775303131,40
53.1772575251,336.86638796,198.624060067,40
53.5117056856,337.587123746,199.492156885,40
53.8461538462,338.307692308,200.261615875,40
54.1806020067,339.062667224,200.880251571,40
54.5150501672,339.858862876,201.55777076,40
54.8494983278,340.593185619,202.401515941,40
55.1839464883,341.26229097,203.296376706,40
55.5183946488,341.990510033,204.099225798,40
55.8528428094,342.672157191,204.817853269,40
56.1872909699,343.160535117,205.60073238,40
56.5217391304,343.511956522,206.474459459,40
56.856187291,343.792809365,207.360091759,40
57.1906354515,344.24632107,208.178264028,40
57.525083612,344.774916388,208.933384001,40
57.8595317726,345.355769231,209.752170166,40
58.1939799331,345.803010033,210.568526814,40
58.5284280936,346.124832776,211.396354648,40
58.8628762542,346.589005017,212.156668236,40
59.1973244147,347.145317726,212.910224941,40
59.5317725753,347.626964883,213.67727839,40
59.8662207358,348.041973244,214.506757115,40
60.2006688963,348.470108696,215.351734057,40
60.5351170569,348.980016722,216.100761032,40
60.8695652174,349.476086957,216.8099095,40
61.2040133779,349.952591973,217.508559253,40
61.5384615385,350.455769231,218.210942666,40
61.872909699,350.969648829,218.98044277,40
62.2073578595,351.550334448,219.708931227,40
62.5418060201,352.222157191,220.31604592,40
62.8762541806,352.708110368,221.010507307,40
63.2107023411,353.178093645,221.649093936,40
63.5451505017,353.648494983,222.278947035,40
63.8795986622,354.132023411,222.839901805,40
64.2140468227,354.639381271,223.47801057,40
64.5484949833,355.207943144,224.104158226,40
64.8829431438,355.776755853,224.713669725,40
65.2173913043,356.345108696,225.206905297,40
65.5518394649,356.824832776,225.693536371,40
65.8862876254,357.255894649,226.225474562,40
66.220735786,357.699080268,226.764574064,40
66.5551839465,358.122533445,227.284005284,40
66.889632107,358.627759197,227.764158141,40
67.2240802676,359.144481605,228.22491424,40
67.5585284281,359.586204013,228.632570547,40
67.8929765886,360.210242475,228.992519718,40
68.2274247492,360.917558528,229.351097427,40
68.5618729097,361.585827759,229.737306572,40
68.8963210702,362.255476589,230.086312707,40
69.2307692308,362.982692308,230.459585521,40
69.5652173913,363.739673913,230.861746699,40
69.8996655518,364.479598662,231.285017699,40
70.2341137124,365.135451505,231.658791635,40
70.5685618729,365.762040134,232.099442522,40
70.9030100334,366.445568562,232.564036973,40
71.237458194,367.108277592,233.041892139,40
71.5719063545,367.834448161,233.456545966,40
71.9063545151,368.626839465,233.853646673,40
72.2408026756,369.446822742,234.239057041,40
72.5752508361,370.220652174,234.632358514,40
72.9096989967,370.837876254,235.140015713,40
73.2441471572,371.330769231,235.725430035,40
73.5785953177,371.928428094,236.326184804,40
73.9130434783,372.685869565,236.783709319,40
74.2474916388,373.412123746,237.157227826,40
74.5819397993,374.01229097,237.555121086,40
74.9163879599,374.546571906,238.027690347,40
75.2508361204,374.966555184,238.519488296,40
75.5852842809,375.312792642,239.015505627,40
75.9197324415,375.604347826,239.547721941,40
76.254180602,375.87458194,240.083671262,40
76.5886287625,376.164130435,240.553093848,40
76.9230769231,376.290384615,241.019726836,40
77.2575250836,376.366638796,241.515405651,40
77.5919732441,376.441220736,242.070565302,40
77.9264214047,376.599916388,242.604602336,40
78.2608695652,376.756521739,243.160307691,40
78.5953177258,376.845735786,243.648745396,40
78.9297658863,376.887625418,244.143622402,40
79.2642140468,377.200919732,244.529771329,40
79.5986622074,377.769314381,244.873316142,40
79.9331103679,378.179598662,245.188004707,40
80.2675585284,378.749749164,245.487363129,40
80.602006689,379.320317726,245.797321113,40
80.9364548495,379.889297659,246.092376654,40
81.27090301,380.62909699,246.377021876,40
81.6053511706,381.376839465,246.693578733,40
81.9397993311,381.742307692,247.066518665,40
82.2742474916,382.208528428,247.384686167,40
82.6086956522,382.82826087,247.608631322,40
82.9431438127,383.672073579,247.82614466,40
83.2775919732,384.813545151,248.082070191,40
83.6120401338,386.029180602,248.477050235,40
83.9464882943,387.296989967,248.957505993,40
84.2809364548,388.547073579,249.46538179,40
84.6153846154,389.773076923,249.979280177,40
84.9498327759,390.855351171,250.512837052,40
85.2842809365,391.723369565,251.075902216,40
85.618729097,392.503135452,251.731501981,40
85.9531772575,393.249874582,252.389759131,40
86.2876254181,393.991513378,253.021897305,40
86.6220735786,394.674874582,253.641566883,40
86.9565217391,395.403804348,254.201097025,40
87.2909698997,396.168436455,254.71283294,40
87.6254180602,396.878093645,255.193606189,40
87.9598662207,397.509782609,255.724889249,40
88.2943143813,398.174247492,256.259728995,40
88.6287625418,398.715217391,256.795153065,40
88.9632107023,399.254598662,257.411704909,40
89.2976588629,399.755267559,258.2088876,40
89.6321070234,400.305351171,259.009208826,40
89.9665551839,400.896571906,259.933493763,40
90.3010033445,401.361705686,260.960474418,40
90.635451505,401.806020067,261.950557626,40
90.9698996656,402.316555184,262.895282989,40
91.3043478261,402.713043478,263.715719836,40
91.6387959866,403.013963211,264.421569668,40
91.9732441472,403.276755853,265.179683693,40
92.3076923077,403.482692308,265.870507803,40
92.6421404682,403.643143813,266.527906594,40
92.9765886288,403.827842809,267.160785621,40
93.3110367893,404.036956522,267.810182342,40
93.6454849498,404.25409699,268.424663431,40
93.9799331104,404.51187291,269.023393104,40
94.3143812709,404.76270903,269.619198484,40
94.6488294314,404.904431438,270.212673236,40
94.983277592,404.998745819,270.888833741,40
95.3177257525,404.994272575,271.480583654,40
95.652173913,405.054347826,271.861287282,40
95.9866220736,405.21701505,272.172549805,40
96.3210702341,405.330769231,272.556717718,40
96.6555183946,405.400334448,273.012368087,40
96.9899665552,405.433946488,273.441266944,40
97.3244147157,405.455016722,273.829169562,40
97.6588628763,405.514464883,274.122747339,40
97.9933110368,405.502926421,274.514343314,40
98.3277591973,405.477257525,274.901547343,40
98.6622073579,405.536204013,275.16543677,40
98.9966555184,405.623494983,275.34728448,40
99.3311036789,405.791973244,275.358744236,40
99.6655518395,405.862458194,275.364022687,40
100,405.9,275.37960618,40
