normalized_gi_percent,fmg_channel_8_mean,fmg_channel_8_standard_deviation,contributing_trace_count
0,194.6375,179.379450729,40
0.334448160535,194.641220736,179.317716194,40
0.66889632107,194.651797659,179.274370289,40
1.00334448161,194.683277592,179.273556762,40
1.33779264214,194.759364548,179.306180859,40
1.67224080268,194.910451505,179.363344393,40
2.00668896321,195.051337793,179.428374884,40
2.34113712375,195.180351171,179.477022403,40
2.67558528428,195.173662207,179.507972364,40
3.01003344482,195.180434783,179.498859856,40
3.34448160535,195.269063545,179.471845299,40
3.67892976589,195.353177258,179.516519658,40
4.01337792642,195.418143813,179.576306767,40
4.34782608696,195.481521739,179.642365885,40
4.68227424749,195.540468227,179.694329225,40
5.01672240803,195.589548495,179.652484465,40
5.35117056856,195.711622074,179.58700553,40
5.6856187291,195.849080268,179.575351087,40
6.02006688963,195.92867893,179.57186256,40
6.35451505017,195.95409699,179.573736379,40
6.6889632107,195.933277592,179.628533486,40
7.02341137124,195.962207358,179.664267242,40
7.35785953177,195.976170569,179.72848698,40
7.69230769231,196.046153846,179.772225873,40
8.02675585284,196.183361204,179.805811435,40
8.36120401338,196.289046823,179.90306253,40
8.69565217391,196.368478261,179.936222682,40
9.03010033445,196.439548495,179.971537754,40
9.36454849498,196.519983278,179.980683983,40
9.69899665552,196.580183946,179.99514698,40
10.0334448161,196.616053512,180.010224207,40
10.3678929766,196.66764214,179.969235006,40
10.7023411371,196.732023411,179.896326967,40
11.0367892977,196.836998328,179.827326109,40
11.3712374582,197.039005017,179.81205565,40
11.7056856187,197.250543478,179.898685864,40
12.0401337793,197.377550167,179.988051788,40
12.3745819398,197.486831104,180.093108457,40
12.7090301003,197.51659699,180.088393618,40
13.0434782609,197.523913043,180.043798743,40
13.3779264214,197.597575251,180.121316891,40
13.7123745819,197.656270903,180.169628036,40
14.0468227425,197.691638796,180.189701678,40
14.381270903,197.792558528,180.132900891,40
14.7157190635,197.847826087,180.080002245,40
15.0501672241,197.89548495,180.017613102,40
15.3846153846,197.888461538,179.965194654,40
15.7190635452,197.868478261,179.870697092,40
16.0535117057,197.786036789,179.803932727,40
16.3879598662,197.702550167,179.723000285,40
16.7224080268,197.664673913,179.694823628,40
17.0568561873,197.661580268,179.683279115,40
17.3913043478,197.651630435,179.623627823,40
17.7257525084,197.652299331,179.503980085,40
18.0602006689,197.703595318,179.410782483,40
18.3946488294,197.830769231,179.358824698,40
18.72909699,197.89506689,179.253005362,40
19.0635451505,197.862040134,179.029244431,40
19.397993311,197.799080268,178.797124766,40
19.7324414716,197.687374582,178.65221824,40
20.0668896321,197.526923077,178.558454684,40
20.4013377926,197.321697324,178.393247446,40
20.7357859532,197.147993311,178.151548305,40
21.0702341137,197.031730769,177.997265277,40
21.4046822742,196.880100334,177.882053899,40
21.7391304348,196.717391304,177.74819943,40
22.0735785953,196.596822742,177.63111221,40
22.4080267559,196.511371237,177.451891496,40
22.7424749164,196.431270903,177.246313725,40
23.0769230769,196.365384615,177.033782045,40
23.4113712375,196.282525084,176.862100766,40
23.745819398,196.073913043,176.664899101,40
24.0802675585,195.892391304,176.498134073,40
24.4147157191,195.664297659,176.306469497,40
24.7491638796,195.403762542,176.090174108,40
25.0836120401,195.133444816,175.851174795,40
25.4180602007,194.855852843,175.571629835,40
25.7525083612,194.557023411,175.330668352,40
26.0869565217,194.152173913,175.018816974,40
26.4214046823,193.783361204,174.735387979,40
26.7558528428,193.458026756,174.441817074,40
27.0903010033,193.057943144,174.170847976,40
27.4247491639,192.660785953,173.91319884,40
27.7591973244,192.275083612,173.640488092,40
28.0936454849,191.787876254,173.296288315,40
28.4280936455,191.247658863,172.942950915,40
28.762541806,190.706020067,172.715595041,40
29.0969899666,190.217558528,172.565072483,40
29.4314381271,189.781521739,172.40273378,40
29.7658862876,189.424916388,172.236315519,40
30.1003344482,189.115217391,172.11673583,40
30.4347826087,188.789130435,172.025531019,40
30.7692307692,188.390384615,171.96599502,40
31.1036789298,188.08319398,171.939624187,40
31.4381270903,187.801672241,171.915915063,40
31.7725752508,187.43235786,171.799342053,40
32.1070234114,187.141973244,171.678911182,40
32.4414715719,186.833361204,171.563621102,40
32.7759197324,186.490551839,171.461481056,40
33.110367893,186.185618729,171.41256456,40
33.4448160535,185.834364548,171.323541733,40
33.779264214,185.571070234,171.310264906,40
34.1137123746,185.352341137,171.310926395,40
34.4481605351,185.102675585,171.271271334,40
34.7826086957,184.814130435,171.227658012,40
35.1170568562,184.51764214,171.250586691,40
35.4515050167,184.311204013,171.247331681,40
35.7859531773,184.108528428,171.262999723,40
36.1204013378,183.794230769,171.328988852,40
36.4548494983,183.598578595,171.391216579,40
36.7892976589,183.349832776,171.441026774,40
37.1237458194,182.996237458,171.51582879,40
37.4581939799,182.697073579,171.545085787,40
37.7926421405,182.515259197,171.55903435,40
38.127090301,182.372617057,171.58519677,40
38.4615384615,182.310576923,171.590360894,40
38.7959866221,182.068520067,171.712629482,40
39.1304347826,181.910326087,171.857084437,40
39.4648829431,181.925961538,171.96097456,40
39.7993311037,181.916262542,172.064107117,40
40.1337792642,182.010493311,172.238746751,40
40.4682274247,182.246362876,172.39847348,40
40.8026755853,182.517391304,172.577128132,40
41.1371237458,182.739715719,172.784137025,40
41.4715719064,182.89159699,172.97661791,40
41.8060200669,183.140217391,173.125466316,40
42.1404682274,183.414172241,173.28016104,40
42.474916388,183.659824415,173.517771871,40
42.8093645485,183.786245819,173.753111473,40
43.143812709,183.945735786,173.9003445,40
43.4782608696,184.119565217,174.039938964,40
43.8127090301,184.224749164,174.191391094,40
44.1471571906,184.311705686,174.38471789,40
44.4816053512,184.433486622,174.573201439,40
44.8160535117,184.609364548,174.766017413,40
45.1505016722,184.819439799,174.953054033,40
45.4849498328,184.986287625,175.146527098,40
45.8193979933,185.104013378,175.398540677,40
46.1538461538,185.409615385,175.732605499,40
46.4882943144,185.779849498,176.066890915,40
46.8227424749,186.009866221,176.396016301,40
47.1571906355,186.231103679,176.727516443,40
47.491638796,186.403428094,177.034999516,40
47.8260869565,186.555434783,177.315555675,40
48.1605351171,186.771989967,177.627096609,40
48.4949832776,187.057859532,177.980152492,40
48.8294314381,187.393979933,178.346754757,40
49.1638795987,187.697366221,178.738723841,40
49.4983277592,187.941931438,179.152891183,40
49.8327759197,188.197700669,179.543355736,40
50.1672240803,188.547533445,179.917836175,40
50.5016722408,188.961831104,180.29470429,40
50.8361204013,189.463670569,180.778807762,40
51.1705685619,190.007441472,181.288982575,40
51.5050167224,190.486705686,181.853936541,40
51.8394648829,190.968394649,182.460083398,40
