time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,36,32,42,45,50,44,20,84,13.35,994.5,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,36,32,41.999999999999091,44.999999999999091,50,42,21,83,13.35,992.4899999999991,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,36,32,41.000000000003638,44.000000000001819,50,42.000000000001819,21,83.000000000003638,13.35,991.49499999999819,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,35.999999999997272,31.999999999997272,42.999999999994543,45,49.999999999997272,42.999999999997272,21.000000000002728,84.999999999997272,13.350000000000026,990.50000000001091,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,35.000000000003638,31,41,45,49.000000000003638,42.000000000003638,22,83.999999999996362,13.359999999999999,994.49999999998909,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,35.999999999998863,31,41,45,49.999999999998863,42.999999999998863,22,83.000000000001137,13.359999999999999,991.50000000000455,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,36,31.999999999999773,41,45,50,42.000000000000227,22,83.999999999999773,13.359999999999999,992.49999999998272,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,36,32,41.000000000001364,44.999999999999318,49.999999999999318,42,22,84.000000000000682,13.369999999999836,993.49999999998363,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,36,32,42.999999999996817,44,49.000000000001592,42,22,84.999999999996817,13.369999999999999,992.50000000001546,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,36,31.999999999997499,41.000000000002501,44.000000000002501,50,42,21.999999999997499,82.999999999997499,13.369999999999999,991.50000000001455,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,36,31.000000000003411,42,45,50,42.000000000003411,21.000000000003411,82.000000000006821,13.360000000000136,992.50999999998623,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,36,32,42,45,50,42.99999999999568,21.99999999999568,83.99999999999568,13.359999999999999,990.51000000002546,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,36,32,42,45,50,42.000000000000455,21.000000000000455,83.000000000000455,13.379999999999765,993.50999999996452,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,36,32,42,44.999999999999545,49.999999999999545,43.999999999999091,21,83.999999999999091,13.380000000000001,991.51000000002182,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,36,31.999999999997268,42,44.000000000001364,49.000000000001364,42.000000000001364,21,82,13.380000000000001,992.50999999998999,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,36,30.000000000004547,42,44.999999999997726,50,42.999999999997726,21.000000000002274,81.999999999997726,13.360000000000181,992.50999999999999,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,36,31.999999999996817,42,44.000000000003183,50,42,22,81,13.350000000000081,988.51000000003273,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,36,31.000000000004093,42,44.999999999995907,50,42,22,81.000000000008185,13.340000000000073,984.51000000002909,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,36,31.999999999999318,42,44.000000000000682,50,42,22,82.999999999998636,13.379999999999747,990.48999999996192,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,36,32,42,45,49.000000000000227,42,21,82.999999999999773,13.380000000000001,990.49000000000001,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,36,31.999999999998863,42,45,50,42.000000000001137,21,82,13.380000000000001,991.49999999999545,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,35.999999999997954,30.999999999997954,42,45,49.999999999997954,42.999999999997954,21,82,13.389999999999965,990.48000000000377,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,35.000000000002956,30.000000000002956,41.999999999997044,44.999999999997044,49.000000000002956,42.000000000002956,21,82.000000000002956,13.370000000000054,988.50000000000546,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.23,36,31,41.000000000003865,44.000000000003865,50,42.999999999996135,21,82.999999999996135,13.369999999999999,989.99999999999727,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.24,36,31,41.999999999999091,44.999999999999091,50,42.000000000000909,21,82.000000000000909,13.369999999999999,991.49999999999864,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.25,36,32,42,45,49,42,22,82,13.369999999999999,991.5,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.26,36,31.000000000000909,41.000000000000909,45,49.000000000000909,42.999999999999091,21.999999999998177,82.000000000001819,13.389999999999992,992.49999999999818,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.27,36,31.999999999996358,41.999999999998181,45,50,42,20.000000000003642,83.999999999996362,13.380000000000056,990.50000000000909,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.28,35.999999999997272,30.000000000005464,41.000000000005464,44.999999999997272,50,42,22,82.000000000005457,13.409999999999918,995.49999999999181,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.29,35.000000000003638,32,42.999999999996362,44.000000000003638,50,42,22,84.000000000003638,13.380000000000001,992.49999999999636,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.30,35.999999999998863,32,42.000000000001137,44.999999999998863,50,42,22,84.999999999998863,13.380000000000001,991.50000000000682,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.31,36,32,42,45,50,42,20.000000000000455,85,13.380000000000001,990.50000000001728,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.32,36,31.999999999998636,41.999999999999318,45.999999999999318,49,43.999999999998636,20.000000000000682,84,13.380000000000001,991.49999999998363,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.33,36,30,41.000000000001592,45,49,42,21.000000000001592,84.000000000003183,13.370000000000154,991.50999999999988,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.34,36,30.000000000005006,41.999999999997499,45,49,42.000000000002501,22,85.999999999997499,13.369999999999999,988.50000000004377,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.35,36,31.999999999989758,41.000000000003411,45,49,42.999999999996589,21.999999999993172,85,13.379999999999864,991.49999999995907,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.36,36,29.000000000012957,42,45,49,42,20,85,13.370000000000127,989.50000000002547,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.37,36,31.999999999998636,42,45,49,42,20,85,13.379999999999882,990.49999999998818,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.38,36,30.000000000000909,41.000000000000909,45,49,42.000000000000455,22,84.000000000000909,13.384999999999946,991.99999999998363,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.39,36,31.999999999998636,42.999999999998636,45,49.000000000001364,42.999999999998636,22,85.999999999998636,13.389999999999951,993.49999999998499,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.40,36,31.000000000002277,42,45,50,42.000000000004555,21.999999999995449,85.000000000004547,13.380000000000091,991.50000000001819,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.41,36,32,42,45,49.999999999996817,43.999999999993626,20,87,13.360000000000163,988.51000000002443,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
