time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,50,155,50,97,97,120,81,267,15.800000000000001,2629.29,QS,provisional_assumed_short_to_long,0
0.01,50.000000000000909,154.99999999999909,50,97.000000000000909,96,120,79,267,15.81,2629.280000000002,QS,provisional_assumed_short_to_long,0
0.02,50.999999999998181,154.00000000000364,50,97.999999999998181,96.000000000001819,119.99999999999818,79.000000000001819,267.00000000000182,15.809999999999983,2631.2799999999984,QS,provisional_assumed_short_to_long,0
0.03,50.000000000002728,155.99999999999727,50,97,97.000000000002728,119.00000000000273,80,267.99999999999727,15.800000000000001,2630.29,QS,provisional_assumed_short_to_long,0
0.04,50.999999999996362,155.00000000000364,50,97,98,119.99999999999636,79.999999999996362,267,15.800000000000001,2630.2899999999963,QS,provisional_assumed_short_to_long,0
0.05,50.000000000004547,156.00000000000455,50,97.000000000004547,98,118.99999999999545,79.000000000004547,267.00000000000455,15.800000000000001,2629.2899999999954,QS,provisional_assumed_short_to_long,0
0.06,51,156.99999999998909,49.999999999994543,97.999999999994543,98,118.00000000001091,79.999999999994543,268,15.800000000000056,2628.2900000000109,QS,provisional_assumed_short_to_long,0
0.07,51,155.00000000001273,49.000000000006366,97,97.999999999993634,119.99999999999363,79.000000000006366,268,15.81,2630.2899999999936,QS,provisional_assumed_short_to_long,0
0.08,51,157,50,97.000000000007276,97,119,80,268,15.809999999999855,2629.2799999998547,QS,provisional_assumed_short_to_long,0
0.09,51,157,50,98,97,119.00000000000819,80,268,15.79000000000004,2609.2900000000327,QS,provisional_assumed_short_to_long,0
0.10,51,157,50,98,97.000000000009095,120.00000000001819,80,268,15.794999999999989,2613.2849999999912,QS,provisional_assumed_short_to_long,0
0.11,51,157,50,98,97.999999999998636,121.99999999999727,80,268,15.799999999999937,2617.2799999999493,QS,provisional_assumed_short_to_long,0
0.12,51.999999999999545,157,50,98,98,119.00000000000136,80,268,15.809999999999881,2631.2799999998347,QS,provisional_assumed_short_to_long,0
0.13,52,156.00000000000091,50,97,97,119.99999999999955,79.000000000000909,267.00000000000045,15.790000000000218,2610.2800000002294,QS,provisional_assumed_short_to_long,0
0.14,52,158,50,97,97,119.00000000000136,80.999999999997272,268,15.789999999999999,2611.2799999999902,QS,provisional_assumed_short_to_long,0
0.15,51.999999999998863,158,50,97,97,119.99999999999886,79.000000000001137,267.99999999999886,15.789999999999999,2610.2800000000093,QS,provisional_assumed_short_to_long,0
0.16,51.499999999998408,158,50,97,97,119.49999999999841,79.500000000001592,267.49999999999841,15.799999999999919,2609.2800000000084,QS,provisional_assumed_short_to_long,0
0.17,51.000000000008185,158.00000000000409,49.999999999995907,97,97,119,79.999999999995907,267,15.790000000000072,2611.2799999999856,QS,provisional_assumed_short_to_long,0
0.18,53,159,49.000000000005002,97,97,119,79.000000000005002,267.000000000005,15.789999999999999,2610.7800000000034,QS,provisional_assumed_short_to_long,0
0.19,53.000000000005912,159,50.000000000005912,97,97.000000000005912,119.00000000000591,80,268.00000000000591,15.789999999999999,2610.2800000000029,QS,provisional_assumed_short_to_long,0
0.20,53.999999999993179,158.99999999999318,50.999999999993179,97,97.999999999993179,119.99999999999318,79.999999999993179,268.99999999999318,15.789999999999999,2610.2800000000002,QS,provisional_assumed_short_to_long,0
0.21,53.000000000007731,158,50,97.000000000007731,97,119.00000000000773,79.000000000015461,268,15.789999999999999,2609.2800000000038,QS,provisional_assumed_short_to_long,0
0.22,54,158.00000000000432,50.00000000000432,97.99999999999568,97.00000000000432,120,81.00000000000432,268.00000000000432,15.799999999999974,2607.2800000000057,QS,provisional_assumed_short_to_long,0
0.23,54,158.50000000000193,50.500000000001933,97.499999999998067,97.500000000001933,120,81.500000000001933,268.50000000000193,15.790000000000017,2608.2899999999981,QS,provisional_assumed_short_to_long,0
0.24,54,158.99999999999955,50.999999999999545,97.000000000000455,97.999999999999545,120,81.999999999999545,268.99999999999955,15.789999999999999,2607.7900000000004,QS,provisional_assumed_short_to_long,0
0.25,53,159,50,97,98,121,81,269,15.789999999999999,2607.29,QS,provisional_assumed_short_to_long,0
0.26,53.000000000001819,158.99999999999909,50,97,97.999999999999091,120.99999999999909,80.000000000001819,268.00000000000091,15.789999999999999,2608.2899999999936,QS,provisional_assumed_short_to_long,0
