time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,0,271,147,47,221,169,135,164,10,1539,QS,provisional_assumed_short_to_long,0
0.01,0,271,147,48,221,169.00000000000091,135,164.99999999999909,9.9600000000000009,1560,QS,provisional_assumed_short_to_long,0
0.02,0,271,146.99999999999909,47.999999999999091,221,169.99999999999909,135,164,9.9600000000000186,1560,QS,provisional_assumed_short_to_long,0
0.03,0,271,146.49999999999864,47.499999999998636,221,169.49999999999864,135,164,9.9700000000000273,1560.0000000000027,QS,provisional_assumed_short_to_long,0
0.04,0,271,146.00000000000364,47,221,169,135,164,9.9799999999999649,1561.0000000000036,QS,provisional_assumed_short_to_long,0
0.05,0,271.00000000000455,147,47,221.00000000000455,169,135,164,9.9700000000000681,1561.9999999999932,QS,provisional_assumed_short_to_long,0
0.06,0,271.99999999999454,147.00000000000546,47,221.99999999999454,169,135.00000000000546,164,9.9749999999999712,1561.500000000003,QS,provisional_assumed_short_to_long,0
0.07,0,271.00000000000637,147.99999999999363,47,221,169,136,164,9.9799999999999756,1561.0000000000025,QS,provisional_assumed_short_to_long,0
0.08,0,272,146.99999999999272,47,221,169,136,164,9.9600000000000826,1558.0000000000123,QS,provisional_assumed_short_to_long,0
0.09,0,272,146.00000000000819,47.000000000008185,221,168.99999999999181,136.00000000000819,163.99999999999181,9.9699999999999687,1558,QS,provisional_assumed_short_to_long,0
0.10,0,272,146.99999999999773,47.999999999997726,221,168.00000000000227,136.99999999999773,163.00000000000227,10.009999999999909,1575.9999999999591,QS,provisional_assumed_short_to_long,0
0.11,0,272,148.99999999999727,48,221.99999999999864,168,137,164.99999999999727,9.9900000000000269,1574.0000000000027,QS,provisional_assumed_short_to_long,0
0.12,0,272,149,48,222,168,137,164.00000000000045,9.9999999999999947,1574,QS,provisional_assumed_short_to_long,0
0.13,0,272,149.00000000000045,47.000000000000455,222,169,140,165.00000000000045,10,1573.4999999999998,QS,provisional_assumed_short_to_long,0
0.14,0,272,149.99999999999864,48,222,169,140.00000000000136,166,9.9999999999999858,1572.9999999999986,QS,provisional_assumed_short_to_long,0
0.15,0,272,148.99999999999773,48,222.00000000000227,168.99999999999545,141,166,9.9899999999999771,1572.0000000000023,QS,provisional_assumed_short_to_long,0
0.16,0,272.00000000000318,148.00000000000637,48,223,167,141.00000000000318,166,9.9800000000000324,1572.9999999999968,QS,provisional_assumed_short_to_long,0
0.17,0,273,149.99999999999591,48,223,167,142.00000000000409,166,9.9899999999999594,1571.9999999999959,QS,provisional_assumed_short_to_long,0
0.18,0,273,149.000000000005,48,223,167.000000000005,143.000000000005,166.000000000005,9.9800000000000644,1571.0000000000064,QS,provisional_assumed_short_to_long,0
0.19,0,273,150.00000000000591,48,223,168,144,167.00000000000591,9.9800000000000004,1570.0000000000055,QS,provisional_assumed_short_to_long,0
0.20,0,273,151,48,223,168,144,168,9.9700000000000468,1569.0000000000045,QS,provisional_assumed_short_to_long,0
0.21,0,273,151,48,223,168.00000000000773,144.00000000000773,167.99999999999227,9.9749999999999819,1569,QS,provisional_assumed_short_to_long,0
0.22,0,273,150.99999999999136,47.99999999999136,223,169,144.99999999999136,166.99999999999136,9.9799999999999862,1569,QS,provisional_assumed_short_to_long,0
0.23,0,273,150.00000000000182,47.000000000001819,223,169,144.00000000000182,166.00000000000182,9.9700000000000184,1566.0000000000055,QS,provisional_assumed_short_to_long,0
0.24,0,273,150,47.999999999999091,223,169,144,166,9.9600000000000097,1563.0000000000027,QS,provisional_assumed_short_to_long,0
0.25,0,273,152,48,223,169,144,166,9.9499999999999993,1561,QS,provisional_assumed_short_to_long,0
0.26,0,273,152.00000000000182,48,222.00000000000091,170,144,166,9.9500000000000082,1562.9999999999982,QS,provisional_assumed_short_to_long,0
0.27,0,273.00000000000182,153.99999999999636,48,223,170.00000000000364,144.00000000000182,166,9.9600000000000097,1561.0000000000018,QS,provisional_assumed_short_to_long,0
0.28,0,274,152.00000000000273,48,223,172,145,165.99999999999727,9.9650000000000141,1562.0000000000027,QS,provisional_assumed_short_to_long,0
0.29,0,274,153.00000000000728,48,223,172.00000000000364,145,165,9.9700000000000362,1562.9999999999782,QS,provisional_assumed_short_to_long,0
0.30,0,274,155,48,223,173.00000000000909,145.00000000000455,165.00000000000455,9.9799999999999329,1557.0000000000409,QS,provisional_assumed_short_to_long,0
0.31,0,274,154.99999999999454,48,223,175.00000000000546,146,166,10.029999999999704,1544.0000000000769,QS,provisional_assumed_short_to_long,0
0.32,0,274.00000000000637,154.00000000000637,48,223,176,146,166.00000000001273,10.029999999999999,1541.000000000015,QS,provisional_assumed_short_to_long,0
0.33,0,275,155,48,223.00000000000728,176.00000000001455,146,167.99999999999272,10.029999999999999,1543.9999999999877,QS,provisional_assumed_short_to_long,0
0.34,0,275,155,48,224,178,146,167,10.029999999999999,1541.0000000000095,QS,provisional_assumed_short_to_long,0
0.35,0,275,155,48,224,178,146,167,10.020000000000023,1540.5000000000011,QS,provisional_assumed_short_to_long,0
0.36,0,275.99999999999864,155,48,224,178,146.99999999999864,167.99999999999864,10.010000000000014,1540.0000000000007,QS,provisional_assumed_short_to_long,0
0.37,0,276,156.99999999999909,48,223.00000000000045,179.99999999999909,146.00000000000045,168.99999999999955,10.019999999999994,1540.9999999999995,QS,provisional_assumed_short_to_long,0
0.38,0,276,155.00000000000091,48,223,181.00000000000045,147.99999999999955,170,10.01,1540,QS,provisional_assumed_short_to_long,0
0.39,0,276.00000000000136,157.00000000000136,48,223,182.00000000000273,147,169.99999999999864,10.010000000000041,1540.0000000000082,QS,provisional_assumed_short_to_long,0
0.40,0,277,157.99999999999773,48,223.00000000000227,184.00000000000227,147,169.00000000000227,10.039999999999999,1546,QS,provisional_assumed_short_to_long,0
0.41,0,277,157.00000000000955,48,224,185.00000000000637,147,169.99999999999682,10.039999999999967,1546,QS,provisional_assumed_short_to_long,0
0.42,0,277,160.00000000000409,48,224,187.00000000000819,147,169,10.030000000000015,1546,QS,provisional_assumed_short_to_long,0
0.43,0,277,161.000000000005,48,224,189,146.999999999995,168.999999999995,10.020000000000064,1546,QS,provisional_assumed_short_to_long,0
0.44,0,277,161.99999999999409,48,223.99999999999409,189.00000000001182,146,168.00000000000591,10.029999999999944,1545.0000000000055,QS,provisional_assumed_short_to_long,0
0.45,0,277,161,48,223,191.00000000000682,146.00000000000682,169,10.039999999999953,1545.9999999999955,QS,provisional_assumed_short_to_long,0
0.46,0,277,161.00000000000387,48,223,192.00000000000387,147.00000000000387,169,10.020000000000072,1544.0000000000073,QS,provisional_assumed_short_to_long,0
0.47,0,277,161.50000000000148,48,223,192.50000000000148,147.50000000000148,169,10.029999999999973,1543.0000000000027,QS,provisional_assumed_short_to_long,0
0.48,0,277,161.99999999999909,48,223,192.99999999999909,147.99999999999909,169,9.990000000000073,1544.9999999999964,QS,provisional_assumed_short_to_long,0
0.49,0,276.00000000000091,163.99999999999818,48,223,195.99999999999727,148,169.99999999999909,9.955000000000032,1547.4999999999977,QS,provisional_assumed_short_to_long,0
0.50,0,277,164,48,223,200,149,168,9.9199999999999999,1550,QS,provisional_assumed_short_to_long,0
