time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,42,28,44,50,49,90,39,8,12.195595533800136,1640.6389418618201,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,1,1
0.01,42,30.000000000000909,44,51,50,89,39,8,12.210000000000001,1645.2300000000046,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,42,30.999999999996362,43.999999999998181,51,50,89,38.999999999998181,8,12.210000000000019,1650.2499999999964,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,42,29.000000000005457,43.000000000002728,51,50,88.999999999997272,38,8,12.220000000000001,1648.25,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,42,30.999999999996362,44,51,50,88.000000000003638,38,8,12.219999999999709,1648.2499999999054,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,42,30,43.999999999995453,51,50,89,38,8,12.140000000000024,1622.2500000000023,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,41.999999999994543,30,43,50.999999999989086,50,89,38,7.999999999994543,12.145000000000028,1622.7500000000027,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,41.000000000006366,30,43.000000000006366,49.000000000006366,50,88.999999999993634,38,7.0000000000063674,12.150000000000064,1623.2500000000255,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,41.999999999995907,30,43.999999999995907,49.999999999995907,50,88.000000000004093,38,7.9999999999959073,12.160000000000073,1627.2499999999927,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,42,30.999999999996817,44,50.999999999996817,50,89.999999999993634,38,8,12.17,1626.2400000000328,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,42,30.000000000002274,44,51,50,90,38,8,12.17,1630.24,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,41.000000000001364,30,44,51,50,90.999999999998636,38,7.0000000000013642,12.17,1630.24,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,41,29.000000000000455,44,50.000000000000455,50,90.000000000000455,38,7,12.17,1629.2500000000005,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,42,29.000000000000909,43,50,50,89.000000000000455,38,7,12.195000000000011,1638.7450000000044,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,42,30.999999999998636,43,50,50,89.999999999998636,38,7,12.220000000000015,1648.24,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,42,30,43.000000000002274,50.000000000002274,50,89,38.000000000002274,7,12.229999999999977,1648.2400000000068,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,42,30,43.999999999996817,50.999999999996817,50,88.999999999996817,38.999999999996817,7,12.220000000000033,1651.2399999999936,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,42,30,43,50.000000000004093,50,88.000000000012278,38.000000000004093,7,12.230000000000041,1649.2400000000039,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,42,30,43.000000000010004,51,50,90.999999999994998,38.999999999994998,7,12.23999999999995,1650.1899999999978,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,42,30,44.999999999988177,51,50,90.000000000005912,38,7,12.229999999999942,1649.7199999999973,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,42,30,43.000000000009095,51,50,90.999999999995453,38,7,12.219999999999933,1649.2500000000139,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,42,30,44.999999999992724,51,50,89.000000000007276,38,7,12.210000000000001,1651.27,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,42,30,44.000000000002728,51,49.000000000002728,89.999999999997272,38,7,12.210000000000001,1651.28,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.23,41.000000000001819,30,43.000000000001819,51,49.999999999998181,90.999999999998181,38.999999999998181,7,12.210000000000001,1652.2899999999981,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.24,41,30,43,51,50,90.000000000000909,39,7,12.210000000000001,1648.2600000000036,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.25,42,30,43,51,50,90,39,7,12.220000000000001,1652.26,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.26,41,30,43,51,50,91,39,7.0000000000009104,12.220000000000001,1651.7599999999995,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.27,41,30,43.000000000003645,51,50,90.999999999998181,39,8.0000000000018208,12.220000000000018,1651.2600000000109,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.28,41,30,44.999999999994536,51,50,90,39,9.000000000002732,12.23,1657.2699999999918,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.29,41.000000000001819,30,43,51,50,90,39,10.000000000001817,12.229999999999965,1654.2700000000036,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.30,41.500000000002274,30,43,51,50,90,39,10.500000000002274,12.220000000000455,1655.2699999999897,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.31,42,30,43.000000000005457,50.999999999994543,50,90.000000000005457,39,11,12.320000000000601,1653.0299999999877,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
