time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,578,352,441,629,311,294,454,361,3.1899999999999999,63,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,580.00000000000182,354.00000000000091,442,630,312.00000000000182,295,454.00000000000182,362.00000000000091,3.1899999999999999,63,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,582.00000000000182,355.00000000000182,442.00000000000182,630.00000000000182,314,295,456.00000000000182,363,3.1899999999999999,63,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,583.00000000000273,356.00000000000546,443,631,314,295,457.00000000000546,363.00000000000546,3.1899999999999999,63,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,584.00000000000364,358.00000000000728,443,631.00000000000364,314.00000000000364,295.00000000000364,459.00000000000728,365,3.1899999999999999,63,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,585.00000000000455,360,443,632,315.00000000000909,296,461.00000000000455,365.00000000000455,3.1899999999999999,63,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,586,360.00000000001637,443.00000000000546,632.00000000000546,317,296.00000000000546,462.00000000000546,366,3.1899999999999999,63,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,586.00000000000637,363,444.00000000000637,633,317.00000000000637,297.00000000000637,463.00000000000637,366.00000000000637,3.1899999999999999,63,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,587.00000000000728,363,445,633,318.00000000000728,298.00000000000728,464.00000000000728,367.00000000000728,3.1899999999999999,63,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,588,363.00000000000819,445,633,318.99999999999181,299,465,368.00000000000819,3.1899999999999999,62.999999999991815,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,587.99999999999091,364,445,633,318.00000000000909,299,465.00000000000909,368.99999999999091,3.1899999999999999,62,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,587.00000000001,364,445.00000000001,633.00000000001,319,299.00000000001,466,368.00000000001,3.1899999999999999,61.999999999989996,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,588,364,446,634,319.00000000001091,300,466,369.00000000001091,3.1899999999999999,61,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,588,364,446,634,320,300,466.00000000001182,370,3.1899999999999999,61,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,587.99999999998727,364,446,634,320,300.00000000001273,467,370,3.1899999999999999,61,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,587,364.00000000001364,446,633.99999999998636,320,300.99999999998636,467,370,3.1899999999999999,61,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,586.99999999998545,364.99999999998545,446,632.99999999998545,320,300,467,370,3.1899999999999999,60.999999999970896,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,585.99999999998454,363.99999999998454,445.99999999998454,631.99999999998454,319.99999999998454,299.99999999998454,466.99999999996908,370,3.1899999999999999,58.999999999984539,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,584.99999999995089,362.99999999996726,444.99999999998363,631,318.99999999998363,299,465,369.99999999998363,3.1899999999999999,57.999999999967258,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,581.99999999994816,360.99999999996544,444.00000000001728,630.99999999998272,318,298.99999999998272,464.99999999998272,369,3.1899999999999999,55.99999999998272,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,578.99999999996362,358.99999999996362,444.99999999996362,630,317.99999999996362,297.99999999996362,463.99999999996362,368.99999999998181,3.1899999999999999,54.99999999998181,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,576.9999999999809,356.9999999999809,443,629.9999999999809,315.9999999999809,295.9999999999809,461.9999999999809,368,3.1899999999999999,53.999999999980901,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,575.99999999997999,356,443,629,315,295,460.99999999997999,368,3.1899999999999999,52.999999999979991,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.23,575.00000000000182,356,443,629,315,295,460.00000000000182,368,3.1899999999999999,51.999999999958163,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.24,573.00000000000182,356,443,629,315,294.00000000000091,458.00000000000182,368,3.1899999999303716,49.999999998908649,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.25,571,355,443,628,314,294,456,367,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.26,569.99999999999818,353.99999999999909,442,626.99999999999909,313.99999999999909,294,453.99999999999909,366.99999999999909,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.27,567.99999999999636,352.99999999999818,442,626,313,294,452.99999999999818,366.00000000000182,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.28,565.99999999999454,351.99999999999727,442,626,312.99999999999727,294,451.99999999999727,367,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.29,563.99999999999272,350.99999999999636,441.99999999999636,625.99999999999636,312,294,450.99999999999636,366.99999999999636,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.30,562,349.99999999999545,440.99999999997272,625,312,294,449.99999999999545,366.00000000000455,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.31,561.99999999999454,349,435,625,312,294,448.99999999999454,366.99999999999454,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.32,560.99999999999363,349,435.00000000001273,625,312,293.99999999999363,448,366,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.33,560.00000000000728,349,437,625,312,293.00000000000728,448,366,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.34,560.99999999999181,349,437.00000000000819,625,312.00000000000819,294,448.00000000000819,366.00000000000819,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.35,560.00000000000909,349.00000000000909,438,625.00000000000909,313.00000000001819,294.00000000000909,449,367,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.36,561.00000000001,350,438,626,315,295,449.00000000002001,367.00000000001,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.37,562,350,438.00000000001091,626.00000000001091,315.00000000001091,295,451,368.00000000001091,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.38,562.00000000001182,350.00000000002365,439.00000000007094,627.00000000001182,316.00000000002365,295,451.00000000001182,368.99999999998818,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.39,563.00000000001273,352.00000000001273,445,628.00000000001273,318.00000000001273,295.00000000001273,452,368.00000000001273,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.40,564,353.00000000001364,445.00000000001364,629,319,296,452.00000000002728,369.00000000001364,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.41,564.00000000001455,354.00000000001455,446.00000000001455,629.00000000001455,319.0000000000291,296.00000000001455,454.0000000000291,370.00000000001455,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.42,565.00000000003092,355.00000000006185,447,630,321.00000000004638,297.00000000001546,456.00000000004638,371.00000000004638,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.43,567.00000000004911,359.00000000004911,447.00000000001637,630.00000000004911,324.00000000006548,298.00000000004911,459.00000000004911,374.00000000003274,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.44,570.00000000005184,362.00000000003456,448.00000000006912,633.00000000001728,328.00000000003456,301.00000000003456,462.00000000005184,376.00000000003456,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.45,573.00000000005457,364.00000000003638,452.00000000003638,634.00000000003638,330.00000000009095,303.00000000003638,465.00000000005457,378.00000000009095,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.46,576.0000000000764,366.0000000000382,454.0000000000573,636.0000000000573,335.0000000000955,305.0000000000382,468.0000000000764,383.0000000000764,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.47,580.00000000008004,368.00000000010004,457.00000000004002,639.00000000002001,340.00000000004002,307.00000000006003,472.00000000006003,387.00000000008004,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.48,583.99999999999272,372.99999999999091,458.99999999999636,639.99999999999818,341.99999999999636,309.99999999999454,474.99999999999454,390.99999999999272,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.49,586.99999999999727,375.99999999999727,460.99999999999818,641.99999999999818,345.99999999999636,312.99999999999727,478.99999999999636,394.99999999999636,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.50,588,379,461,644,349,316,483,396,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.51,591.00000000000455,381.00000000000364,463.00000000000273,647.00000000000182,355,321.00000000000273,489.00000000000455,400.00000000000273,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.52,596.00000000000909,385.00000000000909,466.00000000000546,649.00000000000546,355.00000000001273,324.00000000000546,494.00000000000728,403.00000000000728,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.53,601.00000000001364,390.00000000001364,469.00000000000819,652.00000000000819,362.00000000001091,327.00000000000273,498.00000000002728,407.00000000001091,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.54,606.00000000003274,395.00000000001819,472.00000000000728,655.00000000000728,366.00000000002916,328.00000000001455,508.00000000002183,411.00000000001455,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.55,615.00000000002728,400.00000000001364,474.00000000001819,657.00000000000909,374.00000000001819,332.00000000001819,514.00000000003183,415.00000000002274,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.56,621.00000000003274,403.00000000002183,478.00000000001091,659.00000000001637,378.00000000002728,336.00000000005463,521.00000000003274,420.00000000001637,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.57,627.0000000000382,407.00000000002547,480.00000000002547,662.00000000001273,383.00000000002547,346.0000000000191,527.00000000003183,423.00000000003189,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.58,633.00000000001819,411.00000000001455,484.00000000000728,664.00000000000728,387.00000000001819,349.00000000001455,532.00000000002183,428.00000000001091,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.59,635.50000000002046,413.00000000001637,485.00000000000819,665.00000000000819,389.50000000002046,351.00000000001637,535.00000000002456,429.50000000001228,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.60,638.00000000003638,415.00000000002728,486.00000000001819,666.00000000002728,392.00000000002728,353.00000000002728,538.00000000006366,431.00000000002728,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.61,642.00000000003001,418.00000000003001,488.00000000004002,669.00000000001,395.00000000004002,356.00000000004002,545.00000000005002,434.00000000004002,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.62,645.00000000004366,421.00000000005457,492.00000000003274,670.00000000002183,399.00000000002183,360.00000000005457,550.00000000005457,438.00000000004366,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.63,649.00000000003547,426.00000000005912,495.00000000002365,672.00000000001182,401.00000000002365,365.00000000003547,555.00000000005912,442.00000000003547,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.64,652.0000000000382,431.0000000000764,497.00000000006366,673.00000000002547,403.0000000000382,368.0000000001146,560.0000000000764,445.0000000000764,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.65,655.00000000004093,437.00000000004093,502.00000000006821,675.00000000001364,406.00000000008185,377.0000000000955,566.00000000006821,451.00000000004093,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.66,658.00000000003638,440.00000000004366,507.0000000000291,676.00000000002183,412.00000000005093,384.00000000005821,571.00000000008004,454.00000000004366,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.67,660.50000000003865,443.00000000004638,509.00000000003092,677.50000000002319,415.50000000005411,388.00000000006185,576.50000000008504,457.00000000004638,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.68,663.00000000003274,446.00000000003274,511.00000000001637,679.00000000001637,419.00000000004911,392.00000000004911,582.00000000004911,460.00000000004911,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.69,665.00000000003456,448.00000000005184,512.00000000003456,680,422.00000000005184,395.00000000005184,585.00000000006912,463.00000000001728,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.70,667.00000000003638,451.00000000005457,514.00000000003638,680.00000000001819,425.00000000005457,398.00000000005457,589.00000000007276,464.00000000003638,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.71,669.0000000000191,454.0000000000191,516.0000000000382,681,428.0000000000382,401.0000000000382,593.0000000000573,466.0000000000382,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.72,670.00000000002001,455.00000000002001,518.00000000004002,681.00000000002001,430.00000000006003,403.00000000006003,596.00000000004002,468.00000000002001,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.73,670.99999999999818,455.99999999999818,519.99999999999636,681.99999999999818,432.99999999999454,405.99999999999454,597.99999999999636,468.99999999999818,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.74,672.99999999999818,457.99999999999818,521.99999999999818,682.99999999999909,435.99999999999727,406.99999999999909,600.99999999999727,469.99999999999909,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.75,674,460,524,684,438,409,605,471,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.76,675.00000000000091,462.00000000000091,526.00000000000182,684.00000000000091,442.00000000000182,411.00000000000091,607.00000000000182,473.00000000000182,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.77,676.00000000000182,463.00000000000546,528,685,444.00000000000546,412.00000000000364,609.00000000000182,475.00000000000364,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.78,677.00000000000273,466.00000000000546,528.00000000000546,685,447.00000000000546,414.00000000000273,610.00000000000546,477.00000000000819,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.79,678.00000000000364,468.00000000000364,530.00000000000728,685.00000000000364,449.00000000000728,415.00000000000364,612.00000000000728,480.00000000000364,0,0,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
