time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,0,69,35,42,279,66,124,51,9.4299999999999997,217,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,0,69,35,42,279,66.000000000000909,126,52,9.4799999999999915,219.99999999999909,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,0,69,35,42,279,66.99999999999045,126,52,9.4700000000025106,219,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,0,69,35,42,279,67.99999999999136,126,52,10.850000000000014,219,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,0,69,35.999999999992269,42,279,68,125.00000000000773,52,10.855000000000018,219,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,0,69,35.000000000006821,42,279.99999999999318,69.999999999986358,125,52,10.86000000000009,218.99999999999545,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,0,69,35,42,280,70,125,52,10.879999999999882,218.00000000000591,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,0,69.999999999994998,35,42,280,70,125,52,10.850000000000149,218,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,0,70,35.999999999995907,42,279.00000000000409,67.000000000012278,125,52,9.8600000000040513,267.99999999979536,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,0,69.000000000003183,35.000000000003183,42,279.99999999999682,66.000000000003183,125,52,9.8799999999999368,268.99999999999682,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,0,69,35,42,279.00000000000227,65.000000000002274,125,52,9.8899999999999775,269.99999999999773,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,0,69,36.999999999997272,42,279.99999999999864,65.999999999998636,123.00000000000273,52,9.8800000000000132,269.50000000000068,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,0,69,36.000000000000455,42,279.00000000000045,66,124.99999999999909,52,9.8700000000000045,269.00000000000023,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,0,69,35.000000000000455,42,280,67.000000000000455,125,51.999999999999545,9.8699999999999903,269,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,0,69,35.999999999999318,42,280,68.000000000000682,125.00000000000068,51.000000000000682,9.8500000000000405,269.00000000000273,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,0,69,35.500000000001705,42,280,68.499999999998295,125.49999999999829,51.499999999998295,9.8800000000001376,271.00000000000455,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,0,69,35.000000000004093,42,280,68.999999999995907,125.99999999999591,51.999999999995907,9.9399999999999356,273.00000000000318,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,0,69,35,42,280,70.999999999985448,124.00000000001455,52,9.9200000000000816,273.99999999999591,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,0,69,35,42,280.99999999999363,74.999999999974534,127.99999999997453,52,9.9399999999998716,273.00000000000637,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,0,69.999999999994543,35,42,281,76.999999999989086,128,52,9.9300000000000548,273.49999999999727,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,0,70,36.999999999990905,42.999999999995453,282.99999999999091,79.999999999986358,128.99999999999545,52,9.9200000000000461,273.99999999999773,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,0,70,35.000000000007276,43,283.99999999999636,80,129.99999999999636,52,9.9399999999999267,273.00000000000364,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,0,70.999999999997272,35.999999999997272,43,284.99999999999727,79.000000000002728,130.99999999999727,52.999999999997272,9.9499999999999726,273,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.23,0,71,35.000000000001819,43,285,79.999999999998181,131.99999999999818,53,9.920000000000055,272.00000000000182,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.24,0,71.999999999999091,35.999999999999091,43,286.99999999999818,80,132.99999999999909,52.000000000000909,9.9399999999999817,272.99999999999909,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.25,0,72,36,43,288,80,133,53,9.9399999999999995,275,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.26,0,72,36,43,290,80.999999999999091,134,52.000000000000909,9.9399999999999995,273.00000000000182,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.27,0,72,36,43,290,80.00000000000955,134,52.99999999999045,9.9400000000000084,274.99999999999909,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.28,0,72,36,43,290,80,134.99999999999136,52.00000000000864,9.9450000000000127,274.49999999999864,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.29,0,72,36.999999999992269,43,290.99999999999227,80,134.00000000000773,52.999999999992269,9.9499999999958177,273.99999999999636,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.30,0,72,36.000000000006821,43,291,80,135.99999999998636,53,8.8000000000000007,272.99999999999545,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.31,0,72,36,43,291,80,136,53.999999999994088,8.8000000000000007,272.00000000000591,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.32,0,72.999999999994998,36,43,292.99999999999,80,136.999999999995,54,8.8000000000000007,272,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
