time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,92,146,51,118,162,49,33,233,11.850000000000227,670.17999999997721,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,94,146,51,118,163.99999999999909,48.999999999999091,33,232,11.869999999999999,668.18000000000086,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,93.999999999998181,146,51,118,162.99999999999818,48,32.999999999998181,232.00000000000182,11.870000000000026,669.19000000000096,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,92.999999999997272,146,51.000000000002728,117.99999999999727,162,48,32.000000000002728,233,11.885000000000041,669.69000000000142,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,92.000000000003638,146,51.999999999996362,117,162.00000000000364,48,33,233,11.9,670.18999999999278,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,92.999999999995453,146,51.000000000009095,117.00000000000455,162.99999999999545,48.000000000004547,33,233,11.900000000000182,668.1900000000046,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,92.000000000005457,146,52.999999999989086,118,162.00000000001091,49,33,232.99999999999454,11.940000000000055,669.17999999999995,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,93,146,51.000000000006366,118,164,48.999999999993634,33,232.00000000000637,11.949999999999935,669.17999999999358,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,93,146,51.999999999992724,118,163.99999999999272,48,33,232.99999999999272,11.940000000000364,668.18000000001439,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,93,146,51.000000000008185,117.99999999999181,163.00000000000819,48,33,232,11.990000000000082,670.16999999999166,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,93,146,51.999999999997726,117.00000000000227,163.99999999999773,48,33,232,12.000000000000091,669.15999999999076,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,93,145.00000000000136,52,116.00000000000136,161.00000000000409,48,33,232.99999999999864,12.010000000000201,668.14999999998008,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,93,145,51.000000000000455,115.00000000000045,160.00000000000045,48,33,232.00000000000045,12.030000000000436,666.15999999998894,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,93,146.99999999999909,51.999999999999545,114,161.99999999999909,48,33,231.99999999999955,12.07,665.1500000000118,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,93,145,51,113.99999999999864,160,48,32.999999999998636,231.00000000000136,12.070000000000014,666.15000000000134,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,93.000000000002274,145.00000000000227,51.000000000002274,112.99999999999773,160.00000000000227,48,32.000000000002274,232,12.080000000000023,667.1499999999977,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
