time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,99.694672889130757,109.49541353441563,50.632714921392278,164.4502438751596,133.83298151253319,74.233954347288133,32.843923794057382,183.47664510695714,14.59,2692.2800000000002,QS,model_assisted_not_ground_truth,0,1,1,1,1,1,1,1,1,0,0
0.01,99,108.00000000002183,50,163.00000000002183,130.99999999995634,72.000000000021828,32,182.00000000002183,14.580000000000219,2682.2800000002185,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,99,107.00000000000182,50,164,133.00000000000182,70.999999999998181,32,182.00000000000182,14.58,2678.7650000000735,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,99,107.99999999997999,50,164,133.99999999997999,70.000000000020009,32,182.99999999997999,14.58,2675.2500000000705,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,99,107.00000000004184,50,164,134.99999999995816,70,32,182.00000000004184,14.589999999999964,2676.2700000000036,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,99,107.99999999998181,50,164,135.99999999998181,70,32,182,14.580000000000181,2677.2899999999813,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,99,107.00000000000546,50,164.99999999999454,137.00000000000546,70,32,182,14.58,2674.3000000000002,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,99,107.99999999998363,50,164.00000000001637,137.99999999998363,70,32,182,14.58,2674.3000000000002,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,99,106.0000000000764,50.999999999961801,164.9999999999618,138.9999999999618,70,32,182,14.59,2673.3000000000038,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,99,106.99999999998545,50.000000000014552,165.99999999998545,139,70,32,182,14.59,2673.8000000000043,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,99,106.99999999999091,50,165,140,69,32,182,14.59,2674.2999999999911,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,99,106.00000000001273,50,165,140,69,32,182,14.59,2673.3000000000129,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,99,106.99999999996544,50,165,139.00000000003456,69.999999999965439,32.999999999965439,182.99999999996544,14.540000000001728,2656.3700000005852,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,99,107,50,165,139.99999999998909,70.999999999989086,32.000000000010914,183.99999999998909,14.539999999999999,2663.409999999923,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,99,107.00000000001273,50,165.99999999998727,140.00000000001273,71,32,183.00000000001273,14.539999999999999,2666.4099999999016,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,99,107.99999999999091,50,165.00000000000909,140.99999999999091,71,32,183.99999999999091,14.54499999999984,2665.9050000000161,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,99,107.00000000003092,50,165.99999999996908,141,71.999999999969077,32,183.00000000003092,14.549999999999846,2665.4000000000156,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,99,107.99999999994725,50,166,141,71.000000000052751,32,183,14.550000000000001,2665.4000000000001,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,99,108,50,165.0000000000291,141.9999999999709,71,32,183,14.559999999999709,2664.4000000000292,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,98.000000000005457,108.99999999999454,50,165,142,71,32,182.00000000000546,14.56,2666.3999999999892,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,98.999999999972715,109,50,165,142,71.999999999972715,32,182,14.569999999999727,2665.3900000000276,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,99,108.00000000004911,50,165,142,72,32,182,14.57,2662.380000000011,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,99,108,50,165,142,71.000000000025466,32,182,14.574999999999987,2663.3799999999974,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
