time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,167,47,191,54,0,225,140,77,14.1,1259.47,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,169,46.000000000000909,192.00000000000091,55,0,225.00000000000091,140,79.000000000000909,14.090000000000009,1257.4600000000009,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,169.00000000000182,46.999999999998181,193,55,0,226,140.00000000000182,80,14.100000000000017,1258.46,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,170.00000000000273,46.000000000002728,193.00000000000273,54.999999999997272,0,226.00000000000273,141,80,14.109999999999973,1258.46,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,171.00000000000364,47,194.00000000000728,54,0,227.00000000000364,141.00000000000364,80.000000000003638,14.100000000000017,1258.46,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,172,47,196.00000000000455,54.000000000004547,0,228.00000000000455,142,81.000000000004547,14.105000000000008,1258.46,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,172,47,196.99999999999977,54.999999999999773,0,228.99999999999977,142,81.999999999999773,14.109999999999998,1258.46,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,172,47,199,61.000000000000682,0,233.00000000000205,142.00000000000068,82.000000000004093,14.099999999999985,1258.4600000000007,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,172,47.000000000001592,199.00000000000318,62.000000000001592,0,236.00000000000318,143.00000000000318,88.000000000006366,14.080000000000032,1259.4699999999953,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,172,48,201,63.000000000005002,0,238.000000000005,145.000000000005,92.000000000017508,14.099999999999975,1256.47000000001,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,172.00000000000341,48,201,65.000000000006821,0,240.00000000001364,147.00000000000341,99.000000000023874,14.09,1260.4699999999966,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,173.00000000000864,48.00000000000864,201.00000000000864,67,0,244.00000000001728,148.00000000000864,106.00000000000864,14.089999999999979,1259.4700000000023,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,174.99999999999909,49.999999999999091,202.99999999999909,67,0,247.99999999999818,149.99999999999909,107.99999999999909,14.084999999999988,1259.9700000000012,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,176.00000000000136,53.000000000008193,206,70.000000000002274,0,253.00000000000273,153.00000000000091,117.00000000000273,14.079999999999995,1260.4700000000018,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,178.99999999999318,71.000000000013657,206.00000000000955,74.999999999998636,0,259.00000000001228,155,123.00000000000682,14.069999999999986,1264.4699999999946,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,174.00000000001819,81.00000000001819,213.00000000000227,74.000000000013642,0,268.00000000000909,155.00000000000227,128.00000000001364,14.059999999999954,1260.4699999999978,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,181.99999999998408,89.000000000019099,214.00000000000637,80.000000000012733,0,272.00000000000637,156.00000000000318,134.00000000004138,14.039999999999999,1259.4800000000096,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,176.99999999999181,95.000000000020464,216.00000000000409,84,0,274.00000000000409,157,147.00000000003683,14.039999999999917,1262.4799999999959,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,175,100.00000000001,217,83.999999999994998,0,275.000000000005,157,156.000000000005,14.020000000000014,1261.4800000000007,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,175.00000000000068,102.00000000000023,217.00000000000045,83.000000000000455,0,276.00000000000023,157,157.00000000000045,13.999999999999998,1259.4800000000002,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,177.99999999999773,103.00000000000227,219,85.000000000003411,0,277,157,159.00000000000227,13.994999999999994,1259.9800000000007,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,176.00000000000205,105.00000000000409,219,88.000000000004093,0,277,156.99999999999795,161.00000000000409,13.989999999999979,1260.4800000000041,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,177.00000000000887,106.99999999999409,219,89.999999999997044,0,277.00000000000296,156,162.99999999999704,13.97999999999997,1262.490000000003,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.23,179.99999999999227,105.00000000000773,219.00000000000387,89.000000000003865,0,278,155.99999999999613,162.00000000000387,13.970000000000001,1263.4899999999961,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.24,178,107,219.99999999999523,89.999999999995225,0,278,155,163,13.970000000000024,1262.49,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.25,178,107,219,89,0,278,155,163,13.975000000000016,1262.49,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.26,176.00000000000182,106,219,88.999999999999091,0,278,153.99999999999909,163.99999999999818,13.980000000000009,1262.4899999999991,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.27,178,105.99999999999818,219.00000000000182,88,0,278,153,162.00000000000182,13.989999999999982,1261.4900000000018,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.28,178,104.99999999999727,219.99999999999727,87.999999999997272,0,278,153,162.99999999999727,13.98,1262.49,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.29,177.99999999999636,103.99999999999272,218.99999999999818,87,0,277.99999999999818,152.99999999999818,161.99999999999454,13.979999999999382,1262.4899999999309,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.30,176.99999999999829,101.99999999999659,218.49999999999915,87,0,277.49999999999915,152.49999999999915,160.49999999999744,13.810000000000773,1243.4900000000819,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.31,176.00000000000023,100.00000000000045,218.00000000000011,87,0,277.00000000000011,152.00000000000011,159.00000000000034,13.979999999999961,1261.4899999999959,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.32,177.00000000000034,93.999999999998977,217.99999999999932,84.999999999998636,0,276.99999999999966,150.99999999999932,156.99999999999932,13.830000000000062,1243.4800000000068,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.33,177.5000000000008,92.499999999997613,216.99999999999841,82.999999999996817,0,276.4999999999992,149.99999999999841,155.99999999999841,13.920000000000144,1253.4700000000159,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.34,177.9999999999975,90.99999999998748,215.99999999998749,80.999999999994998,0,276.0000000000025,148.999999999995,154.99999999997246,14.00999999999995,1263.4600000000578,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.35,177.00000000000682,85.999999999996589,211,79.000000000003411,0,276.99999999999318,146.99999999999659,144.00000000000682,13.989999999999897,1286.4899999999761,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.36,178.99999999998704,84.99999999999136,210.99999999999568,79.99999999999568,0,274.99999999999568,145.99999999999568,145.99999999996112,13.960000000000088,1279.4900000000302,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.37,176.00000000000136,83.000000000000909,210.00000000000045,79.000000000000455,0,274.00000000000045,145.00000000000045,137.00000000000409,13.979999999999992,1286.4899999999968,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.38,176.99999999999818,82.999999999998636,210,77.999999999999091,0,271.99999999999955,143.99999999999955,135.99999999999864,13.98,1286.4900000000009,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.39,173.00000000000409,79.999999999993179,209.99999999999864,75.999999999995907,0,270.99999999999864,143.00000000000136,133.00000000000273,13.98,1288.4850000000026,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.40,175.99999999999318,74.999999999993179,209,73.000000000004547,0,270,144,135,13.98,1290.4800000000023,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
