time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,582,299,337,606,121,395,511,202,4.0344655132731218,131.93446428772896,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,1,1
0.01,582,299,337,606,121,395,511,202.99999999999523,4.0899999999999999,128.99999999999523,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,582.99999999999613,299,337.99999999999613,606,121,394.00000000000387,511,204.99999999999227,4.0899999999999999,129,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,582.00000000000296,299,338,606,121.99999999999704,394,511,203.00000000000591,4.0899999999999999,129,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,582,299,337.00000000000205,606,122,394,510.00000000000205,203.99999999999795,4.0899999999999999,129,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,582,299,337.99999999999886,606,121.00000000000114,393.00000000000114,510,201.00000000000341,4.0899999999999999,129,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,582,299,337.00000000000023,606,121,393.99999999999977,510,201,4.0899999999999999,129,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,582,299,337,606,121.999999999995,394,510,201.999999999995,4.0899999999999999,129,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,582,299,337.99999999999591,606,121.00000000000409,393.00000000000409,510,201.00000000000409,4.0899999999999999,129,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,582,299,337.00000000000318,606,121,393,509.00000000000318,201.99999999999682,4.080000000000032,129.99999999999682,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,582,299,337.99999999999773,606,121,393,509,202,4.0899999999999768,129.00000000000227,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,582,299,337.00000000000136,606,121,393,509,201.00000000000136,4.0800000000000134,129.99999999999864,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,582,299,337,606,121,393,509,201.49999999999835,4.0800000000000001,130,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,582,299,337,606,121,393,509,201.99999999999739,4.0800000000000001,130,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,582,299,336.00000000000432,605.00000000000432,120.00000000000432,393,509,202,4.0700000000000438,130.99999999999568,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,582,299,336.99999999999659,605.99999999999659,120.99999999999659,393,509,201.00000000000341,4.0600000000000334,130.00000000000341,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,582,298.0000000000025,337,606,121,393,509,201,4.0699999999999754,131.999999999995,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,582,298.99999999999841,337,606,120.00000000000159,393,508.00000000000159,201.99999999999841,4.0700000000000003,132,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
