time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,0,30,34,41,0,46,53,40,6,746,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,0,30,34.000000000001819,41,0,47,51.000000000001819,40.999999999999091,6.0000000000000044,748.00000000000045,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,0,30,36,41,0,47,52.999999999998181,40,6.0049999999999519,748.49999999999523,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,0,30,36,41,0,47,52.000000000002728,40,6.0099999999998994,748.99999999999,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,0,29.999999999996362,35.999999999992724,40.999999999992724,0,47,52.999999999996362,40,6.0299999999996183,749,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,0,29.000000000004547,34.000000000009095,39.000000000009095,0,47,52,40,6.0100000000003639,747.00000000003638,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,0,29.999999999994088,35.999999999988177,40.999999999988177,0,47,52,40,6.0099999999999998,747,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,0,30,34.000000000010004,41,0,47,52,40,6.0099999999999998,747.99999999998363,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,0,29.000000000004093,34,41,0,47,52.999999999995907,40,6.019999999999845,749.99999999996908,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,0,29.999999999996817,34,41,0,47,53,40,6.0199999999999996,748.0000000000291,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,0,30,35.999999999995453,41,0,46.000000000002274,53,40,6.0150000000000681,748,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.11,0,30,34.000000000002728,41,0,46.999999999998636,52.000000000001364,40,6.0100000000000637,748,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.12,0,30,34,41,0,47,52.999999999999545,40,6.0199999999998814,749.99999999997635,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.13,0,28.000000000000909,35.999999999999091,41,0,47,52.999999999999091,40,5.990000000000328,748.00000000002183,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.14,0,30,34.000000000002728,41,0,47,51.000000000002728,40,5.9999999999998996,748,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.15,0,30,36,41,0,47,53,40,5.9800000000001825,745.00000000002728,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.16,0,29.999999999996817,35.999999999993634,41,0,47,52.999999999996817,40,5.9550000000002044,742.00000000002456,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.17,0,29,34,41,0,47,52,40,5.9300000000001818,739.00000000002183,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.18,0,29,34,41,0,47,52,40,5.9799999999996825,745.99999999995543,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.19,0,29,34,41,0,47,52,40,5.9600000000001092,745.00000000000546,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.20,0,29.999999999995453,35.999999999990905,41,0,47,52.999999999995453,40,5.96,745.99999999999545,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.21,0,30,34.000000000007276,41,0,47,53,40,5.96,746.99999999999636,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.22,0,30,34,41,0,47,53,40,5.96,746.00000000000273,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.23,0,29.000000000001819,34,41,0,47,53,40,5.9500000000000179,745.00000000000182,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
