clock_offset_to_master,epoch,master,matched_edges,matched_reference_indices,matched_source_indices,max_residual_seconds,median_residual_seconds,record,side,source_end,source_rows,source_start,source_trigger_count,status
0.0,0,F,37,,,0.0,0.0,ashu_1,F,957.22,70738,185.58,37,aligned
5.259999999999991,0,F,37,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]","[0, 18, 19, 32, 33, 43, 44, 54, 55, 68, 69, 81, 82, 89, 90, 94, 95, 101, 104, 105, 113, 116, 117, 119, 122, 123, 128, 129, 133, 134, 139, 140, 145, 146, 150, 151, 154]",0.01999999999998181,5.684341886080802e-14,ashu_1,L,958.97,62992,176.91,155,aligned
,0,,,,,,,ashu_1,R,219.88,479,4.39,,unmapped epoch without trigger anchors
15.734999999999985,1,F,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20]",0.005000000000023874,0.005000000000023874,ashu_1,R,600.67,32268,27.0,21,aligned
-634.9399999999999,2,F,17,"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",0.010000000000104592,0.009999999999877218,ashu_1,R,313.52,26599,7.78,18,aligned
0.0,0,F,40,,,0.0,0.0,ashu_21,F,1934.92,74797,1106.54,40,aligned
5.259999999999991,0,F,37,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39]","[0, 2, 24, 25, 37, 38, 47, 48, 50, 51, 53, 54, 56, 57, 60, 61, 63, 64, 66, 120, 124, 181, 190, 230, 231, 269, 272, 315, 318, 377, 384, 434, 437, 497, 501, 553, 605]",0.2300000000000182,0.0,ashu_21,L,1933.64,63538,1091.01,607,aligned
-634.9399999999998,0,F,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",0.23000000000024556,2.2737367544323206e-13,ashu_21,R,1296.78,67506,462.98,40,aligned
