normalized_slt_percent,fmg_channel_2_mean,fmg_channel_2_standard_deviation,contributing_trace_count
96.3210702341,264.91270903,231.764524142,40
96.6555183946,265.813628763,233.116971862,40
96.9899665552,266.44548495,234.239054894,40
97.3244147157,267.036454849,235.099662278,40
97.6588628763,267.508361204,235.935850097,40
97.9933110368,267.790384615,236.930707287,40
98.3277591973,267.933946488,237.770727776,40
98.6622073579,268.02826087,238.288486389,40
98.9966555184,268.180852843,238.770958922,40
99.3311036789,268.270317726,239.260166808,40
99.6655518395,268.304682274,239.590683665,40
100,268.325,239.8818863,40
