normalized_slt_percent,fmg_channel_6_mean,fmg_channel_6_standard_deviation,contributing_trace_count
0,291.65,220.949858565,40
0.334448160535,291.668269231,221.587197703,40
0.66889632107,291.62006689,222.244254949,40
1.00334448161,291.216931438,222.997788941,40
1.33779264214,290.750585284,223.766257932,40
1.67224080268,290.253428094,224.515401106,40
2.00668896321,289.789255853,224.878484916,40
2.34113712375,289.378386288,225.034862884,40
2.67558528428,288.895610368,225.243501501,40
3.01003344482,288.36208194,225.468140543,40
3.34448160535,287.759364548,225.473636208,40
3.67892976589,287.195150502,225.453480154,40
4.01337792642,286.500668896,225.502707448,40
4.34782608696,285.595652174,225.570719612,40
4.68227424749,284.44506689,225.887975908,40
5.01672240803,283.566220736,225.849574757,40
5.35117056856,282.783528428,225.73306511,40
5.6856187291,281.916889632,225.810736808,40
6.02006688963,280.985785953,225.923369283,40
6.35451505017,279.809615385,226.227023795,40
6.6889632107,278.940719064,226.42673668,40
7.02341137124,278.243896321,226.714340865,40
7.35785953177,277.749832776,226.904032248,40
7.69230769231,277.484615385,226.923496871,40
8.02675585284,276.755434783,227.483430195,40
8.36120401338,275.986538462,228.2482659,40
8.69565217391,275.904347826,228.57316777,40
9.03010033445,276.068896321,228.753095629,40
9.36454849498,276.106187291,229.115015742,40
9.69899665552,276.269983278,229.270831772,40
10.0334448161,276.445317726,229.397967543,40
10.3678929766,276.612959866,229.636674778,40
10.7023411371,276.735869565,229.957798192,40
11.0367892977,277.035117057,230.289957493,40
11.3712374582,277.337374582,230.555121831,40
11.7056856187,277.69590301,230.743519721,40
12.0401337793,278.259782609,230.774758969,40
12.3745819398,278.684615385,230.947960523,40
12.7090301003,278.993729097,231.209095484,40
13.0434782609,279.718478261,231.012241641,40
13.3779264214,280.603428094,230.622478417,40
13.7123745819,281.536204013,230.117389324,40
14.0468227425,282.964297659,229.077590037,40
14.381270903,284.166304348,228.238050059,40
14.7157190635,285.268143813,227.458254379,40
15.0501672241,286.372742475,226.717921811,40
15.3846153846,287.349038462,226.091287035,40
15.7190635452,288.717767559,225.088236029,40
16.0535117057,290.353971572,223.803195652,40
16.3879598662,291.852633779,222.619793659,40
16.7224080268,293.140677258,221.581401787,40
17.0568561873,294.264590301,220.668325423,40
17.3913043478,295.330434783,219.745577192,40
17.7257525084,296.520150502,218.70257368,40
18.0602006689,298.006103679,217.31427907,40
18.3946488294,299.669816054,215.584825422,40
18.72909699,301.048913043,214.036737748,40
19.0635451505,302.070150502,212.969796515,40
19.397993311,302.882943144,212.131994204,40
19.7324414716,303.791847826,211.138901238,40
20.0668896321,305.143269231,209.885515528,40
20.4013377926,306.258779264,208.743674185,40
20.7357859532,307.30861204,207.549350067,40
21.0702341137,308.275919732,206.223585934,40
21.4046822742,308.861705686,204.945492401,40
21.7391304348,309.252173913,203.61496829,40
22.0735785953,309.680351171,202.173645559,40
22.4080267559,310.274331104,200.412416889,40
22.7424749164,310.942391304,198.554457905,40
23.0769230769,311.669230769,196.350442355,40
23.4113712375,312.543812709,194.045124683,40
23.745819398,313.162959866,191.756699762,40
24.0802675585,313.699414716,189.416227362,40
24.4147157191,314.453929766,186.92938446,40
24.7491638796,315.25367893,184.278289777,40
25.0836120401,315.771906355,181.52133109,40
25.4180602007,315.888043478,178.687124707,40
25.7525083612,315.697993311,175.834932714,40
