normalized_slt_percent,fmg_channel_5_mean,fmg_channel_5_standard_deviation,contributing_trace_count
58.8628762542,98.7023829432,133.955821421,40
59.1973244147,100.418311037,134.836238263,40
59.5317725753,102.186747492,135.629209547,40
59.8662207358,104.014381271,136.474735108,40
60.2006688963,106.23729097,137.484017655,40
60.5351170569,108.375334448,138.417235453,40
60.8695652174,110.357608696,139.12578949,40
61.2040133779,112.285158863,139.966499608,40
61.5384615385,114.301923077,140.912420226,40
61.872909699,116.294314381,141.770942205,40
62.2073578595,118.026421405,142.582015437,40
62.5418060201,119.628386288,143.366763157,40
62.8762541806,120.786496656,143.942845051,40
63.2107023411,121.772742475,144.363065665,40
63.5451505017,122.665175585,144.732094976,40
63.8795986622,123.726839465,145.211711506,40
64.2140468227,124.920735786,145.7334873,40
64.5484949833,125.759448161,146.064050789,40
64.8829431438,126.320526756,146.28858946,40
65.2173913043,126.938043478,146.609090169,40
65.5518394649,127.674205686,147.055709439,40
65.8862876254,128.451337793,147.518708734,40
66.220735786,129.040551839,147.763451436,40
66.5551839465,129.44201505,147.94873786,40
66.889632107,129.626421405,148.053145747,40
67.2240802676,129.729891304,148.079277638,40
67.5585284281,130.111036789,148.251027374,40
67.8929765886,130.586538462,148.485250402,40
68.2274247492,131.012876254,148.750668034,40
68.5618729097,131.399916388,149.092491231,40
68.8963210702,131.917892977,149.453404528,40
69.2307692308,132.400961538,149.74013261,40
69.5652173913,132.670652174,149.920085167,40
69.8996655518,132.893060201,150.030705663,40
70.2341137124,133.225,150.200644853,40
70.5685618729,133.604849498,150.369662729,40
70.9030100334,134.068645485,150.611602756,40
71.237458194,134.554055184,150.850003183,40
71.5719063545,134.772617057,150.8107098,40
71.9063545151,134.984406355,150.784954462,40
72.2408026756,135.225250836,150.650650745,40
72.5752508361,135.149665552,150.284209979,40
72.9096989967,134.944523411,149.824089143,40
73.2441471572,134.787374582,149.475980079,40
73.5785953177,134.51701505,149.096773494,40
73.9130434783,134.502173913,148.806963787,40
74.2474916388,134.549665552,148.51225654,40
74.5819397993,134.090593645,148.162017475,40
74.9163879599,133.599331104,147.801892648,40
75.2508361204,133.094439799,147.244513942,40
75.5852842809,132.351755853,146.389015288,40
75.9197324415,131.442474916,145.383038675,40
76.254180602,130.504264214,144.308867694,40
76.5886287625,129.620234114,143.218537286,40
76.9230769231,128.617307692,142.011401,40
77.2575250836,127.557023411,140.799548822,40
77.5919732441,126.264130435,139.410912126,40
77.9264214047,124.876170569,137.966207471,40
78.2608695652,123.37826087,136.478269249,40
78.5953177258,121.906772575,134.955153914,40
78.9297658863,120.727257525,133.634357111,40
79.2642140468,119.412123746,132.337207763,40
79.5986622074,118.039715719,131.065761016,40
79.9331103679,116.535953177,129.529081515,40
80.2675585284,115.348327759,127.972472915,40
80.602006689,113.792391304,126.414058468,40
80.9364548495,112.278595318,125.052205159,40
81.27090301,111.664381271,124.050367645,40
81.6053511706,111.251379599,123.173034332,40
81.9397993311,111.659364548,122.674030668,40
82.2742474916,112.261371237,122.330760568,40
82.6086956522,112.764130435,122.060037788,40
82.9431438127,113.99506689,122.359734685,40
83.2775919732,115.931020067,123.25361613,40
83.6120401338,117.633277592,124.278309629,40
83.9464882943,118.938210702,125.064248414,40
84.2809364548,120.375,126.615344016,40
84.6153846154,122.482692308,129.286899426,40
84.9498327759,125.364130435,132.035631773,40
85.2842809365,128.857859532,135.451130376,40
85.618729097,132.395234114,139.051417892,40
85.9531772575,136.343561873,142.906709826,40
86.2876254181,140.372408027,147.08582555,40
86.6220735786,144.171070234,151.182053435,40
86.9565217391,148.294565217,155.677043643,40
87.2909698997,152.481020067,160.310354531,40
87.6254180602,157.090301003,165.035090036,40
87.9598662207,161.58319398,169.758994301,40
88.2943143813,165.687374582,174.137728466,40
88.6287625418,169.404180602,178.135695622,40
88.9632107023,173.410911371,182.521864642,40
89.2976588629,177.287123746,186.796916174,40
89.6321070234,180.752633779,190.839968548,40
89.9665551839,184.187374582,194.963551377,40
90.3010033445,187.693478261,198.964043502,40
90.635451505,191.192892977,202.786256574,40
90.9698996656,194.73319398,206.587939586,40
91.3043478261,198.029347826,210.157790073,40
91.6387959866,201.156521739,213.580089009,40
91.9732441472,204.187625418,216.95031233,40
92.3076923077,207.119230769,220.32480122,40
92.6421404682,209.842307692,223.530538204,40
92.9765886288,212.32541806,226.474996774,40
93.3110367893,214.523494983,229.141268145,40
93.6454849498,216.567809365,231.790019366,40
93.9799331104,218.780518395,234.686140123,40
94.3143812709,221.005267559,237.443816984,40
94.6488294314,223.011705686,239.920355683,40
94.983277592,225.035785953,242.178759087,40
95.3177257525,227.014548495,244.320002646,40
95.652173913,228.831521739,246.207058031,40
95.9866220736,230.565133779,248.314046919,40
96.3210702341,232.059364548,250.36995187,40
96.6555183946,233.300167224,252.044764781,40
96.9899665552,234.565384615,253.729043204,40
97.3244147157,235.806772575,255.325166966,40
97.6588628763,236.938503344,256.782982916,40
97.9933110368,237.911956522,257.964981538,40
98.3277591973,238.653386288,258.917291219,40
98.6622073579,239.210535117,259.700869079,40
98.9966555184,239.754849498,260.400291987,40
99.3311036789,240.297826087,261.044175037,40
99.6655518395,240.731772575,261.529791737,40
100,241.15,261.992991318,40
