normalized_slt_percent,fmg_channel_8_mean,fmg_channel_8_standard_deviation,contributing_trace_count
30.7692307692,233.680769231,207.395200276,40
31.1036789298,230.012876254,203.931446965,40
31.4381270903,226.192809365,200.404336862,40
31.7725752508,222.292934783,196.743852381,40
32.1070234114,218.116304348,192.750545286,40
32.4414715719,213.782441472,188.761179151,40
32.7759197324,209.243311037,184.662139246,40
33.110367893,204.967056856,180.853208632,40
33.4448160535,200.762458194,177.169688523,40
33.779264214,196.408737458,173.366162241,40
34.1137123746,192.092976589,169.619134847,40
34.4481605351,188.048662207,166.11589897,40
34.7826086957,184.304891304,162.833929144,40
35.1170568562,180.309782609,159.298033471,40
35.4515050167,176.004180602,155.58387993,40
35.7859531773,171.656145485,151.812263102,40
36.1204013378,167.761036789,148.32245229,40
36.4548494983,163.793394649,144.847389078,40
36.7892976589,160.130769231,141.619127019,40
37.1237458194,157.274665552,138.879785072,40
37.4581939799,154.383946488,136.355491397,40
37.7926421405,151.60777592,133.877844872,40
38.127090301,149.134698997,131.687537411,40
38.4615384615,146.103846154,129.466741463,40
38.7959866221,142.803010033,127.170758261,40
39.1304347826,139.914130435,125.17524596,40
39.4648829431,137.073745819,123.380119104,40
39.7993311037,134.813377926,121.980346274,40
40.1337792642,132.892809365,120.920830766,40
40.4682274247,130.785451505,119.84084836,40
40.8026755853,128.78645485,119.070496442,40
41.1371237458,127.000668896,118.62399231,40
41.4715719064,125.629682274,118.20793477,40
41.8060200669,124.341137124,117.88461681,40
42.1404682274,123.142391304,117.831491561,40
42.474916388,121.91229097,117.777817732,40
42.8093645485,120.746822742,117.736255413,40
43.143812709,119.458361204,117.425172555,40
43.4782608696,118.15326087,117.11192318,40
43.8127090301,117.02090301,116.800176541,40
44.1471571906,115.991973244,116.630846607,40
44.4816053512,114.806688963,116.567909578,40
44.8160535117,113.7659699,116.553275939,40
45.1505016722,112.954974916,116.61969477,40
45.4849498328,112.236204013,116.630728381,40
45.8193979933,111.66270903,116.70727119,40
46.1538461538,111.275,116.908021409,40
46.4882943144,110.923494983,117.166041403,40
46.8227424749,110.216722408,117.279358758,40
47.1571906355,109.681270903,117.263169674,40
47.491638796,109.622157191,117.224608157,40
47.8260869565,109.473913043,117.245061504,40
48.1605351171,109.074331104,117.371569301,40
48.4949832776,108.719272575,117.372763216,40
48.8294314381,108.508528428,117.356446446,40
49.1638795987,108.519481605,117.293798078,40
49.4983277592,108.678762542,117.356058647,40
49.8327759197,108.852006689,117.481008797,40
50.1672240803,109.093645485,117.665916872,40
50.5016722408,109.404264214,117.850283504,40
50.8361204013,109.609866221,117.954715096,40
51.1705685619,109.895819398,118.130921999,40
51.5050167224,110.554013378,118.364502207,40
51.8394648829,111.215259197,118.565652269,40
52.1739130435,111.74673913,118.756589564,40
52.508361204,112.340677258,119.073717685,40
52.8428093645,113.146989967,119.466512407,40
53.1772575251,114.041555184,119.925625164,40
53.5117056856,114.995025084,120.480245069,40
53.8461538462,116.153846154,121.104804482,40
54.1806020067,117.309113712,121.69719478,40
54.5150501672,118.349080268,122.210257947,40
54.8494983278,119.515133779,122.70492413,40
55.1839464883,120.831605351,123.298011408,40
55.5183946488,122.282190635,123.982521021,40
55.8528428094,123.657943144,124.724896543,40
56.1872909699,124.924456522,125.458741712,40
56.5217391304,126.279347826,126.21311413,40
56.856187291,127.734322742,126.89629468,40
57.1906354515,129.006521739,127.521169487,40
57.525083612,130.085869565,128.166436777,40
57.8595317726,131.384908027,128.872749478,40
58.1939799331,132.882608696,129.621528303,40
58.5284280936,134.359489967,130.414186792,40
58.8628762542,135.559824415,131.108065555,40
59.1973244147,136.695568562,131.833530605,40
59.5317725753,137.931981605,132.636313743,40
59.8662207358,139.135702341,133.363311854,40
60.2006688963,140.507190635,134.151179079,40
60.5351170569,141.844230769,134.939795261,40
60.8695652174,143.120652174,135.730962866,40
61.2040133779,144.204640468,136.404411424,40
61.5384615385,145.238461538,137.000886275,40
61.872909699,146.187625418,137.526861567,40
62.2073578595,147.171404682,137.99689392,40
62.5418060201,148.000292642,138.306216136,40
62.8762541806,148.746906355,138.609663912,40
63.2107023411,149.515217391,139.047353207,40
63.5451505017,150.194565217,139.473838326,40
63.8795986622,150.84506689,139.931096361,40
64.2140468227,151.69958194,140.400689983,40
64.5484949833,152.617558528,140.895541771,40
64.8829431438,153.262792642,141.325758436,40
65.2173913043,153.683695652,141.63636912,40
65.5518394649,153.790468227,141.799797468,40
65.8862876254,154.060033445,141.933534768,40
66.220735786,154.42867893,142.007988283,40
66.5551839465,154.754138796,142.205022169,40
66.889632107,155.17541806,142.497120999,40
67.2240802676,155.715928094,142.758941944,40
67.5585284281,156.225585284,143.068223611,40
67.8929765886,156.64506689,143.306586632,40
68.2274247492,157.287792642,143.598403581,40
68.5618729097,157.877006689,143.944932679,40
68.8963210702,158.028762542,144.21589852,40
69.2307692308,158.343269231,144.521428508,40
69.5652173913,159.086956522,144.713857224,40
69.8996655518,159.690802676,144.768116231,40
70.2341137124,159.975167224,144.830604249,40
70.5685618729,160.479765886,145.101811461,40
70.9030100334,160.85409699,145.488309502,40
71.237458194,161.092767559,145.687205836,40
71.5719063545,161.448202341,145.668629052,40
71.9063545151,161.476546823,145.568239139,40
72.2408026756,161.374665552,145.344368789,40
72.5752508361,161.418561873,145.122940507,40
72.9096989967,161.424749164,144.947621612,40
73.2441471572,161.422324415,144.827263174,40
73.5785953177,161.40777592,144.599704935,40
73.9130434783,161.32173913,144.221371994,40
74.2474916388,161.205434783,143.794367559,40
74.5819397993,160.746070234,143.198303961,40
74.9163879599,160.281605351,142.646110346,40
75.2508361204,159.569230769,141.98215611,40
75.5852842809,158.554180602,141.099324667,40
75.9197324415,157.737207358,140.285199394,40
76.254180602,156.826672241,139.268553777,40
76.5886287625,156.089381271,138.224444159,40
76.9230769231,155.317307692,137.182247359,40
77.2575250836,154.335367893,136.077231214,40
77.5919732441,153.324749164,134.746269755,40
77.9264214047,152.32090301,133.375481445,40
78.2608695652,151.270652174,132.082839578,40
78.5953177258,150.252090301,130.985875602,40
78.9297658863,149.054138796,129.856665022,40
79.2642140468,147.730183946,128.380963158,40
79.5986622074,146.639423077,126.932108021,40
79.9331103679,145.699331104,125.631503783,40
80.2675585284,144.7409699,124.155115914,40
80.602006689,143.790468227,122.53612583,40
80.9364548495,143.008277592,121.205519913,40
81.27090301,142.499080268,120.118701208,40
81.6053511706,142.454556856,119.391735781,40
81.9397993311,143.469063545,119.506489201,40
82.2742474916,145.047658863,120.590105052,40
82.6086956522,146.741304348,121.840195219,40
82.9431438127,148.585451505,123.077643197,40
83.2775919732,150.851588629,124.663483326,40
83.6120401338,152.986036789,126.520551148,40
83.9464882943,154.966555184,128.587974511,40
84.2809364548,157.000668896,130.820260853,40
84.6153846154,159.744230769,133.636030232,40
84.9498327759,163.235367893,136.940186241,40
85.2842809365,166.727842809,140.441547673,40
85.618729097,170.172491639,144.01738458,40
85.9531772575,173.967976589,147.889396,40
86.2876254181,177.960117057,151.986474474,40
86.6220735786,181.867558528,156.087995059,40
86.9565217391,186.054347826,160.394268995,40
87.2909698997,190.141638796,164.677493949,40
87.6254180602,194.506438127,169.020279979,40
87.9598662207,198.658779264,173.30768987,40
88.2943143813,202.452842809,177.488254711,40
88.6287625418,206.299498328,181.652982565,40
88.9632107023,210.026672241,185.591280245,40
89.2976588629,213.593812709,189.482179051,40
89.6321070234,216.870735786,193.012026801,40
89.9665551839,220.074498328,196.477096187,40
90.3010033445,223.273996656,199.957272416,40
90.635451505,226.350125418,203.37565177,40
90.9698996656,229.05882107,206.587183275,40
91.3043478261,231.946195652,209.434189712,40
91.6387959866,234.797700669,212.116060637,40
91.9732441472,237.292391304,214.734178334,40
92.3076923077,239.875,217.59193574,40
92.6421404682,242.348494983,220.437941389,40
92.9765886288,244.602675585,223.136189612,40
93.3110367893,246.784280936,225.774238101,40
93.6454849498,248.975167224,228.296874567,40
93.9799331104,251.290886288,230.855635388,40
94.3143812709,253.882608696,233.647776373,40
94.6488294314,256.252508361,236.306786509,40
94.983277592,258.076672241,238.470342681,40
95.3177257525,259.793979933,240.481604754,40
95.652173913,261.368478261,242.374262803,40
95.9866220736,262.922658863,244.211482556,40
96.3210702341,264.380267559,245.931612033,40
96.6555183946,265.762959866,247.638934678,40
96.9899665552,267.035953177,249.273479571,40
97.3244147157,268.079598662,250.726188998,40
97.6588628763,269.080560201,252.05186934,40
97.9933110368,269.878010033,253.138702499,40
98.3277591973,270.541095318,254.118349543,40
98.6622073579,270.984280936,254.872451476,40
98.9966555184,271.461371237,255.509861942,40
99.3311036789,272.048996656,256.129611496,40
99.6655518395,272.432943144,256.665296981,40
100,272.75,257.169107787,40
