time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,96,222,53,55,254,130,203,277,10.56,1275,QS,provisional_assumed_short_to_long,0
0.01,95,222,52.000000000000909,55,254,130,202.99999999999909,277,10.550000000000237,1274.9999999999764,QS,provisional_assumed_short_to_long,0
0.02,95,222,52.999999999979082,55,254,130,202.00000000002092,277,10.560000000000036,1273.9999999999891,QS,provisional_assumed_short_to_long,0
0.03,94.000000000020009,222,52.000000000020009,55,253.00000000002001,130,202,276.00000000002001,10.58,1267.9999999999618,QS,provisional_assumed_short_to_long,0
0.04,94,222,52,55,253.9999999999809,130,202,276,10.58,1266.4999999999604,QS,provisional_assumed_short_to_long,0
0.05,94.99999999998181,222,52,55,254,130,202,276,10.580000000000274,1265,QS,provisional_assumed_short_to_long,0
0.06,95,221.00000000001728,51.00000000001728,55,253.00000000001728,129.00000000001728,201.00000000001728,276.99999999998272,10.59,1264.9999999999945,QS,provisional_assumed_short_to_long,0
0.07,94.000000000016371,221,51,55,253.99999999998363,129,200.00000000001637,277,10.590000000000291,1264,QS,provisional_assumed_short_to_long,0
0.08,94,221.99999999998454,51.999999999984539,55,253.00000000001546,129,200,277,10.599999999999854,1263.9999999999782,QS,provisional_assumed_short_to_long,0
0.09,94,221.00000000001455,52,55,253,129,200,277,10.580000000000291,1261.0000000000437,QS,provisional_assumed_short_to_long,0
0.10,94,221,52,55,253.99999999998636,129,200,277.99999999998636,10.609999999999953,1262.9999999999864,QS,provisional_assumed_short_to_long,0
0.11,94,220.00000000001273,52,55,253.00000000001273,129,198.00000000002547,277.00000000001273,10.604999999999949,1261.499999999985,QS,provisional_assumed_short_to_long,0
0.12,94.999999999988177,219.00000000001182,52,55,253.99999999998818,129,198,277,10.599999999999563,1260.0000000000218,QS,provisional_assumed_short_to_long,0
0.13,94.500000000005457,219.49999999999454,51.500000000005457,55,253.50000000000546,129,198,277,10.560000000000437,1261.9999999999782,QS,provisional_assumed_short_to_long,0
0.14,94.000000000005002,219.999999999995,51.000000000005002,55,253.000000000005,129,198,277,10.56,1261,QS,provisional_assumed_short_to_long,0
0.15,94.999999999990905,220,51.999999999990905,55,253,129,198,277,10.56,1261,QS,provisional_assumed_short_to_long,0
0.16,95,220,52,53.000000000016371,253.99999999999181,129,198,277,10.560000000000146,1258.9999999999709,QS,provisional_assumed_short_to_long,0
0.17,94.000000000007276,220,52,54.999999999985448,253.00000000000728,129,198,277,10.569999999999927,1257.0000000000146,QS,provisional_assumed_short_to_long,0
0.18,94,219.00000000000637,51.000000000006366,55,253.99999999999363,129,198,276.00000000000637,10.57,1255.5000000000095,QS,provisional_assumed_short_to_long,0
0.19,94,219.99999999999454,51.999999999994543,55,254,129,197.00000000000546,276,10.57,1254.0000000000082,QS,provisional_assumed_short_to_long,0
0.20,94,220,52,55,254,129,197,276,10.58,1255.9999999999272,QS,provisional_assumed_short_to_long,0
0.21,94,219.00000000000364,51.000000000003638,55,254,129.99999999999636,197.99999999999636,276,10.58,1252.0000000000146,QS,provisional_assumed_short_to_long,0
0.22,94,219,51.999999999997272,55,253.00000000000273,129.00000000000273,198,276,10.6499999999998,1247,QS,provisional_assumed_short_to_long,0
0.23,94,219.99999999999818,51.000000000001819,55,253,129,198,276,10.640000000000018,1247,QS,provisional_assumed_short_to_long,0
0.24,94.999999999999091,219.00000000000091,51,55,253.99999999999909,129.99999999999909,198,276,10.649999999999892,1246,QS,provisional_assumed_short_to_long,0
0.25,96,220,51,55,254,130,199,277,10.644999999999886,1246,QS,provisional_assumed_short_to_long,0
0.26,96,220.00000000000091,51,55,253.00000000000091,130,199,277,10.640000000000001,1246,QS,provisional_assumed_short_to_long,0
