time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing
0.00,36,161,40,52,227,95,164,191,10.369999999999999,1274,QS,provisional_assumed_short_to_long,0
0.01,36,160,40,52,227,95,163.99999999999909,191,10.370000000000008,1275,QS,provisional_assumed_short_to_long,0
0.02,35.999999999998181,160.00000000000182,39.999999999996362,52,227,95.000000000001819,163.00000000000182,191,10.379999999999983,1275.0000000000146,QS,provisional_assumed_short_to_long,0
0.03,35.000000000002728,161,38.000000000005457,52,227,95.999999999997272,164,191,10.369999999999999,1283,QS,provisional_assumed_short_to_long,0
0.04,36,160.99999999999636,39.999999999996362,52,227.00000000000364,95.000000000003638,164,191,10.369999999999999,1282.9999999999964,QS,provisional_assumed_short_to_long,0
0.05,36,160.00000000000455,38.999999999995453,52,228,96,164,191,10.369999999999999,1282.0000000000023,QS,provisional_assumed_short_to_long,0
0.06,36.000000000005457,161,38.000000000010914,52,228,96,164,191,10.369999999999999,1282.5000000000027,QS,provisional_assumed_short_to_long,0
0.07,36.999999999993634,161,40,52,228,95.999999999993634,164,191.00000000000637,10.370000000000063,1282.9999999999936,QS,provisional_assumed_short_to_long,0
0.08,36.000000000007276,161,39.999999999985448,52,227.99999999999272,95.000000000007276,164,191.99999999999272,10.379999999999928,1281.9999999999927,QS,provisional_assumed_short_to_long,0
0.09,37,161,38,52,227.00000000000819,95.999999999991815,164,191.00000000000819,10.369999999999836,1281.0000000001064,QS,provisional_assumed_short_to_long,0
0.10,37,161,38.00000000001819,52,227.99999999999091,95,164,191.99999999999091,10.349999999999909,1294,QS,provisional_assumed_short_to_long,0
0.11,37.000000000010004,161,39.999999999979991,52,227.00000000001,95.000000000010004,164,191.00000000001,10.340000000000099,1293.99999999999,QS,provisional_assumed_short_to_long,0
0.12,38.000000000010914,161,38.000000000021828,52,228,96,164,192,10.35,1292.9999999999891,QS,provisional_assumed_short_to_long,0
0.13,39.000000000011823,161,39.999999999976353,52,228,96,164,192,10.35,1292,QS,provisional_assumed_short_to_long,0
0.14,40,161.00000000001273,38.000000000025466,52,228,96,164,192.00000000001273,10.35,1292,QS,provisional_assumed_short_to_long,0
0.15,40,162,40,52,228,96,164.00000000001364,192.99999999998636,10.350000000000136,1292,QS,provisional_assumed_short_to_long,0
0.16,40.000000000014552,162,39.999999999970896,52,228,96,165,192,10.359999999999999,1292,QS,provisional_assumed_short_to_long,0
0.17,41,162,38.000000000030923,52,228,96.000000000015461,165.00000000001546,192,10.360000000000154,1291.9999999999536,QS,provisional_assumed_short_to_long,0
0.18,41.000000000016371,162.00000000001637,40,52,228,97,166.00000000001637,192.00000000001637,10.369999999999935,1289.0000000000191,QS,provisional_assumed_short_to_long,0
0.19,42,162.99999999998272,40,51.99999999998272,228.00000000001728,97,167,192.99999999996544,10.379999999999946,1298.9999999999454,QS,provisional_assumed_short_to_long,0
0.20,42.00000000001819,162.00000000001819,39.99999999996362,51,229,97,167,191.00000000001819,10.380000000000001,1299,QS,provisional_assumed_short_to_long,0
0.21,43,163,38,51.000000000019099,229,97,167.0000000000191,192,10.380000000000001,1299,QS,provisional_assumed_short_to_long,0
0.22,43,162.99999999997999,38.000000000040018,51.999999999979991,229.00000000002001,97,168,191.99999999997999,10.380000000000001,1299,QS,provisional_assumed_short_to_long,0
0.23,43,162.00000000002092,39.999999999958163,51.000000000020918,230,97,167.99999999997908,191.00000000006276,10.389999999999983,1297.0000000000036,QS,provisional_assumed_short_to_long,0
0.24,43,162.99999999999909,38.000000000001819,51.999999999999091,230,97,167.00000000000091,193.99999999999727,10.390000000000001,1297.9999999999991,QS,provisional_assumed_short_to_long,0
0.25,43,164,40,52,230,97,168,194,10.380000000000001,1291,QS,provisional_assumed_short_to_long,0
0.26,42.999999999999091,164,40,52,230,97,168,194.00000000000091,10.390000000000001,1298,QS,provisional_assumed_short_to_long,0
0.27,42.000000000003645,164.00000000000182,40,52,230,97,168,195,10.390000000000001,1298,QS,provisional_assumed_short_to_long,0
0.28,44.000000000005464,165,39.999999999994536,52,230,97,168,195,10.390000000000001,1298,QS,provisional_assumed_short_to_long,0
0.29,46,165,38.000000000007269,52,230,97,168.00000000000364,195.00000000000364,10.389999999999965,1297.9999999999854,QS,provisional_assumed_short_to_long,0
0.30,46,165,40,52,230.00000000000455,96.999999999995453,169,196,10.380000000000001,1293.9999999999955,QS,provisional_assumed_short_to_long,0
0.31,46,165.00000000000546,40,52,231,96.000000000005457,169,196,10.380000000000164,1292.9999999999727,QS,provisional_assumed_short_to_long,0
0.32,46,165.99999999999363,39.999999999987267,52,231,97,169,196,10.41,1287.9999999999936,QS,provisional_assumed_short_to_long,0
0.33,46.000000000007276,165.00000000000728,38.000000000014552,51.999999999992724,231.00000000000728,97,168.99999999999272,196.00000000000728,10.41,1286.9999999999964,QS,provisional_assumed_short_to_long,0
0.34,47.000000000008185,166,39.999999999983622,51.000000000008185,231.99999999999181,97,168,197,10.41,1286.4999999999959,QS,provisional_assumed_short_to_long,0
0.35,48,166,38.000000000018197,52,230.99999999999091,97,168.00000000000909,197,10.410000000000091,1286,QS,provisional_assumed_short_to_long,0
0.36,48.000000000010004,166,40,51.999999999989996,230.00000000001,96.999999999989996,169,197,10.42,1286,QS,provisional_assumed_short_to_long,0
0.37,49,166,39.999999999989086,51.000000000010914,231,96.000000000010914,168.99999999998909,197,10.42,1286,QS,provisional_assumed_short_to_long,0
0.38,49,166,39.000000000011823,52,231,97,168.00000000001182,197.00000000001182,10.42,1285.9999999999882,QS,provisional_assumed_short_to_long,0
0.39,49,166.00000000001273,40,52,231,97,169,198,10.419999999999364,1285.0000000000127,QS,provisional_assumed_short_to_long,0
0.40,49.000000000013642,166.99999999998636,39.999999999972708,51.999999999986358,231,97,169,198,10.369999999999999,1286.0000000000136,QS,provisional_assumed_short_to_long,0
0.41,50,166.00000000001455,38,51.000000000014552,231,97,169,198.00000000001455,10.369999999999999,1287,QS,provisional_assumed_short_to_long,0
0.42,50,167,38.000000000030923,52,231,97.000000000015461,169,199,10.369999999999999,1287,QS,provisional_assumed_short_to_long,0
0.43,50,166.99999999998363,40,52,231,98,169,199,10.369999999999999,1287,QS,provisional_assumed_short_to_long,0
0.44,50,166.00000000001728,40,52,231,98,169,199,10.369999999999999,1286.0000000000055,QS,provisional_assumed_short_to_long,0
0.45,50,167,40,52,231,97.99999999996362,169,199,10.360000000000046,1284.0000000000091,QS,provisional_assumed_short_to_long,0
0.46,49.999999999980901,167,39.999999999980901,52,231,96.000000000019099,169,199.0000000000191,10.369999999999964,1282.0000000000073,QS,provisional_assumed_short_to_long,0
0.47,49,167,39.000000000020009,52,231,97.000000000020009,169,199.99999999997999,10.389999999999946,1277.0000000000136,QS,provisional_assumed_short_to_long,0
0.48,49,167,39.99999999995817,52,231,98,169,199,10.424999999999937,1273.5000000000064,QS,provisional_assumed_short_to_long,0
0.49,49,167,38.000000000001819,52,231,98,169,199,10.459999999999969,1270.0000000000032,QS,provisional_assumed_short_to_long,0
0.50,49,167,40,52,231,97,168,200,10.460000000000001,1271,QS,provisional_assumed_short_to_long,0
0.51,49,167,39.999999999998181,52,231,97,168.00000000000091,200,10.449999999999999,1270.9999999999991,QS,provisional_assumed_short_to_long,0
0.52,49.000000000003645,167,38.000000000003645,52,231,97,169,200,10.449999999999999,1269.9999999999982,QS,provisional_assumed_short_to_long,0
0.53,51.000000000005464,167.00000000000273,40,52,231,97,169,200,10.449999999999973,1269.0000000000027,QS,provisional_assumed_short_to_long,0
0.54,52.999999999996355,168,40,52,231,97.000000000003638,169,200,10.439999999999889,1269.9999999999673,QS,provisional_assumed_short_to_long,0
0.55,52,168,39.999999999995445,52,231,98,168.99999999999545,200,10.41,1260.9999999999955,QS,provisional_assumed_short_to_long,0
0.56,52,168,39.000000000005464,52,231,98,168.00000000000546,200,10.41,1259.9999999999945,QS,provisional_assumed_short_to_long,0
0.57,52,168.00000000000637,40,52,231,97.999999999993634,169,200,10.409999999999936,1259.0000000000127,QS,provisional_assumed_short_to_long,0
0.58,52,169,39.999999999985455,52,231,97.000000000007276,169,200,10.399999999999928,1260.9999999999927,QS,provisional_assumed_short_to_long,0
0.59,52.000000000008185,169,38.000000000016364,52,231,98,169,200,10.390000000000082,1260.0000000000082,QS,provisional_assumed_short_to_long,0
0.60,52.999999999990905,168.99999999999091,40,51.999999999981817,231.00000000000909,98,169,199.99999999999091,10.39999999999991,1261.0000000000091,QS,provisional_assumed_short_to_long,0
0.61,52,168,40,50.000000000020009,231.99999999999,98,169,199.00000000001,10.3900000000001,1262.00000000001,QS,provisional_assumed_short_to_long,0
0.62,52,168,40,52,231.00000000001091,98,169,200,10.4,1262.9999999999945,QS,provisional_assumed_short_to_long,0
0.63,51.999999999988177,168,40,52,232,98,169,200,10.4,1262.4999999999941,QS,provisional_assumed_short_to_long,0
0.64,51,168,40,52,232,98,169,200,10.399999999999746,1262.0000000000255,QS,provisional_assumed_short_to_long,0
0.65,51,168.00000000001364,40,52,232,97.999999999986358,169,200.00000000001364,10.380000000000409,1264.0000000000273,QS,provisional_assumed_short_to_long,0
0.66,50.999999999985448,169,40,52,232,97.000000000014552,169,200.99999999998545,10.409999999999854,1266.0000000000146,QS,provisional_assumed_short_to_long,0
0.67,50,168.99999999998454,39.99999999996907,52,232,97.999999999984539,169,200.00000000001546,10.399999999999846,1267.0000000000464,QS,provisional_assumed_short_to_long,0
0.68,49.999999999983622,168,38,52,232,97.000000000016371,168.99999999998363,201,10.390000000000065,1269.9999999999809,QS,provisional_assumed_short_to_long,0
0.69,49.000000000017288,168.00000000001728,38.000000000034575,52,232,98,168.00000000001728,201,10.370000000000108,1272.9999999999836,QS,provisional_assumed_short_to_long,0
0.70,50,169,40,52,232,98,169,201,10.374999999999977,1273.4999999999977,QS,provisional_assumed_short_to_long,0
0.71,50,169,39.999999999961808,52,232,97.999999999980901,169,201,10.379999999999983,1273.9999999999982,QS,provisional_assumed_short_to_long,0
0.72,49.999999999979991,169,38.000000000040011,52,232,97.000000000020009,169,201,10.370000000000026,1273.0000000000027,QS,provisional_assumed_short_to_long,0
0.73,49,169,39.999999999979082,52,232,98,169,201,10.379999999999983,1274.9999999999964,QS,provisional_assumed_short_to_long,0
0.74,49,169,39.000000000000909,52,232,98,169,201,10.389999999999992,1274.0000000000009,QS,provisional_assumed_short_to_long,0
0.75,49,169,39,52,232,98,169,201,10.390000000000001,1274,QS,provisional_assumed_short_to_long,0
0.76,50,169,40,52,231.00000000000091,98,169,201,10.389999999999983,1275.0000000000073,QS,provisional_assumed_short_to_long,0
0.77,50,169,40,52,232,98,168.99999999999818,201,10.369999999999999,1283,QS,provisional_assumed_short_to_long,0
0.78,50.000000000002728,168.99999999999727,40,52,232,98,168.00000000000273,201,10.369999999999999,1283,QS,provisional_assumed_short_to_long,0
0.79,50.999999999996355,168.00000000000364,40,52,232,97.999999999996362,169,201,10.369999999999999,1282.9999999999927,QS,provisional_assumed_short_to_long,0
0.80,50,169,40,52,232,97.000000000004547,169,200.99999999999545,10.370000000000045,1281,QS,provisional_assumed_short_to_long,0
0.81,49.999999999994536,169,40,52,232,97.999999999994543,169,200,10.380000000000056,1281.0000000000055,QS,provisional_assumed_short_to_long,0
0.82,49,169,40,52,232,97.000000000006366,169,200.00000000000637,10.389999999999937,1281.9999999999936,QS,provisional_assumed_short_to_long,0
0.83,48.999999999992717,169,40,52,232,98,169,201,10.380000000000001,1280.9999999999927,QS,provisional_assumed_short_to_long,0
0.84,48.000000000008185,169,40,52,232,98,169.00000000000819,200.99999999999181,10.380000000000001,1279.9999999999918,QS,provisional_assumed_short_to_long,0
0.85,48.999999999990905,169,39.999999999990905,52,232,97.999999999990905,169.99999999999091,200.00000000000909,10.379999999999637,1279.0000000001455,QS,provisional_assumed_short_to_long,0
0.86,48,169,39.000000000010004,52,232,97.000000000010004,169.00000000001,200.99999999999,10.34,1295,QS,provisional_assumed_short_to_long,0
0.87,48,168.99999999998909,40,52,232,97.999999999989086,169.99999999998909,200,10.339999999999892,1294.9999999999782,QS,provisional_assumed_short_to_long,0
