normalized_sssw_percent,fmg_channel_6_mean,fmg_channel_6_standard_deviation,contributing_trace_count
65.2173913043,220.502717391,159.680472768,40
65.5518394649,216.663168896,159.846047942,40
65.8862876254,211.587750836,158.702429602,40
66.220735786,206.104431438,156.435396714,40
66.5551839465,200.546279264,154.886785783,40
66.889632107,194.773996656,153.632126053,40
67.2240802676,190.032859532,152.020311894,40
67.5585284281,186.393812709,150.035035255,40
67.8929765886,182.767265886,146.618804912,40
68.2274247492,179.235994983,141.901097915,40
68.5618729097,172.569816054,138.318529676,40
68.8963210702,165.585033445,133.132560282,40
69.2307692308,158.130769231,128.660497931,40
69.5652173913,151.008152174,125.19462275,40
69.8996655518,147.437792642,123.561934596,40
70.2341137124,145.253929766,122.492473175,40
70.5685618729,144.643478261,121.947345306,40
70.9030100334,144.217976589,122.037849925,40
71.237458194,146.877884615,122.959565197,40
71.5719063545,150.144523411,124.677231171,40
71.9063545151,153.009364549,127.337118615,40
72.2408026756,157.026254181,129.952666819,40
72.5752508361,159.350167224,132.30246633,40
72.9096989967,161.605309365,133.831735305,40
73.2441471572,164.101839465,135.464682133,40
73.5785953177,165.479055184,135.966246145,40
73.9130434783,166.37826087,136.09822262,40
74.2474916388,167.645735786,135.218123431,40
74.5819397993,168.346655518,132.611143667,40
74.9163879599,167.247240803,128.915028667,40
75.2508361204,164.118018395,125.209325564,40
75.5852842809,160.091471572,121.201988057,40
75.9197324415,159.280936455,118.087807577,40
76.254180602,162.768018395,115.60696572,40
76.5886287625,164.98729097,114.841914421,40
76.9230769231,168.551923077,115.956809621,40
77.2575250836,171.197993311,119.845344036,40
77.5919732441,173.231396321,125.579929697,40
77.9264214047,172.201254181,132.289022939,40
78.2608695652,175.630978261,137.475340931,40
78.5953177258,180.464464883,141.991521839,40
78.9297658863,182.861998328,145.435995744,40
79.2642140468,184.80326087,149.465004361,40
79.5986622074,186.4284699,151.952947494,40
79.9331103679,187.143812709,154.02925158,40
80.2675585284,186.590593645,156.603537215,40
80.602006689,187.042307692,156.942889854,40
80.9364548495,187.118478261,155.785375424,40
81.27090301,187.380518395,154.417980372,40
81.6053511706,189.567725753,152.456252947,40
81.9397993311,191.436622074,150.757691453,40
82.2742474916,193.029264214,148.517440449,40
82.6086956522,194.258695652,145.150903713,40
82.9431438127,193.034531773,139.186623515,40
83.2775919732,190.384949833,133.859587053,40
83.6120401338,188.53729097,130.885622715,40
83.9464882943,185.739130435,130.276361566,40
84.2809364548,183.484448161,130.65964158,40
84.6153846154,182.588461538,130.345962673,40
84.9498327759,182.365050167,131.059359768,40
85.2842809365,183.147826087,129.777567088,40
85.618729097,184.423244147,125.713047701,40
85.9531772575,183.374414716,120.574091271,40
86.2876254181,180.571780936,114.957757174,40
86.6220735786,177.451254181,109.918046657,40
86.9565217391,174.583152174,105.317014224,40
87.2909698997,170.040133779,100.494728523,40
87.6254180602,166.493896321,97.125473413,40
87.9598662207,163.506145485,94.5147073228,40
88.2943143813,161.909866221,92.4699843676,40
88.6287625418,160.463545151,92.6064477196,40
88.9632107023,159.701086957,92.7565694082,40
89.2976588629,158.630518395,93.1825674136,40
89.6321070234,160.002508361,94.0834769986,40
89.9665551839,163.787165552,95.5038791427,40
90.3010033445,167.268561873,99.6741778858,40
90.635451505,170.640133779,104.531844258,40
90.9698996656,171.313377926,107.244918987,40
91.3043478261,175.493478261,110.831021241,40
91.6387959866,180.205769231,113.824563588,40
91.9732441472,183.864882943,116.441251801,40
92.3076923077,186.734615385,118.563785731,40
92.6421404682,189.787625418,120.576909563,40
92.9765886288,194.471571906,122.443281612,40
93.3110367893,199.11270903,125.461696735,40
93.6454849498,205.079765886,128.267580228,40
93.9799331104,210.688712375,130.976644635,40
94.3143812709,216.676672241,133.896955481,40
94.6488294314,223.133695652,135.636435199,40
94.983277592,229.847491639,136.686238478,40
95.3177257525,236.909197324,137.167033866,40
95.652173913,240.160326087,138.32374482,40
95.9866220736,236.185242475,141.734644813,40
96.3210702341,235.308946488,145.802614669,40
96.6555183946,238.597575251,151.408096559,40
96.9899665552,242.072240803,159.487339507,40
97.3244147157,247.001421405,167.000824648,40
97.6588628763,252.175292642,174.370359497,40
97.9933110368,259.731061873,181.19273234,40
98.3277591973,267.198620401,188.39718941,40
98.6622073579,274.335911371,195.552223673,40
98.9966555184,279.833110368,203.577906892,40
99.3311036789,285.581814381,210.073595846,40
99.6655518395,288.272533445,215.731753271,40
100,290.7375,219.659195901,40
