normalized_sssw_percent,fmg_channel_1_mean,fmg_channel_1_standard_deviation,contributing_trace_count
19.7324414716,288.623160535,182.430859055,40
20.0668896321,289.32541806,182.916751548,40
20.4013377926,289.102759197,181.996830411,40
20.7357859532,290.28833612,180.596583129,40
21.0702341137,291.191137124,178.846804626,40
21.4046822742,293.818227425,177.263271671,40
21.7391304348,295.902173913,175.716985931,40
22.0735785953,295.942140468,176.816631046,40
22.4080267559,299.409448161,182.997459066,40
22.7424749164,301.366220736,186.998146932,40
23.0769230769,306.442307692,190.524265604,40
23.4113712375,310.474414716,195.042936712,40
23.745819398,316.394899666,199.327511207,40
24.0802675585,321.444397993,201.685314769,40
24.4147157191,325.651588629,204.103179586,40
24.7491638796,328.773536789,207.673118325,40
25.0836120401,331.568478261,209.726561913,40
25.4180602007,333.097198997,209.68410549,40
25.7525083612,334.555100334,208.438689547,40
26.0869565217,336.308695652,208.198125658,40
26.4214046823,334.531730769,207.141520083,40
26.7558528428,333.482608696,205.035323495,40
27.0903010033,333.499498328,203.987583272,40
27.4247491639,333.534448161,205.159789818,40
27.7591973244,332.941638796,207.388515348,40
28.0936454849,334.491931438,208.960497906,40
28.4280936455,336.164548495,211.73937368,40
28.762541806,336.529180602,213.491708099,40
29.0969899666,337.193896321,214.393703257,40
29.4314381271,336.859406354,216.195295276,40
29.7658862876,336.643896321,217.647499304,40
30.1003344482,336.279473244,217.723308457,40
30.4347826087,336.6,216.721653214,40
30.7692307692,336.598076923,214.553872828,40
31.1036789298,334.222742475,212.263185785,40
31.4381270903,330.65083612,208.956576355,40
31.7725752508,327.523913043,206.293766339,40
32.1070234114,324.155852843,202.994042748,40
32.4414715719,319.464966555,198.47082269,40
32.7759197324,314.135702341,195.121626575,40
33.110367893,311.002842809,193.463259209,40
33.4448160535,312.626588629,192.825859691,40
33.779264214,312.930602007,193.271726836,40
34.1137123746,312.736413043,193.302476934,40
34.4481605351,313.436204013,193.209171918,40
34.7826086957,314.208695652,193.792255762,40
35.1170568562,317.283068562,193.741368464,40
35.4515050167,323.704138796,194.926712892,40
35.7859531773,329.39590301,198.214296246,40
36.1204013378,335.740635452,203.131452714,40
36.4548494983,341.901421405,207.017498929,40
36.7892976589,347.472491639,210.465169662,40
37.1237458194,352.86229097,213.111507967,40
37.4581939799,357.571864548,216.29954705,40
37.7926421405,361.425,220.093930413,40
38.127090301,363.177382943,222.875300997,40
38.4615384615,362.996153846,225.610466356,40
38.7959866221,365.020861204,228.269538546,40
39.1304347826,367.636956522,230.201036606,40
39.4648829431,369.359573579,233.412645421,40
39.7993311037,368.983528428,236.491970657,40
40.1337792642,368.898704013,237.953692068,40
40.4682274247,368.427006689,239.457685032,40
40.8026755853,367.418729097,239.961103787,40
41.1371237458,367.654389632,240.726660241,40
41.4715719064,369.377048495,241.519386861,40
41.8060200669,370.725961538,242.913222318,40
42.1404682274,373.703093645,245.744952634,40
42.474916388,374.827048495,247.204607798,40
42.8093645485,374.81145485,248.005609866,40
43.143812709,376.019941472,247.110426602,40
43.4782608696,376.0625,245.783837128,40
43.8127090301,376.083444816,242.942259497,40
44.1471571906,373.905183946,240.784151182,40
44.4816053512,371.040133779,237.749300868,40
44.8160535117,365.852006689,233.478304836,40
45.1505016722,358.676755853,227.912907034,40
45.4849498328,351.129974916,224.478182963,40
45.8193979933,344.648494983,222.424250056,40
46.1538461538,339.945192308,221.173478708,40
46.4882943144,336.545150502,219.917661955,40
46.8227424749,333.885451505,220.930638627,40
47.1571906355,334.859949833,224.591372674,40
47.491638796,335.680852843,227.967446511,40
47.8260869565,337.994565217,232.061807772,40
48.1605351171,340.106856187,234.801360733,40
48.4949832776,341.482107023,235.985868741,40
48.8294314381,341.908862876,237.838823999,40
49.1638795987,342.458026756,238.918614556,40
49.4983277592,343.489966555,239.209851916,40
49.8327759197,344.428762542,237.712217996,40
50.1672240803,343.57395485,235.414992188,40
50.5016722408,342.463252508,233.565865705,40
50.8361204013,340.448578595,232.533496829,40
51.1705685619,342.744899666,233.182968807,40
51.5050167224,345.814255853,234.706824289,40
51.8394648829,346.960535117,237.733976055,40
52.1739130435,349.767391304,239.609900216,40
52.508361204,354.524958194,241.475892438,40
52.8428093645,357.665593645,241.90550439,40
53.1772575251,359.280434783,243.891756481,40
53.5117056856,361.7034699,245.983729224,40
53.8461538462,363.621153846,246.983029588,40
54.1806020067,364.844816054,247.246461012,40
54.5150501672,366.666220736,247.145372644,40
54.8494983278,368.427926421,247.248407693,40
55.1839464883,370.724038462,247.084839754,40
55.5183946488,373.518394649,246.649839607,40
55.8528428094,376.476839465,245.949194039,40
56.1872909699,381.166513378,245.029517022,40
56.5217391304,384.834782609,244.258510763,40
56.856187291,386.822115385,243.014118584,40
57.1906354515,387.256145485,242.391998241,40
57.525083612,385.105936455,241.90127319,40
57.8595317726,382.402842809,242.191455425,40
58.1939799331,378.306396321,242.056381929,40
58.5284280936,374.119063545,240.430259241,40
58.8628762542,369.510785953,237.518201245,40
59.1973244147,365.288419732,233.542537927,40
59.5317725753,362.352926421,230.631041129,40
59.8662207358,362.174247492,228.785938057,40
60.2006688963,362.239214047,228.80470876,40
60.5351170569,361.87909699,227.340683524,40
60.8695652174,361.258152174,225.143496889,40
61.2040133779,359.611120401,224.192176452,40
61.5384615385,356.7625,222.061781059,40
61.872909699,353.569732441,220.347831483,40
62.2073578595,351.278093645,219.267712111,40
62.5418060201,348.013210702,218.404581335,40
62.8762541806,343.733653846,216.092342648,40
63.2107023411,339.091053512,212.435589488,40
63.5451505017,335.997240803,210.177765772,40
63.8795986622,332.976672241,208.823425687,40
64.2140468227,330.444565217,208.79177672,40
64.5484949833,328.542934783,209.486764105,40
64.8829431438,326.212458194,209.887871281,40
65.2173913043,322.184782609,209.323540286,40
65.5518394649,317.256020067,207.244774971,40
65.8862876254,311.119941472,204.083484173,40
66.220735786,304.478846154,200.876498833,40
66.5551839465,297.762834448,198.319891895,40
66.889632107,292.771571906,196.979818945,40
67.2240802676,286.859364548,195.881394253,40
67.5585284281,279.918060201,195.013605921,40
67.8929765886,274.509322742,192.427622969,40
68.2274247492,270.264506689,188.42442302,40
68.5618729097,265.07416388,182.40224426,40
68.8963210702,259.259782609,175.44380223,40
69.2307692308,252.596153846,168.069152918,40
69.5652173913,247.589130435,161.402538144,40
69.8996655518,243.710284281,157.988786475,40
70.2341137124,243.542976589,155.885582342,40
70.5685618729,243.536956522,154.562069521,40
70.9030100334,245.731103679,156.278760204,40
71.237458194,249.059197324,159.873789981,40
71.5719063545,251.589966555,164.205170344,40
71.9063545151,256.91145485,169.156984406,40
72.2408026756,261.560451505,171.769644422,40
72.5752508361,266.505016722,173.635327595,40
72.9096989967,269.601881271,174.913280732,40
73.2441471572,272.251588629,175.175172279,40
73.5785953177,273.727090301,174.670144443,40
73.9130434783,274.998913043,173.522106938,40
74.2474916388,275.744314381,171.643975748,40
74.5819397993,275.431020067,168.653834919,40
74.9163879599,273.571822742,165.641770549,40
75.2508361204,271.089172241,161.291759773,40
75.5852842809,268.685451505,156.66857001,40
75.9197324415,269.420234114,153.834691344,40
76.254180602,275.460785953,155.407545739,40
76.5886287625,281.964841137,160.394442742,40
76.9230769231,285.936538462,166.258232111,40
77.2575250836,288.541555184,171.043768837,40
77.5919732441,289.308319398,173.802708797,40
77.9264214047,289.347240803,175.762812,40
78.2608695652,293.190217391,178.188769867,40
78.5953177258,295.731354515,181.726587432,40
78.9297658863,296.948871237,185.604366959,40
79.2642140468,297.615133779,188.979460287,40
79.5986622074,297.653302676,191.338456849,40
79.9331103679,297.645150502,193.013906275,40
80.2675585284,297.56722408,193.741107458,40
80.602006689,297.307901338,193.968663563,40
80.9364548495,297.845401338,193.833825188,40
81.27090301,299.316137124,193.349940664,40
81.6053511706,302.812583612,193.483658765,40
81.9397993311,306.380351171,193.385422655,40
82.2742474916,309.378135452,193.059084456,40
82.6086956522,311.864673913,193.922568584,40
82.9431438127,312.41166388,190.3052327,40
83.2775919732,310.115217391,183.437670323,40
83.6120401338,306.925,178.737782804,40
83.9464882943,304.414214047,176.015800667,40
84.2809364548,302.762667224,173.874817865,40
84.6153846154,301.607692308,172.967065819,40
84.9498327759,301.288795987,173.456621055,40
85.2842809365,302.911580268,173.232077585,40
85.618729097,304.319314381,170.83688179,40
85.9531772575,303.886538462,166.98008928,40
86.2876254181,302.264046823,160.644530595,40
86.6220735786,299.432608696,154.876338261,40
86.9565217391,296.202173913,151.175962694,40
87.2909698997,294.279891304,148.670017459,40
87.6254180602,289.752048495,146.67278172,40
87.9598662207,285.990050167,144.893905791,40
88.2943143813,281.990802676,144.126453729,40
88.6287625418,280.316889632,144.606307294,40
88.9632107023,279.359197324,145.839269982,40
89.2976588629,278.20083612,147.243235575,40
89.6321070234,282.278846154,150.062128297,40
89.9665551839,287.500710702,154.36756173,40
90.3010033445,293.163252508,160.983660279,40
90.635451505,296.574414716,163.457975715,40
90.9698996656,299.214799331,166.876092722,40
91.3043478261,303.141304348,169.703383439,40
91.6387959866,307.83812709,172.813911655,40
91.9732441472,311.618812709,176.458103323,40
92.3076923077,316.284615385,180.614365087,40
92.6421404682,323.057399666,185.259572844,40
92.9765886288,329.780183946,190.460469206,40
93.3110367893,338.524414716,196.699051483,40
93.6454849498,345.981563545,202.320038993,40
93.9799331104,350.178177258,207.032412664,40
94.3143812709,354.279891304,209.791630058,40
94.6488294314,359.055351171,212.816646516,40
94.983277592,363.080016722,215.831591768,40
95.3177257525,368.797826087,219.046727952,40
95.652173913,373.146195652,221.84742102,40
95.9866220736,372.584197324,221.424428786,40
96.3210702341,370.414005017,222.337286345,40
96.6555183946,375.217892977,225.504404914,40
96.9899665552,377.256354515,231.046798667,40
97.3244147157,382.427508361,237.45628199,40
97.6588628763,386.576254181,243.632518874,40
97.9933110368,393.396237458,247.793730764,40
98.3277591973,398.10840301,252.476207803,40
98.6622073579,403.752424749,257.73207819,40
98.9966555184,406.2034699,262.108178359,40
99.3311036789,407.592474916,265.546623896,40
99.6655518395,409.100501672,267.589334156,40
100,410.1375,269.290015306,40
