normalized_sssw_percent,fmg_channel_3_mean,fmg_channel_3_standard_deviation,contributing_trace_count
47.8260869565,263.442391304,232.433497997,40
48.1605351171,263.916847826,234.141445721,40
48.4949832776,263.245861204,235.684229836,40
48.8294314381,262.726672241,237.127072311,40
49.1638795987,262.665468227,237.674199327,40
49.4983277592,263.072240803,237.850423921,40
49.8327759197,262.652759197,236.982678124,40
50.1672240803,261.84506689,235.628508063,40
50.5016722408,261.299456522,234.570135961,40
50.8361204013,262.255309365,234.755819331,40
51.1705685619,263.436329431,235.246380204,40
51.5050167224,265.273871237,236.170846556,40
51.8394648829,266.913545151,237.865446442,40
52.1739130435,268.932065217,239.874229273,40
52.508361204,269.877633779,241.013713543,40
52.8428093645,270.503010033,241.812277176,40
53.1772575251,271.242140468,242.594650579,40
53.5117056856,272.404055184,243.800362882,40
53.8461538462,274.257692308,244.855530283,40
54.1806020067,276.064423077,246.016729327,40
54.5150501672,278.046153846,247.541723657,40
54.8494983278,279.012123746,248.304598697,40
55.1839464883,280.269105351,249.090377915,40
55.5183946488,281.609866221,249.858414113,40
55.8528428094,282.928344482,250.053497802,40
56.1872909699,283.225334448,248.9149788,40
56.5217391304,283.511956522,248.167060769,40
56.856187291,283.158653846,247.408653417,40
57.1906354515,284.314172241,247.808368268,40
57.525083612,283.618645485,247.622134979,40
57.8595317726,282.493603679,247.042932894,40
58.1939799331,281.297449833,245.892404151,40
58.5284280936,277.285033445,243.753931479,40
58.8628762542,272.775585284,241.320475417,40
59.1973244147,269.935493311,238.611968331,40
59.5317725753,267.51229097,235.987155818,40
59.8662207358,266.515802676,233.586514237,40
60.2006688963,265.929264214,231.990908185,40
60.5351170569,264.665635451,230.71243964,40
60.8695652174,263.386956522,229.990662422,40
61.2040133779,262.07132107,229.873657752,40
61.5384615385,261.141346154,228.906876622,40
61.872909699,260.702550167,228.697401463,40
62.2073578595,260.098411371,228.007651804,40
62.5418060201,259.48423913,227.215451141,40
62.8762541806,259.192474916,226.594298518,40
63.2107023411,258.023076923,225.623187356,40
63.5451505017,257.126588629,224.897215261,40
63.8795986622,256.837959866,224.870795902,40
64.2140468227,257.515050167,225.401236792,40
64.5484949833,257.366847826,225.137563802,40
64.8829431438,257.35367893,225.244632628,40
65.2173913043,256.232608696,224.294228842,40
65.5518394649,253.901923077,221.86550375,40
65.8862876254,251.447031773,219.345799549,40
66.220735786,248.306605351,216.658123451,40
66.5551839465,244.723118729,213.470911456,40
66.889632107,240.366220736,210.352103659,40
67.2240802676,235.804682274,207.249364451,40
67.5585284281,231.606187291,204.329296333,40
67.8929765886,226.863503344,200.631132306,40
68.2274247492,222.340802676,196.400822092,40
68.5618729097,217.423411371,192.084521186,40
68.8963210702,211.147157191,186.63033126,40
69.2307692308,205.411538462,181.059261238,40
69.5652173913,202.251630435,177.998614808,40
69.8996655518,199.697240803,175.483391971,40
70.2341137124,197.66312709,173.720025467,40
70.5685618729,196.034531773,172.541297923,40
70.9030100334,194.158528428,171.636082604,40
71.237458194,193.191346154,172.193496887,40
71.5719063545,194.316555184,173.992129965,40
71.9063545151,196.805434783,176.450503818,40
72.2408026756,199.238628763,178.941596854,40
72.5752508361,201.97416388,181.523317936,40
72.9096989967,204.159991639,183.217669276,40
73.2441471572,206.026254181,184.57157332,40
73.5785953177,207.209866221,184.917803272,40
73.9130434783,208.310869565,184.613539419,40
74.2474916388,209.247909699,184.44350764,40
74.5819397993,209.543812709,183.821953508,40
74.9163879599,209.139632107,182.220306551,40
75.2508361204,207.945861204,179.821538819,40
75.5852842809,208.242683946,178.603831335,40
75.9197324415,207.453846154,176.794266245,40
76.254180602,208.063294314,176.142754048,40
76.5886287625,210.954180602,177.873406937,40
76.9230769231,213.829807692,179.978626872,40
77.2575250836,216.488879599,182.865092564,40
77.5919732441,219.222449833,186.894905421,40
77.9264214047,221.411287625,190.523191233,40
78.2608695652,223.270652174,193.325448016,40
78.5953177258,225.972826087,196.448305891,40
78.9297658863,227.888879599,199.000434518,40
79.2642140468,229.683026756,201.600435133,40
79.5986622074,230.70861204,203.423686144,40
79.9331103679,231.949916388,204.706570261,40
80.2675585284,232.505643813,205.548419483,40
80.602006689,232.157525084,205.618569478,40
80.9364548495,231.506187291,205.123048903,40
81.27090301,230.87458194,204.902830963,40
81.6053511706,231.402508361,204.655856726,40
81.9397993311,231.83319398,204.013550306,40
82.2742474916,231.961036789,203.670695356,40
82.6086956522,231.74076087,202.534154941,40
82.9431438127,230.50472408,199.937466688,40
83.2775919732,230.21187291,198.540291133,40
83.6120401338,229.689966555,197.100001146,40
83.9464882943,228.617809365,196.039516209,40
84.2809364548,228.183068562,195.747737599,40
84.6153846154,226.786538462,195.339583308,40
84.9498327759,226.636120401,195.195674706,40
85.2842809365,226.473035117,193.870112216,40
85.618729097,226.776672241,191.853296666,40
85.9531772575,225.819816054,188.857388968,40
86.2876254181,224.166764214,186.196692015,40
86.6220735786,222.800167224,183.87779834,40
86.9565217391,221.041847826,181.479408003,40
87.2909698997,218.897575251,178.186682983,40
87.6254180602,215.976839465,174.641956408,40
87.9598662207,214.00062709,172.633304015,40
88.2943143813,212.908361204,171.407995654,40
88.6287625418,211.579347826,170.488794766,40
88.9632107023,211.884615385,170.487288699,40
89.2976588629,211.184197324,170.519652359,40
89.6321070234,210.746655518,170.578819025,40
89.9665551839,212.196655518,172.637324277,40
90.3010033445,214.844272575,176.006791984,40
90.635451505,217.070819398,179.479322171,40
90.9698996656,219.322408027,182.255507945,40
91.3043478261,221.356521739,184.254871253,40
91.6387959866,224.063210702,186.58380701,40
91.9732441472,226.988043478,189.000456833,40
92.3076923077,230.875,191.937196712,40
92.6421404682,234.038461538,194.436092509,40
92.9765886288,236.918812709,197.306039148,40
93.3110367893,240.207023411,200.153092226,40
93.6454849498,243.478093645,203.134461193,40
93.9799331104,247.110075251,206.528969249,40
94.3143812709,250.564799331,209.657208823,40
94.6488294314,253.707650502,212.456124557,40
94.983277592,256.915259197,215.434438553,40
95.3177257525,260.046195652,218.07743077,40
95.652173913,262.057065217,219.536987568,40
95.9866220736,263.72048495,221.134117856,40
96.3210702341,266.429431438,224.171128402,40
96.6555183946,268.43319398,226.862651786,40
96.9899665552,273.101881271,231.319734417,40
97.3244147157,277.13235786,236.042645769,40
97.6588628763,281.553553512,240.694751583,40
97.9933110368,286.850041806,245.694799523,40
98.3277591973,293.098787625,250.351336773,40
98.6622073579,299.592182274,255.672675871,40
98.9966555184,304.274456522,260.305137872,40
99.3311036789,308.369607023,264.660685747,40
99.6655518395,310.994356187,267.456296467,40
100,311.525,268.904791469,40
