normalized_sssw_percent,fmg_channel_7_mean,fmg_channel_7_standard_deviation,contributing_trace_count
0,328.2,313.9058139,40
0.334448160535,328.624289298,313.676577923,40
0.66889632107,328.953595318,312.823220177,40
1.00334448161,328.56638796,311.330752382,40
1.33779264214,328.14611204,309.756435847,40
1.67224080268,327.356605351,307.737909449,40
2.00668896321,326.05735786,305.095952677,40
2.34113712375,324.030100334,301.840131478,40
2.67558528428,320.743060201,297.903758386,40
3.01003344482,316.79937291,294.003119163,40
3.34448160535,311.328135451,289.731379009,40
3.67892976589,305.773829431,284.527381951,40
4.01337792642,300.105936455,279.689673679,40
4.34782608696,293.977173913,275.106981251,40
4.68227424749,288.06680602,271.603376355,40
5.01672240803,283.780100334,270.100177232,40
5.35117056856,279.126505017,269.50996762,40
5.6856187291,273.146780936,267.417924652,40
6.02006688963,265.887207358,263.310934863,40
6.35451505017,257.669732441,258.71358141,40
6.6889632107,249.743979933,254.230800417,40
7.02341137124,242.741973244,249.621179073,40
7.35785953177,233.701379599,244.13002483,40
7.69230769231,222.2875,238.92367765,40
8.02675585284,213.240510033,235.761662598,40
8.36120401338,203.482148829,233.331954006,40
8.69565217391,195.219021739,230.312564615,40
9.03010033445,186.440175585,225.590921603,40
9.36454849498,176.709489967,220.064984092,40
9.69899665552,166.287040134,210.781439713,40
10.0334448161,153.926045151,198.141946593,40
10.3678929766,142.467558528,184.163288896,40
10.7023411371,131.144899666,170.325620676,40
11.0367892977,119.942934783,156.540830976,40
11.3712374582,109.596822742,146.513762283,40
11.7056856187,104.051881271,140.66880585,40
12.0401337793,100.838879599,138.472881055,40
12.3745819398,98.2219899666,136.97051846,40
12.7090301003,96.2751672241,136.406275437,40
13.0434782609,95.25,136.998138863,40
13.3779264214,95.0580267559,138.008641887,40
13.7123745819,95.6260451505,139.657380742,40
14.0468227425,97.9786789298,142.218601344,40
14.381270903,100.721195652,144.858251671,40
14.7157190635,103.354180602,146.765230475,40
15.0501672241,106.149080268,148.413317958,40
15.3846153846,108.117307692,149.000885573,40
15.7190635452,109.678177258,148.995973265,40
16.0535117057,115.575041806,153.17065043,40
16.3879598662,121.766429766,159.156713521,40
16.7224080268,128.222700669,167.352222717,40
17.0568561873,133.685409699,173.637173559,40
17.3913043478,141.806521739,182.989669089,40
17.7257525084,147.056270903,188.617068724,40
18.0602006689,153.601755853,195.09889445,40
18.3946488294,158.147700669,199.664612244,40
18.72909699,161.360869565,202.33218776,40
19.0635451505,165.531856187,205.142145393,40
19.397993311,168.430434783,207.738830074,40
19.7324414716,170.896989967,209.107814147,40
20.0668896321,173.204598662,209.740927319,40
20.4013377926,174.641555184,209.292698419,40
20.7357859532,176.014715719,209.065277072,40
21.0702341137,177.235242475,207.484433611,40
21.4046822742,180.018645485,204.878109571,40
21.7391304348,181.50326087,203.338392073,40
22.0735785953,184.567474916,205.567957119,40
22.4080267559,186.746571906,210.285070878,40
