normalized_sssw_percent,fmg_channel_8_mean,fmg_channel_8_standard_deviation,contributing_trace_count
18.72909699,151.840551839,166.165310496,40
19.0635451505,154.097993311,168.692074284,40
19.397993311,156.623787625,171.364295604,40
19.7324414716,158.353595318,172.388524146,40
20.0668896321,160.190384615,173.077637871,40
20.4013377926,161.27583612,173.128681504,40
20.7357859532,161.772742475,172.136908497,40
21.0702341137,161.111998328,169.983208794,40
21.4046822742,161.474832776,167.942439754,40
21.7391304348,163.449456522,166.895124112,40
22.0735785953,164.346822742,166.889930865,40
22.4080267559,165.555434783,169.345042341,40
22.7424749164,168.399749164,173.130399195,40
23.0769230769,171.4,176.952970886,40
23.4113712375,174.559866221,180.787614813,40
23.745819398,178.82416388,184.380804044,40
24.0802675585,183.746488294,187.985758697,40
24.4147157191,187.751421405,191.058105856,40
24.7491638796,190.803219064,192.94158462,40
25.0836120401,193.240635452,194.426726794,40
25.4180602007,194.703428094,195.383322856,40
25.7525083612,195.593060201,195.847188377,40
26.0869565217,195.819021739,195.934310487,40
26.4214046823,194.823202341,195.231551509,40
26.7558528428,193.198076923,193.589267336,40
27.0903010033,193.600919732,194.237406938,40
27.4247491639,194.256270903,194.688211867,40
27.7591973244,193.976421405,195.711208441,40
28.0936454849,194.727591973,197.122953762,40
28.4280936455,196.008277592,198.826350085,40
28.762541806,197.062625418,199.851681674,40
29.0969899666,198.010367893,200.702261464,40
29.4314381271,199.512625418,202.027696738,40
29.7658862876,199.882274247,202.724116532,40
30.1003344482,200.434824415,202.808820802,40
30.4347826087,200.510869565,202.803736303,40
30.7692307692,200.017307692,201.907456896,40
31.1036789298,198.401672241,200.298770216,40
31.4381270903,196.131187291,198.170788926,40
31.7725752508,194.410033445,196.304998628,40
32.1070234114,192.046488294,193.907991644,40
32.4414715719,189.450501672,190.823969418,40
32.7759197324,186.660535117,188.127671066,40
33.110367893,183.386622074,185.767450654,40
33.4448160535,180.914381271,183.994034316,40
33.779264214,179.539799331,182.450065415,40
34.1137123746,178.741638796,181.067588983,40
34.4481605351,178.767307692,180.454952611,40
34.7826086957,179.3,180.458018095,40
35.1170568562,179.179347826,180.008891775,40
35.4515050167,181.529347826,180.090053327,40
35.7859531773,185.032274248,181.352460595,40
36.1204013378,188.88277592,183.431016228,40
36.4548494983,192.350250836,186.316634658,40
36.7892976589,197.901337793,189.681446483,40
37.1237458194,202.394648829,192.709798202,40
37.4581939799,206.725459866,195.991521159,40
37.7926421405,211.173076923,199.296987552,40
38.127090301,214.280978261,202.497783209,40
38.4615384615,217.175,205.409630418,40
38.7959866221,220.35493311,208.397016533,40
39.1304347826,224.051086957,211.602528002,40
39.4648829431,227.82972408,215.297864074,40
39.7993311037,231.158277592,218.292599578,40
40.1337792642,232.636496656,221.121642446,40
40.4682274247,233.420735786,223.332815021,40
40.8026755853,233.430936455,224.703776735,40
41.1371237458,233.789130435,225.962786272,40
41.4715719064,235.359573579,226.89286252,40
41.8060200669,236.824498328,228.119019475,40
42.1404682274,238.148913043,229.306533841,40
42.474916388,240.445610368,231.659723021,40
42.8093645485,241.857232441,233.100832343,40
43.143812709,242.475125418,234.011638487,40
43.4782608696,242.133695652,233.845322373,40
43.8127090301,240.714130435,232.670062478,40
44.1471571906,238.157023411,230.333785128,40
44.4816053512,235.093311037,227.290521379,40
44.8160535117,230.885409699,223.867257995,40
45.1505016722,226.151254181,220.069491874,40
45.4849498328,220.260075251,216.206138661,40
45.8193979933,215.533361204,213.465381151,40
46.1538461538,211.352884615,211.419924986,40
46.4882943144,207.619565217,209.950068121,40
46.8227424749,205.929682274,209.482630186,40
47.1571906355,207.234615385,210.940283913,40
47.491638796,208.261622074,212.814817143,40
47.8260869565,210.223913043,215.367923322,40
48.1605351171,211.900167224,217.987902671,40
48.4949832776,212.632274247,220.423628917,40
48.8294314381,213.421237458,222.066956266,40
49.1638795987,214.55819398,222.812040667,40
49.4983277592,214.93256689,223.040793209,40
49.8327759197,214.815719064,222.17632692,40
50.1672240803,213.548954849,220.52496661,40
50.5016722408,212.288963211,219.097039771,40
50.8361204013,212.330602007,218.712193896,40
51.1705685619,213.454974916,219.311240459,40
51.5050167224,214.814255853,220.779746013,40
51.8394648829,216.31764214,222.725799232,40
52.1739130435,218.473913043,224.841416819,40
52.508361204,221.419565217,226.278627399,40
52.8428093645,224.038377926,227.150233299,40
53.1772575251,226.555351171,227.816865011,40
53.5117056856,228.42562709,228.809392385,40
53.8461538462,231,229.650145546,40
54.1806020067,232.752508361,230.710904703,40
54.5150501672,234.08361204,231.69146788,40
54.8494983278,235.534531773,232.794703867,40
55.1839464883,236.621153846,233.133941152,40
55.5183946488,237.307859532,232.767037051,40
55.8528428094,237.944648829,232.05325853,40
56.1872909699,239.99548495,230.900750265,40
56.5217391304,241.405434783,230.053172767,40
56.856187291,241.584866221,229.257844988,40
57.1906354515,241.155643813,229.110272445,40
57.525083612,239.887625418,228.650554926,40
57.8595317726,237.795526756,227.75101267,40
58.1939799331,235.036413043,226.02407604,40
58.5284280936,231.575250836,223.945528609,40
58.8628762542,227.824247492,221.659259023,40
59.1973244147,223.158277592,219.010162542,40
59.5317725753,220.409197324,215.998869998,40
59.8662207358,220.522826087,213.554727339,40
60.2006688963,219.286622074,212.112503927,40
60.5351170569,218.384782609,211.227056816,40
60.8695652174,216.97826087,210.090319323,40
61.2040133779,217.262583612,209.484139033,40
61.5384615385,216.800961538,208.246367608,40
61.872909699,215.657148829,207.40069718,40
62.2073578595,214.438879599,206.230092898,40
62.5418060201,212.82132107,205.306171598,40
62.8762541806,210.690384615,204.363502455,40
63.2107023411,208.252382943,202.942473908,40
63.5451505017,206.69485786,201.54628501,40
63.8795986622,204.721571906,200.683265742,40
64.2140468227,204.05,200.852450732,40
64.5484949833,203.130685619,200.643351872,40
64.8829431438,201.468227425,200.083401923,40
65.2173913043,199.876630435,199.660784425,40
65.5518394649,196.493102007,197.106427516,40
65.8862876254,192.558528428,193.998192323,40
66.220735786,187.622909699,190.415495777,40
66.5551839465,183.467767559,187.63353851,40
66.889632107,178.603344482,185.186637713,40
67.2240802676,173.494816054,182.876433298,40
67.5585284281,168.44548495,179.878423737,40
67.8929765886,163.859782609,176.945301302,40
68.2274247492,159.298076923,173.137144964,40
68.5618729097,154.395317726,168.774646802,40
68.8963210702,149.590468227,163.484220342,40
69.2307692308,144.821153846,158.071690338,40
69.5652173913,140.164673913,152.875072464,40
69.8996655518,136.202508361,149.41417155,40
70.2341137124,133.826839465,147.297636525,40
70.5685618729,132.663377926,146.4133547,40
70.9030100334,132.923745819,146.388896886,40
71.237458194,134.929013378,148.715199859,40
71.5719063545,137.348704013,151.574271403,40
71.9063545151,140.252842809,154.624126523,40
72.2408026756,143.206270903,158.195940092,40
72.5752508361,144.62826087,159.826370669,40
72.9096989967,146.062792642,161.116721683,40
73.2441471572,147.741973244,161.889875661,40
73.5785953177,148.326463211,161.808233568,40
73.9130434783,148.75326087,161.762669625,40
74.2474916388,148.758946488,161.000172119,40
74.5819397993,148.433528428,159.69138215,40
74.9163879599,146.983779264,157.34524736,40
75.2508361204,145.665008361,154.56207287,40
75.5852842809,143.35735786,151.261905709,40
75.9197324415,142.503010033,148.94213818,40
76.254180602,146.01701505,148.463962465,40
76.5886287625,149.094983278,149.946466459,40
76.9230769231,152.672115385,153.903752917,40
77.2575250836,155.974665552,158.829351491,40
77.5919732441,158.207316054,162.715951445,40
77.9264214047,159.793979933,166.31987128,40
78.2608695652,161.770652174,168.708278253,40
78.5953177258,165.001337793,171.994714479,40
78.9297658863,166.687123746,175.183417168,40
79.2642140468,168.469732441,178.590217871,40
79.5986622074,168.865677258,180.410471568,40
79.9331103679,169.988294314,182.180882503,40
80.2675585284,169.946906355,183.176514751,40
80.602006689,169.910117057,183.355843575,40
80.9364548495,169.472993311,182.974095825,40
81.27090301,168.764381271,182.283702883,40
81.6053511706,170.24895485,181.210072182,40
81.9397993311,172.133068562,180.445034458,40
82.2742474916,173.380560201,179.979486546,40
82.6086956522,173.396195652,177.799621615,40
82.9431438127,172.870861204,174.533698877,40
83.2775919732,171.957943144,171.301022911,40
83.6120401338,169.712792642,168.474289184,40
83.9464882943,167.888377926,166.414325198,40
84.2809364548,166.585827759,165.186691603,40
84.6153846154,165.875,165.235820084,40
84.9498327759,165.783695652,164.59223131,40
85.2842809365,165.737959866,163.287537845,40
85.618729097,165.53235786,160.453683549,40
85.9531772575,165.336120401,157.249732661,40
86.2876254181,164.586329431,153.657573859,40
86.6220735786,162.773662207,149.632066883,40
86.9565217391,160.369565217,145.958572032,40
87.2909698997,157.391680602,142.237160772,40
87.6254180602,154.635994983,139.014457171,40
87.9598662207,152.065802676,136.471460992,40
88.2943143813,149.631187291,134.847279109,40
88.6287625418,147.931270903,134.498509032,40
88.9632107023,146.811287625,134.310609905,40
89.2976588629,146.060702341,134.686825625,40
89.6321070234,146.605100334,135.465476614,40
89.9665551839,149.935744147,139.144952041,40
90.3010033445,153.360827759,145.04489186,40
90.635451505,154.785618729,148.407189932,40
90.9698996656,157.476672241,151.2266,40
91.3043478261,160.994565217,154.609143819,40
91.6387959866,165.977090301,158.778533623,40
91.9732441472,169.803762542,161.935270948,40
92.3076923077,173.882692308,165.266300244,40
92.6421404682,178.381229097,168.916149191,40
92.9765886288,183.159113712,172.798263788,40
93.3110367893,187.767976589,176.657421796,40
93.6454849498,192.760911371,181.200510299,40
93.9799331104,197.357023411,185.657455277,40
94.3143812709,201.768520067,189.771609017,40
94.6488294314,206.22993311,193.390103699,40
94.983277592,211.382859532,197.010292826,40
95.3177257525,215.518561873,199.811792183,40
95.652173913,218.605978261,202.014592916,40
95.9866220736,219.313545151,203.358869537,40
96.3210702341,219.545108696,205.547431021,40
96.6555183946,223.316053512,209.417398451,40
96.9899665552,228.510911371,214.175336203,40
97.3244147157,233.561371237,220.658888038,40
97.6588628763,239.28014214,226.97308366,40
97.9933110368,246.890091973,232.191234555,40
98.3277591973,254.506856187,236.833019527,40
98.6622073579,261.880225753,241.582504588,40
98.9966555184,267.211789298,246.504253811,40
99.3311036789,271.354473244,250.817652814,40
99.6655518395,274.592934783,253.615554863,40
100,276.4,255.163922803,40
