normalized_sssw_percent,fmg_channel_4_mean,fmg_channel_4_standard_deviation,contributing_trace_count
23.745819398,282.779682274,271.195845425,40
24.0802675585,288.46764214,274.790855224,40
24.4147157191,293.216973244,277.333486654,40
24.7491638796,296.66145485,278.878725352,40
25.0836120401,300.185618729,279.593196458,40
25.4180602007,303.756061873,280.282210095,40
25.7525083612,307.255016722,281.394493512,40
26.0869565217,309.32173913,281.477485493,40
26.4214046823,310.034824415,280.771275013,40
26.7558528428,309.414632107,279.7000753,40
27.0903010033,310.222073579,281.59839327,40
27.4247491639,310.186705686,283.456557011,40
27.7591973244,308.209615385,284.586391328,40
28.0936454849,308.281061873,286.101098347,40
28.4280936455,308.768436455,288.59812246,40
28.762541806,309.794983278,290.691337908,40
29.0969899666,310.282274247,291.563951393,40
29.4314381271,310.080434783,291.891545531,40
29.7658862876,310.2840301,291.536884929,40
30.1003344482,310.170819398,290.624530366,40
30.4347826087,309.940217391,289.30377914,40
30.7692307692,309.623076923,286.69276114,40
31.1036789298,307.577508361,284.17299705,40
31.4381270903,304.643896321,280.87389095,40
31.7725752508,301.754765886,277.588828428,40
32.1070234114,298.208026756,274.035695008,40
32.4414715719,294.936204013,271.513091239,40
32.7759197324,292.114966555,269.717190871,40
33.110367893,291.515886288,269.644542122,40
33.4448160535,291.203929766,270.613282372,40
33.779264214,291.400125418,272.956608865,40
34.1137123746,292.199832776,275.512953216,40
34.4481605351,292.442056856,277.900101246,40
34.7826086957,294.055434783,280.023747809,40
35.1170568562,296.743311037,281.90564761,40
35.4515050167,301.344732441,284.498051389,40
35.7859531773,305.553762542,288.164393102,40
36.1204013378,308.40861204,291.19451111,40
36.4548494983,310.989130435,294.129526626,40
36.7892976589,316.116304348,298.178144047,40
37.1237458194,320.064464883,300.837583018,40
37.4581939799,322.079891304,302.281070844,40
37.7926421405,324.518227425,303.150371861,40
38.127090301,325.795568562,303.421713344,40
38.4615384615,326.125961538,303.760110016,40
38.7959866221,328.318352843,304.966251557,40
39.1304347826,329.372826087,306.638776282,40
39.4648829431,329.651755853,307.762931949,40
39.7993311037,329.079849498,308.208201326,40
40.1337792642,327.636036789,308.060865899,40
40.4682274247,326.549331104,307.891790957,40
40.8026755853,325.881270903,307.372761009,40
41.1371237458,326.224414716,307.710513761,40
41.4715719064,328.144481605,309.522455948,40
41.8060200669,329.295150502,311.399292776,40
42.1404682274,329.321989967,312.228208604,40
42.474916388,329.62132107,312.842197413,40
42.8093645485,329.470652174,312.919529904,40
43.143812709,329.251505017,312.283338154,40
43.4782608696,330.120652174,311.261224923,40
43.8127090301,329.762541806,309.482365756,40
44.1471571906,328.179849498,306.993975946,40
44.4816053512,324.623327759,303.221083441,40
44.8160535117,320.538837793,299.239423318,40
45.1505016722,316.323662207,295.295897259,40
45.4849498328,312.571864549,292.32021243,40
45.8193979933,308.25326087,289.546968035,40
46.1538461538,300.950961538,286.905972112,40
46.4882943144,294.120819398,285.192705913,40
46.8227424749,290.654264214,285.324174011,40
47.1571906355,290.730685619,288.76060205,40
47.491638796,291.513294314,292.360395902,40
47.8260869565,293.610869565,295.196399323,40
48.1605351171,294.81145485,296.962667094,40
48.4949832776,295.677842809,298.078070063,40
48.8294314381,296.966889632,299.004864418,40
49.1638795987,298.187792642,299.485808061,40
49.4983277592,299.332316054,299.50664534,40
49.8327759197,300.775585284,298.346007072,40
50.1672240803,301.983779264,297.111600116,40
50.5016722408,302.655183946,296.292248546,40
50.8361204013,303.681103679,296.858199476,40
51.1705685619,303.982190635,297.055788249,40
51.5050167224,304.588503344,297.987758265,40
51.8394648829,305.635953177,299.823966659,40
52.1739130435,307.877173913,301.162102989,40
52.508361204,312.511078595,303.626525236,40
52.8428093645,315.915844482,306.203262985,40
53.1772575251,318.470317726,307.555313024,40
53.5117056856,319.933862876,307.99562589,40
53.8461538462,321.846153846,308.219118126,40
54.1806020067,323.678302676,307.980547975,40
54.5150501672,324.848871237,307.814373935,40
54.8494983278,326.815468227,308.191478084,40
55.1839464883,328.964966555,308.893387148,40
55.5183946488,330.649414716,309.252708481,40
55.8528428094,332.388210702,309.449285384,40
56.1872909699,335.831270903,310.635741577,40
56.5217391304,338.626086957,311.230598928,40
56.856187291,339.226672241,310.689681597,40
57.1906354515,338.638921405,309.422981034,40
57.525083612,336.006688963,308.044913415,40
57.8595317726,331.955894649,307.028419383,40
58.1939799331,327.826463211,305.047381019,40
58.5284280936,323.726839465,301.869997622,40
58.8628762542,319.157525084,298.013388968,40
59.1973244147,313.986496656,293.88320697,40
59.5317725753,312.589464883,292.303064101,40
59.8662207358,312.657943144,292.779860891,40
60.2006688963,311.148829431,292.099707447,40
60.5351170569,309.50367893,290.79466332,40
60.8695652174,308.676086957,290.160757656,40
61.2040133779,308.241973244,290.117149648,40
61.5384615385,306.525,289.50843867,40
61.872909699,304.640593645,287.83732561,40
62.2073578595,301.530602007,285.642580627,40
62.5418060201,297.462332776,283.145077334,40
62.8762541806,294.077173913,280.057826025,40
63.2107023411,290.017934783,276.695406698,40
63.5451505017,288.106730769,275.378844513,40
63.8795986622,286.264297659,274.588776684,40
64.2140468227,283.860033445,273.062793878,40
64.5484949833,280.891429766,271.442258161,40
64.8829431438,277.209364548,269.761979693,40
65.2173913043,273.114673913,267.044074121,40
65.5518394649,267.980309365,263.622720003,40
65.8862876254,262.271446488,260.160370684,40
66.220735786,255.411622074,255.203298621,40
66.5551839465,249.709489967,252.166007792,40
66.889632107,242.427675585,249.142956383,40
67.2240802676,235.989548495,247.275104179,40
67.5585284281,230.298578595,244.866541383,40
67.8929765886,225.27951505,241.580631996,40
68.2274247492,220.227048495,236.604069673,40
68.5618729097,215.256939799,231.806220371,40
68.8963210702,209.246822742,224.789927615,40
69.2307692308,203.753846154,218.396026336,40
69.5652173913,199.701086957,213.791773284,40
69.8996655518,198.079431438,213.013524656,40
70.2341137124,197.377173913,212.696426252,40
70.5685618729,196.194899666,211.490174801,40
70.9030100334,197.295150502,213.514123154,40
71.237458194,199.704598662,217.380876481,40
71.5719063545,201.46229097,220.122830687,40
71.9063545151,205.177675585,222.516426683,40
72.2408026756,210.176755853,224.905207854,40
72.5752508361,215.606438127,228.276446903,40
72.9096989967,219.573076923,231.14755455,40
73.2441471572,222.67951505,232.681388279,40
73.5785953177,224.836622074,233.206059933,40
73.9130434783,226.92173913,233.525398893,40
74.2474916388,227.969816054,233.146508837,40
74.5819397993,228.978344482,231.629807856,40
74.9163879599,229.232023411,229.038963666,40
75.2508361204,228.695568562,225.44574406,40
75.5852842809,227.675752508,222.277003857,40
75.9197324415,228.674832776,222.255645458,40
76.254180602,235.976421405,230.879941823,40
76.5886287625,240.336831104,236.43817515,40
76.9230769231,242.611538462,238.740255199,40
77.2575250836,244.847408027,241.017088338,40
77.5919732441,246.530100334,242.615233505,40
77.9264214047,247.094816054,243.663716828,40
78.2608695652,250.307608696,246.310464473,40
78.5953177258,254.504013378,250.653704757,40
78.9297658863,255.401212375,252.167845846,40
79.2642140468,256.13729097,253.13984319,40
79.5986622074,256.639046823,253.88838585,40
79.9331103679,257.498160535,254.693890779,40
80.2675585284,258.561413043,254.986821423,40
80.602006689,259.974247492,255.029937067,40
80.9364548495,261.501421405,255.638921116,40
81.27090301,263.918812709,256.290194313,40
81.6053511706,269.13256689,259.011233242,40
81.9397993311,273.398327759,261.57856901,40
82.2742474916,276.309740803,262.623328746,40
82.6086956522,278.503804348,262.59083719,40
82.9431438127,279.811831104,261.413830939,40
83.2775919732,280.091638796,259.424999004,40
83.6120401338,278.369648829,256.324573749,40
83.9464882943,276.800250836,255.031586758,40
84.2809364548,275.917140468,254.55959607,40
84.6153846154,276.534615385,254.927142365,40
84.9498327759,278.067558528,255.81938393,40
85.2842809365,280.066011706,256.266757639,40
85.618729097,281.940050167,255.89611098,40
85.9531772575,282.884448161,255.065760998,40
86.2876254181,282.484740803,253.112756598,40
86.6220735786,281.031103679,250.991296286,40
86.9565217391,278.938043478,248.91664681,40
87.2909698997,277.260451505,247.663733993,40
87.6254180602,275.539632107,247.252144536,40
87.9598662207,272.528511706,246.842990685,40
88.2943143813,269.83687291,246.765529419,40
88.6287625418,267.688461538,247.215154698,40
88.9632107023,267.116722408,248.594684159,40
89.2976588629,267.636622074,249.876109252,40
89.6321070234,270.8590301,253.238477561,40
89.9665551839,276.539506689,258.893911221,40
90.3010033445,280.724707358,262.289902903,40
90.635451505,283.647658863,264.268854412,40
90.9698996656,287.143394649,267.750129825,40
91.3043478261,292.206521739,271.670496332,40
91.6387959866,297.557692308,275.768207261,40
91.9732441472,302.930351171,279.730306304,40
92.3076923077,307.576923077,283.403070893,40
92.6421404682,312.051295987,286.24254196,40
92.9765886288,317.602591973,289.322448565,40
93.3110367893,324.454013378,293.710594016,40
93.6454849498,329.33298495,297.685984084,40
93.9799331104,333.142934783,300.984577155,40
94.3143812709,336.71166388,303.697772033,40
94.6488294314,340.816262542,306.255616763,40
94.983277592,344.895735786,308.880161238,40
95.3177257525,347.764172241,310.514172411,40
95.652173913,348.648369565,310.875836813,40
95.9866220736,346.831270903,309.936479126,40
96.3210702341,343.797491639,309.221111436,40
96.6555183946,345.082441472,312.344090939,40
96.9899665552,346.856605351,317.321695304,40
97.3244147157,347.648996656,320.367257398,40
97.6588628763,348.96985786,322.376824811,40
97.9933110368,353.858737458,324.813787339,40
98.3277591973,358.765384615,327.842540336,40
98.6622073579,361.694063545,329.822277389,40
98.9966555184,362.791638796,331.195274646,40
99.3311036789,363.461204013,332.17413956,40
99.6655518395,364.250668896,332.769746234,40
100,366.1125,333.423726051,40
