baseline,gain,offset,record,side,signal,trial
33.32734804602167,1.0,120,rohan_6,L,Channel 4,1
42.78535868383497,1.0,100,rohan_6,L,Channel 5,1
41.99239525402967,1.0,80,rohan_6,L,Channel 6,1
0.0,1.0,60,rohan_6,L,Channel 7,1
0.0,0.8333333333333506,40,rohan_6,L,Channel 8,1
13.569999999999881,2.5,400,rohan_6,L,CoP,1
956.5500000000475,0.08,380,rohan_6,L,vGRF,1
0.0,0.8805031446541028,200,rohan_6,R,Channel 1,1
35.904139302894954,0.5942064299209913,170,rohan_6,R,Channel 2,1
33.0,0.9420289855072503,145,rohan_6,R,Channel 3,1
41.0,1.0,120,rohan_6,R,Channel 4,1
169.6061770841592,1.0,100,rohan_6,R,Channel 5,1
47.09948996805048,1.0,80,rohan_6,R,Channel 6,1
52.017026827852575,1.0,60,rohan_6,R,Channel 7,1
49.0,1.0,40,rohan_6,R,Channel 8,1
5.754035110636135,2.5,400,rohan_6,R,CoP,1
361.21745437615124,0.0616622037206218,380,rohan_6,R,vGRF,1
36.0,1.0,200,rohan_7,L,Channel 1,1
31.999999999998863,1.0,170,rohan_7,L,Channel 2,1
42.0,1.0,145,rohan_7,L,Channel 3,1
45.0,1.0,120,rohan_7,L,Channel 4,1
49.99999999999886,1.0,100,rohan_7,L,Channel 5,1
42.0,1.0,80,rohan_7,L,Channel 6,1
21.000000000000455,1.0,60,rohan_7,L,Channel 7,1
85.0,0.35294117647058826,40,rohan_7,L,Channel 8,1
13.38,2.5,400,rohan_7,L,CoP,1
991.5099999999871,0.08,380,rohan_7,L,vGRF,1
0.0,0.9090909090909217,200,rohan_7,R,Channel 1,1
39.0,0.5647840531561521,170,rohan_7,R,Channel 2,1
34.999999999998856,0.8590308370044165,145,rohan_7,R,Channel 3,1
42.999999999999545,1.0,120,rohan_7,R,Channel 4,1
206.00000000000045,0.8411214953271119,100,rohan_7,R,Channel 5,1
66.0,1.0,80,rohan_7,R,Channel 6,1
112.0,0.6849315068493818,60,rohan_7,R,Channel 7,1
77.0,0.5882352941177884,40,rohan_7,R,Channel 8,1
5.87,2.5,400,rohan_7,R,CoP,1
334.0000000000018,0.059132720105126955,380,rohan_7,R,vGRF,1
35.0,1.0,200,rohan_8,L,Channel 1,1
24.999999999999318,1.0,170,rohan_8,L,Channel 2,1
34.99999999999682,1.0,145,rohan_8,L,Channel 3,1
38.0,1.0,120,rohan_8,L,Channel 4,1
45.0,1.0,100,rohan_8,L,Channel 5,1
40.0,1.0,80,rohan_8,L,Channel 6,1
0.0,1.0,60,rohan_8,L,Channel 7,1
0.0,0.8720930232558383,40,rohan_8,L,Channel 8,1
13.400000000000032,2.5,400,rohan_8,L,CoP,1
952.52,0.08,380,rohan_8,L,vGRF,1
0.0,1.0,200,rohan_8,R,Channel 1,1
35.0,0.6028368794326393,170,rohan_8,R,Channel 2,1
33.999999999995445,1.0,145,rohan_8,R,Channel 3,1
40.999999999999545,1.0,120,rohan_8,R,Channel 4,1
187.0000000000025,0.9473684210527342,100,rohan_8,R,Channel 5,1
49.99999999999977,1.0,80,rohan_8,R,Channel 6,1
79.0,1.0,60,rohan_8,R,Channel 7,1
49.0,1.0,40,rohan_8,R,Channel 8,1
5.879999999999946,2.5,400,rohan_8,R,CoP,1
383.0,0.06726457399103832,380,rohan_8,R,vGRF,1
36.0,0.875,200,rohan_9,L,Channel 1,1
27.0,1.0,170,rohan_9,L,Channel 2,1
42.0,1.0,145,rohan_9,L,Channel 3,1
51.000000000001364,1.0,120,rohan_9,L,Channel 4,1
49.0,1.0,100,rohan_9,L,Channel 5,1
44.0,1.0,80,rohan_9,L,Channel 6,1
19.0,1.0,60,rohan_9,L,Channel 7,1
45.000000000004555,0.6666666666665992,40,rohan_9,L,Channel 8,1
13.338237009903475,2.5,400,rohan_9,L,CoP,1
932.56,0.08,380,rohan_9,L,vGRF,1
0.0,0.8433734939760281,200,rohan_9,R,Channel 1,1
36.0,0.537974683544341,170,rohan_9,R,Channel 2,1
33.99999999999545,0.833333333333343,145,rohan_9,R,Channel 3,1
41.0,1.0,120,rohan_9,R,Channel 4,1
179.99999999999545,1.0,100,rohan_9,R,Channel 5,1
46.0,0.9386281588447879,80,rohan_9,R,Channel 6,1
54.0,1.0,60,rohan_9,R,Channel 7,1
49.0,1.0,40,rohan_9,R,Channel 8,1
5.92,2.5,400,rohan_9,R,CoP,1
402.0,0.06746626686657681,380,rohan_9,R,vGRF,1
36.0,1.0,200,rohan_10,L,Channel 1,1
0.0,1.0,170,rohan_10,L,Channel 2,1
36.0,1.0,145,rohan_10,L,Channel 3,1
38.0,1.0,120,rohan_10,L,Channel 4,1
44.0,1.0,100,rohan_10,L,Channel 5,1
40.0,1.0,80,rohan_10,L,Channel 6,1
0.0,1.0,60,rohan_10,L,Channel 7,1
0.0,0.9146341463414788,40,rohan_10,L,Channel 8,1
13.4,2.5,400,rohan_10,L,CoP,1
934.7000000000028,0.07416808135414468,380,rohan_10,L,vGRF,1
0.0,1.0,200,rohan_10,R,Channel 1,1
38.0,0.7053941908714711,170,rohan_10,R,Channel 2,1
38.00000000000591,1.0,145,rohan_10,R,Channel 3,1
43.00000000001728,1.0,120,rohan_10,R,Channel 4,1
216.00000000000045,0.7964601769911472,100,rohan_10,R,Channel 5,1
58.0,1.0,80,rohan_10,R,Channel 6,1
139.0,0.5050505050505051,60,rohan_10,R,Channel 7,1
56.0,1.0,40,rohan_10,R,Channel 8,1
5.82,2.5,400,rohan_10,R,CoP,1
460.9999999999891,0.07165605095541616,380,rohan_10,R,vGRF,1
36.0,0.9722222222224381,200,rohan_11,L,Channel 1,1
2.1826984663902285e-11,1.0,170,rohan_11,L,Channel 2,1
35.00000000000364,1.0,145,rohan_11,L,Channel 3,1
41.0,1.0,120,rohan_11,L,Channel 4,1
48.0,1.0,100,rohan_11,L,Channel 5,1
43.0,1.0,80,rohan_11,L,Channel 6,1
0.0,1.0,60,rohan_11,L,Channel 7,1
0.0,0.8474576271187381,40,rohan_11,L,Channel 8,1
13.350000000000055,2.5,400,rohan_11,L,CoP,1
947.6500000000191,0.07668188944175926,380,rohan_11,L,vGRF,1
0.0,0.9333333333333588,200,rohan_11,R,Channel 1,1
37.0,0.51829268292683,170,rohan_11,R,Channel 2,1
33.999999999998636,0.7926829268293051,145,rohan_11,R,Channel 3,1
42.0,1.0,120,rohan_11,R,Channel 4,1
190.0,1.0,100,rohan_11,R,Channel 5,1
57.0,1.0,80,rohan_11,R,Channel 6,1
87.0,1.0,60,rohan_11,R,Channel 7,1
50.0,1.0,40,rohan_11,R,Channel 8,1
6.05,2.5,400,rohan_11,R,CoP,1
407.9999999999709,0.06559766763848292,380,rohan_11,R,vGRF,1
36.0,1.0,200,rohan_12,L,Channel 1,1
29.0,1.0,170,rohan_12,L,Channel 2,1
40.99999999999909,1.0,145,rohan_12,L,Channel 3,1
55.99999999999909,1.0,120,rohan_12,L,Channel 4,1
45.0,1.0,100,rohan_12,L,Channel 5,1
43.0,1.0,80,rohan_12,L,Channel 6,1
26.00000000000091,1.0,60,rohan_12,L,Channel 7,1
63.0,0.47619047619047616,40,rohan_12,L,Channel 8,1
12.81,2.5,400,rohan_12,L,CoP,1
1101.6000000000445,0.08,380,rohan_12,L,vGRF,1
0.0,1.0,200,rohan_12,R,Channel 1,1
37.0,0.6367041198502399,170,rohan_12,R,Channel 2,1
37.0,0.9898477157363138,145,rohan_12,R,Channel 3,1
46.0,1.0,120,rohan_12,R,Channel 4,1
213.0,0.7234195767900811,100,rohan_12,R,Channel 5,1
59.0,1.0,80,rohan_12,R,Channel 6,1
120.0,0.4166666666666667,60,rohan_12,R,Channel 7,1
59.0,0.5965682177327013,40,rohan_12,R,Channel 8,1
6.160000000002273,2.5,400,rohan_12,R,CoP,1
409.99999999997726,0.06955177743431332,380,rohan_12,R,vGRF,1
37.0,0.875,200,rohan_13,L,Channel 1,1
25.99999999999909,1.0,170,rohan_13,L,Channel 2,1
42.00000000000091,1.0,145,rohan_13,L,Channel 3,1
50.00000000000023,1.0,120,rohan_13,L,Channel 4,1
45.0,1.0,100,rohan_13,L,Channel 5,1
44.0,1.0,80,rohan_13,L,Channel 6,1
25.0,1.0,60,rohan_13,L,Channel 7,1
79.0,0.379746835443038,40,rohan_13,L,Channel 8,1
13.59,2.5,400,rohan_13,L,CoP,1
946.6499999999671,0.08,380,rohan_13,L,vGRF,1
0.0,1.0,200,rohan_13,R,Channel 1,1
37.0,0.588235294117651,170,rohan_13,R,Channel 2,1
34.99999999999909,0.9112149532710325,145,rohan_13,R,Channel 3,1
42.0,1.0,120,rohan_13,R,Channel 4,1
174.0,1.0,100,rohan_13,R,Channel 5,1
48.0,0.9961685823754793,80,rohan_13,R,Channel 6,1
56.0,1.0,60,rohan_13,R,Channel 7,1
50.0,1.0,40,rohan_13,R,Channel 8,1
6.280000000000073,2.5,400,rohan_13,R,CoP,1
382.0,0.06933744221880477,380,rohan_13,R,vGRF,1
36.0,1.0,200,rohan_13,L,Channel 1,2
11.0,1.0,170,rohan_13,L,Channel 2,2
36.999999999999204,1.0,145,rohan_13,L,Channel 3,2
33.0,1.0,120,rohan_13,L,Channel 4,2
41.0,1.0,100,rohan_13,L,Channel 5,2
42.000000000000746,1.0,80,rohan_13,L,Channel 6,2
0.0,1.0,60,rohan_13,L,Channel 7,2
15.999999999999432,0.9202453987730045,40,rohan_13,L,Channel 8,2
13.4,2.5,400,rohan_13,L,CoP,2
1076.679999999978,0.08,380,rohan_13,L,vGRF,2
0.0,1.0,200,rohan_13,R,Channel 1,2
38.0,0.6181818181818182,170,rohan_13,R,Channel 2,2
41.0,1.0,145,rohan_13,R,Channel 3,2
46.0,1.0,120,rohan_13,R,Channel 4,2
210.0,0.8653846153846183,100,rohan_13,R,Channel 5,2
57.000000000000966,1.0,80,rohan_13,R,Channel 6,2
132.0,0.5376344086021505,60,rohan_13,R,Channel 7,2
53.99999999999932,1.0,40,rohan_13,R,Channel 8,2
6.369999999998181,2.5,400,rohan_13,R,CoP,2
376.0,0.06870229007639457,380,rohan_13,R,vGRF,2
36.000000000000455,0.9722222222222361,200,rohan_13,L,Channel 1,3
25.0,1.0,170,rohan_13,L,Channel 2,3
40.0,1.0,145,rohan_13,L,Channel 3,3
53.0,1.0,120,rohan_13,L,Channel 4,3
47.0,1.0,100,rohan_13,L,Channel 5,3
43.0,1.0,80,rohan_13,L,Channel 6,3
19.0,1.0,60,rohan_13,L,Channel 7,3
56.0,0.5357142857142857,40,rohan_13,L,Channel 8,3
13.9,2.5,400,rohan_13,L,CoP,3
995.6800000000434,0.08,380,rohan_13,L,vGRF,3
0.0,0.9210526315791798,200,rohan_13,R,Channel 1,3
38.0,0.5862068965517636,170,rohan_13,R,Channel 2,3
33.999999999999886,0.8823529411764716,145,rohan_13,R,Channel 3,3
43.0,1.0,120,rohan_13,R,Channel 4,3
172.9999999999999,1.0,100,rohan_13,R,Channel 5,3
48.00000000000069,0.9701492537313612,80,rohan_13,R,Channel 6,3
64.0,1.0,60,rohan_13,R,Channel 7,3
49.0,0.6817833462108459,40,rohan_13,R,Channel 8,3
6.2299999999999915,2.5,400,rohan_13,R,CoP,3
383.0000000000018,0.06746626686660004,380,rohan_13,R,vGRF,3
36.0,1.0,200,rohan_13,L,Channel 1,4
26.0,1.0,170,rohan_13,L,Channel 2,4
39.00000000000113,1.0,145,rohan_13,L,Channel 3,4
51.0,1.0,120,rohan_13,L,Channel 4,4
47.0,1.0,100,rohan_13,L,Channel 5,4
44.0,1.0,80,rohan_13,L,Channel 6,4
0.0,1.0,60,rohan_13,L,Channel 7,4
28.999999999998636,0.9404388714733817,40,rohan_13,L,Channel 8,4
13.65,2.5,400,rohan_13,L,CoP,4
1104.5600000000027,0.08,380,rohan_13,L,vGRF,4
0.0,1.0,200,rohan_13,R,Channel 1,4
36.0,0.5743243243243243,170,rohan_13,R,Channel 2,4
34.99999999999909,0.9241706161137587,145,rohan_13,R,Channel 3,4
42.999999999997954,1.0,120,rohan_13,R,Channel 4,4
166.0,1.0,100,rohan_13,R,Channel 5,4
48.0,1.0,80,rohan_13,R,Channel 6,4
54.0,1.0,60,rohan_13,R,Channel 7,4
47.99999999999909,1.0,40,rohan_13,R,Channel 8,4
6.67,2.5,400,rohan_13,R,CoP,4
322.0,0.06258692628651855,380,rohan_13,R,vGRF,4
36.000000000000675,1.0,200,rohan_13,L,Channel 1,5
0.0,1.0,170,rohan_13,L,Channel 2,5
38.0,1.0,145,rohan_13,L,Channel 3,5
57.0,1.0,120,rohan_13,L,Channel 4,5
48.99999999999977,1.0,100,rohan_13,L,Channel 5,5
41.0,1.0,80,rohan_13,L,Channel 6,5
4.0,1.0,60,rohan_13,L,Channel 7,5
10.0,0.8797653958944337,40,rohan_13,L,Channel 8,5
13.93,2.5,400,rohan_13,L,CoP,5
988.69,0.08,380,rohan_13,L,vGRF,5
0.0,0.9090909090909789,200,rohan_13,R,Channel 1,5
36.000000000000796,0.5167173252279728,170,rohan_13,R,Channel 2,5
33.99999999999966,0.8057851239669426,145,rohan_13,R,Channel 3,5
41.0,1.0,120,rohan_13,R,Channel 4,5
170.0,1.0,100,rohan_13,R,Channel 5,5
48.0,1.0,80,rohan_13,R,Channel 6,5
60.0,1.0,60,rohan_13,R,Channel 7,5
46.0,1.0,40,rohan_13,R,Channel 8,5
6.730000000000219,2.5,400,rohan_13,R,CoP,5
306.0,0.05674653215638854,380,rohan_13,R,vGRF,5
38.833765355611305,0.8227249095131739,200,rohan_13,L,Channel 1,6
20.86836826066239,1.0,170,rohan_13,L,Channel 2,6
40.351915799961624,1.0,145,rohan_13,L,Channel 3,6
65.71855248873813,1.0,120,rohan_13,L,Channel 4,6
59.9389602261975,1.0,100,rohan_13,L,Channel 5,6
44.41437051403194,1.0,80,rohan_13,L,Channel 6,6
18.225623145598757,1.0,60,rohan_13,L,Channel 7,6
74.01180556098724,0.4053407395294442,40,rohan_13,L,Channel 8,6
13.550000000000091,2.5,400,rohan_13,L,CoP,6
1085.660000000051,0.00044140543884730655,380,rohan_13,L,vGRF,6
2.4981985843882684,0.9871266270884536,200,rohan_13,R,Channel 1,6
38.623489874475354,0.6879606041033149,170,rohan_13,R,Channel 2,6
39.75065036168535,1.0,145,rohan_13,R,Channel 3,6
42.38592327397934,1.0,120,rohan_13,R,Channel 4,6
181.6904954123842,1.0,100,rohan_13,R,Channel 5,6
55.848515739793314,1.0,80,rohan_13,R,Channel 6,6
83.93817393291177,1.0,60,rohan_13,R,Channel 7,6
51.959930653399134,1.0,40,rohan_13,R,Channel 8,6
6.510000000000218,2.5,400,rohan_13,R,CoP,6
351.99999999999454,0.06880733944961637,380,rohan_13,R,vGRF,6
35.0,0.9929078014184397,200,rohan_13,L,Channel 1,7
24.0,1.0,170,rohan_13,L,Channel 2,7
41.99999999999977,1.0,145,rohan_13,L,Channel 3,7
52.0,1.0,120,rohan_13,L,Channel 4,7
41.0,1.0,100,rohan_13,L,Channel 5,7
43.0,1.0,80,rohan_13,L,Channel 6,7
18.0,1.0,60,rohan_13,L,Channel 7,7
54.0,0.5555555555555556,40,rohan_13,L,Channel 8,7
13.64,2.5,400,rohan_13,L,CoP,7
990.7299999999855,0.08,380,rohan_13,L,vGRF,7
0.0,0.9032258064516284,200,rohan_13,R,Channel 1,7
37.0,0.5762711864406794,170,rohan_13,R,Channel 2,7
34.000000000002046,0.8863636363637262,145,rohan_13,R,Channel 3,7
42.999999999999545,1.0,120,rohan_13,R,Channel 4,7
156.9999999999991,1.0,100,rohan_13,R,Channel 5,7
48.0,1.0,80,rohan_13,R,Channel 6,7
53.999999999993186,1.0,60,rohan_13,R,Channel 7,7
49.0,1.0,40,rohan_13,R,Channel 8,7
6.169999999999927,2.5,400,rohan_13,R,CoP,7
405.00000000002365,0.06870229007639347,380,rohan_13,R,vGRF,7
36.999999999999325,0.8139534883721025,200,rohan_13,L,Channel 1,8
31.999999999996817,1.0,170,rohan_13,L,Channel 2,8
44.999999999998636,1.0,145,rohan_13,L,Channel 3,8
99.00000000000091,1.0,120,rohan_13,L,Channel 4,8
54.0,1.0,100,rohan_13,L,Channel 5,8
43.0,1.0,80,rohan_13,L,Channel 6,8
27.0,1.0,60,rohan_13,L,Channel 7,8
147.00000000000637,0.20408163265305237,40,rohan_13,L,Channel 8,8
13.21,2.5,400,rohan_13,L,CoP,8
1092.77999999997,0.08,380,rohan_13,L,vGRF,8
0.0,0.886075949367507,200,rohan_13,R,Channel 1,8
38.0,0.5762711864406891,170,rohan_13,R,Channel 2,8
39.999999999994095,0.894495412844065,145,rohan_13,R,Channel 3,8
45.0,1.0,120,rohan_13,R,Channel 4,8
201.0,0.9574468085106383,100,rohan_13,R,Channel 5,8
53.0,1.0,80,rohan_13,R,Channel 6,8
113.0,0.684931506849335,60,rohan_13,R,Channel 7,8
48.0,1.0,40,rohan_13,R,Channel 8,8
6.110000000000037,2.5,400,rohan_13,R,CoP,8
431.0000000000073,0.07223113964694346,380,rohan_13,R,vGRF,8
36.0,0.9589041095890435,200,rohan_13,L,Channel 1,9
0.0,1.0,170,rohan_13,L,Channel 2,9
33.0,1.0,145,rohan_13,L,Channel 3,9
32.99999999999932,1.0,120,rohan_13,L,Channel 4,9
42.000000000000455,1.0,100,rohan_13,L,Channel 5,9
42.0,1.0,80,rohan_13,L,Channel 6,9
0.0,1.0,60,rohan_13,L,Channel 7,9
5.0,0.849858356940521,40,rohan_13,L,Channel 8,9
13.69,2.5,400,rohan_13,L,CoP,9
1000.79,0.08,380,rohan_13,L,vGRF,9
0.0,0.8092485549134444,200,rohan_13,R,Channel 1,9
37.0,0.5279503105590109,170,rohan_13,R,Channel 2,9
33.99999999999818,0.7926829268292681,145,rohan_13,R,Channel 3,9
42.0,1.0,120,rohan_13,R,Channel 4,9
162.9999999999959,1.0,100,rohan_13,R,Channel 5,9
49.0,0.9523809523809641,80,rohan_13,R,Channel 6,9
54.0,1.0,60,rohan_13,R,Channel 7,9
46.0,0.6521739130434783,40,rohan_13,R,Channel 8,9
6.67,2.5,400,rohan_13,R,CoP,9
323.99999999991996,0.06446991404011025,380,rohan_13,R,vGRF,9
35.759173800959026,1.0,200,rohan_13,L,Channel 1,10
0.6065469181976848,1.0,170,rohan_13,L,Channel 2,10
31.53340772506938,1.0,145,rohan_13,L,Channel 3,10
48.183128957990306,1.0,120,rohan_13,L,Channel 4,10
46.19715101895204,1.0,100,rohan_13,L,Channel 5,10
40.182851567236696,1.0,80,rohan_13,L,Channel 6,10
0.5089389015638819,1.0,60,rohan_13,L,Channel 7,10
3.6677674257017046,0.8612467407423674,40,rohan_13,L,Channel 8,10
13.499999999999991,2.5,400,rohan_13,L,CoP,10
1086.85000000004,0.08,380,rohan_13,L,vGRF,10
0.38143732979675793,0.9614158897943158,200,rohan_13,R,Channel 1,10
38.0,0.5329153605015772,170,rohan_13,R,Channel 2,10
38.999999999991815,0.855263157894882,145,rohan_13,R,Channel 3,10
43.700414660853745,1.0,120,rohan_13,R,Channel 4,10
189.79660155368575,1.0,100,rohan_13,R,Channel 5,10
54.27392211867574,1.0,80,rohan_13,R,Channel 6,10
98.31795530971893,0.8429150960941689,60,rohan_13,R,Channel 7,10
49.77174959797344,1.0,40,rohan_13,R,Channel 8,10
6.1700000000000905,2.5,400,rohan_13,R,CoP,10
426.9999999999727,0.07978723404254934,380,rohan_13,R,vGRF,10
36.0,0.8974358974359288,200,rohan_21,L,Channel 1,1
2.731148640580369e-12,1.0,170,rohan_21,L,Channel 2,1
34.0,1.0,145,rohan_21,L,Channel 3,1
33.0,1.0,120,rohan_21,L,Channel 4,1
43.000000000004995,1.0,100,rohan_21,L,Channel 5,1
41.000000000000455,1.0,80,rohan_21,L,Channel 6,1
0.0,1.0,60,rohan_21,L,Channel 7,1
2.0,0.7936507936507936,40,rohan_21,L,Channel 8,1
13.739999999999545,2.5,400,rohan_21,L,CoP,1
998.8000000000358,0.08,380,rohan_21,L,vGRF,1
0.0,1.0,200,rohan_21,R,Channel 1,1
36.0,0.5214723926380397,170,rohan_21,R,Channel 2,1
34.999999999989086,0.8441558441558521,145,rohan_21,R,Channel 3,1
41.0,1.0,120,rohan_21,R,Channel 4,1
169.0,1.0,100,rohan_21,R,Channel 5,1
47.0,1.0,80,rohan_21,R,Channel 6,1
53.0,1.0,60,rohan_21,R,Channel 7,1
47.0,1.0,40,rohan_21,R,Channel 8,1
6.574999999999941,2.5,400,rohan_21,R,CoP,1
346.0,0.07438016528926918,380,rohan_21,R,vGRF,1
35.0,1.0,200,rohan_21,L,Channel 1,2
0.0,1.0,170,rohan_21,L,Channel 2,2
