normalized_gt_percent,fmg_channel_7_mean,fmg_channel_7_standard_deviation,contributing_trace_count
54.8494983278,247.382943144,221.309125163,40
55.1839464883,247.432190635,222.020762109,40
55.5183946488,247.164214047,222.913296902,40
55.8528428094,247.146488294,223.917682174,40
56.1872909699,247.587374582,224.228995937,40
56.5217391304,248.268478261,224.657022963,40
56.856187291,249.204765886,225.022954941,40
57.1906354515,250.269983278,225.172659787,40
57.525083612,251.086036789,225.346723459,40
57.8595317726,252.193938127,225.463019875,40
58.1939799331,252.875752508,225.797413264,40
58.5284280936,253.784448161,225.833043558,40
58.8628762542,254.405058528,225.923579467,40
59.1973244147,254.946780936,226.007688197,40
59.5317725753,255.785117057,226.368526228,40
59.8662207358,256.46208194,226.686839322,40
60.2006688963,257.091722408,226.963294364,40
60.5351170569,257.61722408,227.321793969,40
60.8695652174,258.472826087,227.884255806,40
61.2040133779,259.113085284,228.267665346,40
61.5384615385,259.559615385,228.535012782,40
61.872909699,260.043394649,228.962979473,40
62.2073578595,260.474080268,229.307841176,40
62.5418060201,261.089966555,229.825544705,40
62.8762541806,261.305685619,230.107410188,40
63.2107023411,261.52111204,230.337207174,40
63.5451505017,261.70514214,230.628824652,40
63.8795986622,261.806396321,230.761901947,40
64.2140468227,261.871237458,231.061220508,40
64.5484949833,262.039464883,231.482283853,40
64.8829431438,262.184866221,231.796584413,40
65.2173913043,262.429347826,232.262241622,40
65.5518394649,263.254849498,232.743939801,40
65.8862876254,263.768812709,233.251853031,40
66.220735786,264.207692308,233.803804472,40
66.5551839465,264.573411371,234.105609543,40
66.889632107,265.272575251,234.555391027,40
67.2240802676,265.652926421,234.779769375,40
67.5585284281,266.358946488,235.136479713,40
67.8929765886,266.77909699,235.31454972,40
68.2274247492,267.644397993,235.692777826,40
68.5618729097,268.629180602,236.186314275,40
68.8963210702,269.511622074,236.677179111,40
69.2307692308,270.090384615,237.00797735,40
69.5652173913,270.835326087,237.537050681,40
69.8996655518,271.600961538,238.216828347,40
70.2341137124,272.267892977,238.592170078,40
70.5685618729,272.753846154,238.754678743,40
70.9030100334,273.102675585,238.977711613,40
71.237458194,273.334615385,238.945504694,40
71.5719063545,273.626755853,239.173693197,40
71.9063545151,273.768060201,239.231161,40
72.2408026756,273.646989967,239.039869721,40
72.5752508361,273.42951505,238.874204615,40
72.9096989967,273.194565217,238.742673553,40
73.2441471572,273.127508361,238.707170921,40
73.5785953177,273.19117893,238.849023575,40
73.9130434783,273.2625,239.097706179,40
74.2474916388,273.218603679,239.096919952,40
74.5819397993,273.023996656,239.130754167,40
74.9163879599,272.842349498,239.014758161,40
75.2508361204,272.693394649,238.849468162,40
75.5852842809,272.587207358,238.845482968,40
75.9197324415,272.431438127,238.871775123,40
76.254180602,272.241471572,238.797595654,40
76.5886287625,272.046948161,238.777287504,40
76.9230769231,271.945192308,238.779494892,40
77.2575250836,271.887040134,238.741796557,40
77.5919732441,271.647408027,238.642647197,40
77.9264214047,271.631187291,238.73447986,40
78.2608695652,271.491847826,238.686970158,40
78.5953177258,271.383904682,238.57975052,40
78.9297658863,271.025,238.466872111,40
79.2642140468,270.947240803,238.349205624,40
79.5986622074,270.870986622,238.216545994,40
79.9331103679,270.7875,238.280143524,40
80.2675585284,270.600334448,238.040996828,40
80.602006689,270.323578595,237.578699045,40
80.9364548495,269.931939799,237.039652436,40
81.27090301,269.531856187,236.414829507,40
81.6053511706,268.999247492,235.711791815,40
81.9397993311,268.741053512,235.31073459,40
82.2742474916,268.165593645,234.659264472,40
82.6086956522,267.691304348,233.982329281,40
82.9431438127,267.340384615,233.659224129,40
83.2775919732,267.156856187,233.511609638,40
83.6120401338,266.951045151,233.392915345,40
83.9464882943,266.65451505,233.135993911,40
84.2809364548,266.361789298,232.984712722,40
84.6153846154,266.034615385,232.724807616,40
84.9498327759,265.816638796,232.61139158,40
85.2842809365,265.567683946,232.49317219,40
85.618729097,265.375919732,232.303361386,40
85.9531772575,265.063712375,232.137238825,40
86.2876254181,264.815468227,231.868913321,40
86.6220735786,264.628720736,231.739404451,40
86.9565217391,264.47826087,231.675781985,40
87.2909698997,264.29916388,231.578460028,40
87.6254180602,264.341220736,231.568087754,40
87.9598662207,264.279013378,231.471065587,40
88.2943143813,264.294356187,231.439149529,40
88.6287625418,264.231438127,231.410086237,40
88.9632107023,264.320861204,231.424661747,40
89.2976588629,264.360200669,231.418931994,40
89.6321070234,264.326546823,231.418590854,40
89.9665551839,264.264548495,231.369328955,40
90.3010033445,264.239339465,231.290280088,40
90.635451505,264.038879599,231.160976616,40
90.9698996656,263.993561873,231.050634594,40
91.3043478261,263.955434783,231.024304053,40
91.6387959866,263.919230769,230.960445288,40
91.9732441472,263.841262542,230.87670825,40
92.3076923077,263.767307692,230.897143708,40
92.6421404682,263.779138796,230.893734897,40
92.9765886288,263.654180602,230.791308973,40
93.3110367893,263.632274247,230.776503605,40
93.6454849498,263.651923077,230.812984864,40
93.9799331104,263.564632107,230.764162485,40
94.3143812709,263.564966555,230.871285929,40
94.6488294314,263.583695652,230.850319384,40
94.983277592,263.585702341,230.831536304,40
95.3177257525,263.613545151,230.858442417,40
95.652173913,263.56576087,230.82934015,40
95.9866220736,263.577006689,230.84625932,40
96.3210702341,263.626505017,230.862336578,40
96.6555183946,263.626755853,230.807577542,40
96.9899665552,263.576546823,230.788626305,40
97.3244147157,263.530100334,230.777928989,40
97.6588628763,263.577508361,230.738399282,40
97.9933110368,263.464339465,230.654873136,40
98.3277591973,263.387876254,230.58509447,40
98.6622073579,263.472491639,230.63393485,40
98.9966555184,263.337625418,230.632339331,40
99.3311036789,263.367976589,230.54445573,40
99.6655518395,263.258616975,230.382625687,40
100,262.627155578,229.790267671,40
