normalized_gt_percent,fmg_channel_1_mean,fmg_channel_1_standard_deviation,contributing_trace_count
0,323.2,230.800476603,40
0.334448160535,323.446237458,231.437628625,40
0.66889632107,323.603846154,231.773118537,40
1.00334448161,323.894983278,231.712570341,40
1.33779264214,324.849498328,231.239210995,40
1.67224080268,325.294147157,230.618780014,40
2.00668896321,326.568979933,229.387870675,40
2.34113712375,327.71680602,228.383074631,40
2.67558528428,329.431270903,227.049248581,40
3.01003344482,329.947115385,226.388093472,40
3.34448160535,330.622993311,225.585038267,40
3.67892976589,331.076839465,225.070399564,40
4.01337792642,331.171780936,225.114090275,40
4.34782608696,332.219021739,225.248832075,40
4.68227424749,333.268729097,225.451677388,40
5.01672240803,334.474414716,225.512495296,40
5.35117056856,336.857483278,225.528434737,40
5.6856187291,340.113461538,225.877412531,40
6.02006688963,342.778553512,226.027446477,40
6.35451505017,345.118311037,226.433853916,40
6.6889632107,346.73235786,226.728803561,40
7.02341137124,348.784071906,226.915792564,40
7.35785953177,350.728637124,227.307794493,40
7.69230769231,352.920192308,227.88700427,40
8.02675585284,354.702675585,228.247641917,40
8.36120401338,356.64590301,228.910239258,40
8.69565217391,358.983695652,229.360215395,40
9.03010033445,362.529682274,229.729483835,40
9.36454849498,364.981605351,229.774601933,40
9.69899665552,366.238043478,230.319228183,40
10.0334448161,367.425167224,231.096725628,40
10.3678929766,367.883361204,231.132032185,40
10.7023411371,367.146571906,230.358637451,40
11.0367892977,367.360033445,229.150700622,40
11.3712374582,366.740719064,227.984846958,40
11.7056856187,364.898954849,227.307379848,40
12.0401337793,362.675334448,226.066433197,40
12.3745819398,359.785033445,225.032602255,40
12.7090301003,357.602926421,224.225514779,40
13.0434782609,357.107608696,222.873979156,40
13.3779264214,356.526421405,221.180680551,40
13.7123745819,355.884448161,219.513984404,40
14.0468227425,356.741304348,217.582713999,40
14.381270903,357.693770903,215.615895449,40
14.7157190635,361.087123746,215.630310138,40
15.0501672241,363.326923077,216.567771109,40
15.3846153846,364.414423077,217.862378607,40
15.7190635452,365.223745819,218.478097264,40
16.0535117057,365.090217391,218.931509573,40
16.3879598662,365.40923913,220.139326828,40
16.7224080268,364.593979933,220.989515771,40
17.0568561873,362.598954849,221.081206923,40
17.3913043478,361.305434783,220.518541777,40
17.7257525084,358.890468227,220.559256029,40
18.0602006689,356.734949833,220.10153172,40
18.3946488294,355.349331104,220.182656941,40
18.72909699,354.10777592,220.368774052,40
19.0635451505,353.764381271,220.127113467,40
19.397993311,353.027508361,220.15278903,40
19.7324414716,352.975501672,219.915899269,40
20.0668896321,352.520234114,219.768334785,40
20.4013377926,352.610284281,219.468944425,40
20.7357859532,351.902424749,219.246518705,40
21.0702341137,351.705225753,218.442394847,40
21.4046822742,351.552424749,217.081735781,40
21.7391304348,350.6125,215.065604461,40
22.0735785953,349.591722408,213.233490392,40
22.4080267559,348.131897993,211.097397757,40
22.7424749164,346.077424749,208.85957879,40
23.0769230769,343.713461538,206.698241439,40
23.4113712375,340.781438127,205.429141946,40
23.745819398,338.359698997,204.644476708,40
24.0802675585,336.826463211,204.457336136,40
24.4147157191,335.839966555,204.182023601,40
24.7491638796,334.047240803,204.172191268,40
25.0836120401,331.7,204.448362025,40
25.4180602007,330.172784281,203.966603451,40
25.7525083612,329.106856187,203.316884389,40
26.0869565217,328.102173913,202.30605004,40
26.4214046823,328.12541806,201.138110802,40
26.7558528428,328.247658863,200.124942151,40
27.0903010033,328.575710702,199.22960522,40
27.4247491639,328.997491639,198.233730976,40
27.7591973244,329.642056856,197.469626176,40
28.0936454849,329.069481605,196.722831084,40
28.4280936455,329.160618729,195.25704172,40
28.762541806,329.303846154,193.954647122,40
29.0969899666,329.903595318,191.994351694,40
29.4314381271,330.408361204,190.571887321,40
29.7658862876,330.477508361,188.445679413,40
30.1003344482,329.747031773,185.434219493,40
30.4347826087,329.151630435,183.369192642,40
30.7692307692,328.379807692,181.160213057,40
31.1036789298,327.599665552,179.490963366,40
31.4381270903,327.184531773,178.089800133,40
31.7725752508,326.745986622,176.847242013,40
32.1070234114,326.477717391,175.450442723,40
32.4414715719,326.330100334,174.30849096,40
32.7759197324,325.738419732,172.559317231,40
33.110367893,324.958779264,170.971358613,40
33.4448160535,323.741304348,169.166804359,40
33.779264214,322.519690635,167.487392744,40
34.1137123746,321.08645485,165.96573856,40
34.4481605351,319.927591973,164.10472914,40
34.7826086957,319.075,163.889952455,40
35.1170568562,317.993478261,163.688783842,40
35.4515050167,317.698745819,163.476328899,40
35.7859531773,317.402801003,163.648772056,40
36.1204013378,317.398160535,164.735723115,40
36.4548494983,316.438670569,164.644388854,40
36.7892976589,316.519230769,165.089875956,40
37.1237458194,318.828595318,166.649195704,40
37.4581939799,321.492934783,168.097533735,40
37.7926421405,323.263210702,169.349495017,40
38.127090301,325.522867893,171.31414508,40
38.4615384615,327.600961538,173.327153233,40
38.7959866221,329.046571906,175.152047829,40
39.1304347826,331.545652174,177.254691095,40
39.4648829431,333.439882943,180.105394745,40
39.7993311037,335.752591973,182.031405455,40
40.1337792642,337.941722408,183.955245589,40
40.4682274247,339.811914716,185.208173976,40
40.8026755853,341.143478261,187.056857432,40
41.1371237458,342.747533445,188.184829062,40
41.4715719064,344.055685619,189.566796038,40
41.8060200669,345.842140468,190.887003694,40
42.1404682274,347.32416388,191.892764158,40
42.474916388,349.140635452,192.921924696,40
42.8093645485,350.584448161,193.616097056,40
43.143812709,351.749916388,194.152683048,40
43.4782608696,352.87826087,194.907152584,40
43.8127090301,354.155936455,195.420970779,40
44.1471571906,355.522157191,196.18297209,40
44.4816053512,356.430183946,197.013696386,40
44.8160535117,357.545819398,197.566672537,40
45.1505016722,358.418729097,197.931657351,40
45.4849498328,359.068812709,198.554243545,40
45.8193979933,359.933695652,199.570539167,40
46.1538461538,361.151923077,201.03120801,40
46.4882943144,362.250543478,202.027447821,40
46.8227424749,363.621655518,202.981054401,40
47.1571906355,364.771906355,204.057563151,40
47.491638796,365.60041806,204.298856023,40
47.8260869565,366.311956522,204.97680188,40
48.1605351171,367.044063545,205.141476009,40
48.4949832776,368.107274247,205.606815257,40
48.8294314381,368.397449833,206.143860649,40
49.1638795987,368.453428094,206.584593885,40
49.4983277592,368.614381271,206.585291109,40
49.8327759197,368.599414716,205.993179183,40
50.1672240803,368.769230769,205.407202088,40
50.5016722408,368.772073579,204.433924708,40
50.8361204013,368.289632107,203.642529159,40
51.1705685619,367.534740803,202.958807406,40
51.5050167224,367.024958194,201.803199595,40
51.8394648829,366.02541806,200.570469011,40
52.1739130435,365.508695652,199.933234886,40
52.508361204,365.187416388,199.598412795,40
52.8428093645,364.47541806,199.627262522,40
53.1772575251,364.126421405,200.180590165,40
53.5117056856,363.659698997,200.891147764,40
53.8461538462,363.971153846,201.368017832,40
54.1806020067,364.482901338,202.207402289,40
54.5150501672,364.918520067,202.714169641,40
54.8494983278,365.224623746,203.265758582,40
55.1839464883,365.864214047,203.733318313,40
55.5183946488,365.887583612,204.152629121,40
55.8528428094,366.024289298,204.353226117,40
56.1872909699,366.64264214,204.420980527,40
56.5217391304,367.048913043,204.703936745,40
56.856187291,367.592474916,204.877738509,40
57.1906354515,368.090050167,205.19498022,40
57.525083612,368.767391304,205.528185969,40
57.8595317726,369.10861204,205.762059728,40
58.1939799331,369.997324415,205.900924666,40
58.5284280936,370.597993311,206.036181142,40
58.8628762542,371.0215301,206.523814863,40
59.1973244147,371.587834448,206.654429322,40
59.5317725753,372.566137124,207.081918825,40
59.8662207358,373.544063545,207.233279445,40
60.2006688963,374.139297659,207.533938004,40
60.5351170569,374.603177258,208.060436161,40
60.8695652174,375.351086957,208.352688162,40
61.2040133779,376.011538462,208.70840427,40
61.5384615385,376.803846154,208.831875096,40
61.872909699,377.479849498,209.243435083,40
62.2073578595,377.667098662,209.768539167,40
62.5418060201,377.977591973,210.352476508,40
62.8762541806,378.420234114,210.527505864,40
63.2107023411,378.61617893,210.574162082,40
63.5451505017,378.536204013,210.869297503,40
63.8795986622,378.540551839,211.124105828,40
64.2140468227,378.517182274,211.231978911,40
64.5484949833,378.114214047,211.616499088,40
64.8829431438,378.181939799,211.75164191,40
65.2173913043,378.25,212.075277712,40
65.5518394649,378.886245819,212.588720819,40
65.8862876254,379.207608696,212.93691551,40
66.220735786,379.431354515,213.281785548,40
66.5551839465,379.548996656,213.780629415,40
66.889632107,379.42132107,214.044163875,40
67.2240802676,379.755936455,214.044635863,40
67.5585284281,380.244648829,213.964967386,40
67.8929765886,380.247157191,214.006036117,40
68.2274247492,380.952675585,213.976017077,40
