normalized_gt_percent,fmg_channel_8_mean,fmg_channel_8_standard_deviation,contributing_trace_count
87.2909698997,219.007859532,188.579057873,40
87.6254180602,218.833486622,188.507077746,40
87.9598662207,218.861204013,188.421413918,40
88.2943143813,218.828219064,188.280461806,40
88.6287625418,218.739297659,188.212238508,40
88.9632107023,218.628804348,188.191221696,40
89.2976588629,218.591220736,188.250750911,40
89.6321070234,218.657608696,188.21159002,40
89.9665551839,218.726170569,188.074114973,40
90.3010033445,218.562165552,188.060388299,40
90.635451505,218.302926421,187.881308913,40
90.9698996656,218.318394649,187.783727624,40
91.3043478261,218.218478261,187.656479251,40
91.6387959866,218.092474916,187.731510413,40
91.9732441472,218.050334448,187.642098721,40
92.3076923077,217.948076923,187.654047478,40
92.6421404682,218.011329431,187.578312603,40
92.9765886288,217.855100334,187.750257348,40
93.3110367893,217.880602007,187.609242132,40
93.6454849498,217.934197324,187.582499331,40
93.9799331104,217.832608696,187.549420063,40
94.3143812709,217.798160535,187.50229372,40
94.6488294314,217.817892977,187.492993278,40
94.983277592,217.859280936,187.515156523,40
95.3177257525,217.686371237,187.530018725,40
95.652173913,217.786956522,187.383447278,40
95.9866220736,217.701505017,187.490392107,40
96.3210702341,217.683695652,187.474808325,40
96.6555183946,217.658277592,187.40114481,40
96.9899665552,217.580685619,187.348102127,40
97.3244147157,217.596153846,187.339764611,40
97.6588628763,217.542809365,187.304517678,40
97.9933110368,217.45840301,187.261180937,40
98.3277591973,217.474665552,187.123276785,40
98.6622073579,217.405852843,187.087260416,40
98.9966555184,217.242474916,187.142757351,40
99.3311036789,217.192056856,186.923703722,40
99.6655518395,217.191420705,186.733563234,40
100,216.789515212,186.48284615,40
