time_seconds,FMG_channel_1,FMG_channel_2,FMG_channel_3,FMG_channel_4,FMG_channel_5,FMG_channel_6,FMG_channel_7,FMG_channel_8,CoP,vGRF,provisional_phase,label_status,signal_missing,FMG_channel_1_imputed,FMG_channel_2_imputed,FMG_channel_3_imputed,FMG_channel_4_imputed,FMG_channel_5_imputed,FMG_channel_6_imputed,FMG_channel_7_imputed,FMG_channel_8_imputed,CoP_imputed,vGRF_imputed
0.00,67,92,47,0,113,48,35,187,12.52,921.44000000000005,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.01,66.999999999999091,92,48.000000000000909,0,113,48,34.000000000000909,189,12.549999999999983,923.44000000000187,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.02,66.000000000001819,92,48.999999999998181,0,113,48,35,189,12.529999999999944,925.44999999999641,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.03,67,92,48,0,113.00000000000273,48,34.999999999997272,189.00000000000273,12.500000000000027,923.4799999999999,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.04,67,92,48.000000000003638,0,114,47.999999999996362,34,189.99999999999636,12.509999999999978,923.45000000000016,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.05,67,92,48.999999999998863,0,114,47.000000000001137,34,189.00000000000114,12.519999999999989,926.44999999999663,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.06,67,92,48.000000000000227,0,114,47,34,188.00000000000023,12.52,926.94999999999993,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.07,67,89,48.999999999999318,0,115.99999999999932,48,35,189,12.520000000000014,927.449999999998,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.08,66.999999999998408,89.000000000003183,48.000000000001592,0,115,48,35.000000000001592,189,12.539999999999951,924.41999999999518,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.09,66.000000000002501,91.000000000002501,48.999999999997499,0,115,48,35.999999999994998,189,12.51,921.43000000000245,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
0.10,67.000000000003411,92,47.999999999996589,0,115,48,34,189.00000000000341,12.51,922.43999999999778,QS,model_assisted_not_ground_truth,0,0,0,0,0,0,0,0,0,0,0
